GoalId,GameId,AwayTeamId,HomeTeamId,EventNumber,PeriodNumber,EventTime,ScoringTeam,ScoringTeamId,Disposition,GoalScorerNumber,GoalScorerId,NumGoals,FirstAssistNumber,FirstAssistId,NumAssistsFirstPlayer,SecondAssistNumber,SecondAssistId,NumAssistsSecondPlayer,ShotType,Zone,ShotDistance
12138,2011020029,12,3,321,3,00:17:16,WSH,3,EV,25,8466251,3,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,43
12141,2011020030,25,30,53,1,00:08:42,CBJ,30,EV,13,8474715,1,24,8468001,1,NULL,NULL,NULL,Wrist,offensive,15
12142,2011020030,25,30,70,1,00:15:30,VAN,25,EV,20,8470274,1,27,8467334,1,36,8471498,1,Tip-In,offensive,11
12143,2011020030,25,30,189,2,00:18:34,CBJ,30,EV,22,8459492,2,61,8470041,2,14,8471482,2,Wrap-around,offensive,7
12144,2011020030,25,30,215,3,00:01:59,VAN,25,EV,9,8474570,1,2,8469465,1,NULL,NULL,NULL,Deflected,offensive,10
12145,2011020030,25,30,246,3,00:08:29,VAN,25,PP,14,8470358,1,22,8467875,2,33,8467876,3,Wrist,offensive,9
12146,2011020031,24,22,272,3,00:05:55,PHX,24,PP,17,8468085,1,11,8471691,1,19,8462038,1,Wrist,offensive,9
12147,2011020031,24,22,334,3,00:19:32,DAL,22,EV,21,8470626,1,44,8460561,3,29,8468505,1,Deflected,offensive,13
12151,2011020032,21,15,76,1,00:14:57,PIT,15,EV,9,8466393,1,46,8471856,1,58,8471724,5,Wrist,offensive,10
12152,2011020032,21,15,148,2,00:11:39,PIT,15,EV,24,8465951,3,46,8471856,2,9,8466393,3,Wrist,offensive,10
12153,2011020032,21,15,154,2,00:12:06,FLA,21,EV,57,8469473,1,12,8471681,1,43,8468478,1,Wrist,offensive,12
12154,2011020032,21,15,170,2,00:15:21,PIT,15,SH,12,8460541,1,27,8465166,1,NULL,NULL,NULL,Wrist,offensive,19
12155,2011020032,21,15,213,3,00:03:16,FLA,21,EV,14,8470039,1,9,8469457,1,32,8471346,2,Snap,offensive,22
12156,2011020032,21,15,232,3,00:06:39,PIT,15,EV,18,8471707,2,11,8473533,3,14,8470543,1,Wrist,offensive,10
12157,2011020033,20,27,62,1,00:08:41,MIN,20,EV,21,8470803,1,4,8470886,1,NULL,NULL,NULL,Tip-In,neutral,77
12158,2011020033,20,27,118,1,00:19:11,MIN,20,PP,10,8471682,2,9,8469459,2,15,8468482,2,Snap,offensive,32
12159,2011020033,20,27,180,2,00:08:17,OTT,27,EV,71,8473422,1,13,8471299,1,25,8467493,1,Wrist,offensive,5
12160,2011020033,20,27,249,3,00:01:56,MIN,20,EV,25,8471280,1,NULL,NULL,NULL,NULL,NULL,NULL,Deflected,offensive,4
12161,2011020033,20,27,270,3,00:06:13,OTT,27,EV,25,8467493,1,13,8471299,2,4,8464956,2,Wrist,offensive,10
12162,2011020033,20,27,287,3,00:08:22,OTT,27,PP,14,8471862,2,9,8470599,2,65,8474578,5,Wrist,offensive,17
12167,2011020034,11,30,76,1,00:13:06,COL,11,EV,39,8474001,1,3,8470672,1,44,8473700,1,Wrist,offensive,12
12168,2011020034,11,30,126,2,00:02:30,CBJ,30,EV,61,8470041,2,NULL,NULL,NULL,NULL,NULL,NULL,Backhand,offensive,8
12169,2011020034,11,30,218,3,00:01:16,CBJ,30,EV,2,8468101,1,22,8459492,2,61,8470041,3,Slap,offensive,51
12170,2011020034,11,30,308,3,00:19:19,COL,11,EV,92,8476455,1,8,8470699,2,37,8475158,1,Wrist,offensive,52
12174,2011020035,25,7,34,1,00:07:14,PHI,7,PP,28,8473512,3,20,8459424,3,24,8476177,1,Wrist,offensive,9
12175,2011020035,25,7,69,1,00:12:12,PHI,7,PP,20,8459424,1,28,8473512,1,68,8448208,2,Slap,offensive,61
12176,2011020035,25,7,97,1,00:16:35,VAN,25,PP,26,8467463,1,33,8467876,4,22,8467875,3,Deflected,offensive,8
12177,2011020035,25,7,108,1,00:17:48,PHI,7,EV,21,8474037,1,28,8473512,2,NULL,NULL,NULL,Wrist,offensive,7
12178,2011020035,25,7,153,2,00:06:41,VAN,25,EV,33,8467876,1,14,8470358,1,23,8471303,1,Wrist,offensive,8
12179,2011020035,25,7,171,2,00:08:32,PHI,7,EV,93,8474161,2,14,8476461,1,44,8459670,1,Snap,offensive,24
12180,2011020035,25,7,207,2,00:15:31,VAN,25,EV,20,8470274,2,14,8470358,2,3,8469598,1,Wrist,offensive,7
12181,2011020035,25,7,249,3,00:03:39,VAN,25,PP,22,8467875,2,23,8471303,2,26,8467463,1,Snap,offensive,21
12182,2011020035,25,7,251,3,00:04:40,PHI,7,EV,41,8471236,1,48,8464975,1,NULL,NULL,NULL,Snap,offensive,39
12183,2011020036,13,29,115,2,00:00:42,CAR,29,PP,25,8470137,1,51,8465200,1,36,8469638,2,Snap,offensive,30
12184,2011020036,13,29,216,3,00:03:42,CAR,29,EV,13,8470618,1,37,8470283,1,6,8469476,3,Wrist,offensive,13
12185,2011020036,13,29,220,3,00:04:07,BOS,13,EV,19,8475794,1,18,8470596,1,54,8471717,2,Snap,offensive,26
12186,2011020036,13,29,268,3,00:13:32,CAR,29,EV,19,8473482,1,16,8474091,1,39,8470302,1,Wrist,offensive,22
12187,2011020036,13,29,283,3,00:16:35,BOS,13,EV,63,8473419,2,37,8470638,2,14,8466215,2,Snap,offensive,28
12188,2011020037,19,14,11,1,00:01:47,LAK,19,EV,12,8467346,1,14,8468508,3,11,8471685,2,Backhand,offensive,10
12189,2011020037,19,14,64,1,00:13:03,NJD,14,EV,26,8460542,1,15,8460465,2,9,8470610,1,Wrist,offensive,14
12192,2011020038,12,28,6,1,00:00:36,NYI,28,EV,91,8475166,1,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,15
12193,2011020038,12,28,44,1,00:07:10,TBL,12,EV,91,8474564,1,47,8469765,3,NULL,NULL,NULL,Wrist,offensive,51
12194,2011020038,12,28,60,1,00:09:28,NYI,28,EV,26,8470852,1,91,8475166,1,4,8467580,1,Wrist,offensive,12
12195,2011020038,12,28,91,1,00:15:15,NYI,28,EV,91,8475166,2,26,8470852,1,15,8469707,3,Wrist,offensive,8
12196,2011020038,12,28,111,1,00:18:39,NYI,28,EV,15,8469707,1,91,8475166,2,NULL,NULL,NULL,Wrist,offensive,12
12197,2011020038,12,28,150,2,00:06:47,NYI,28,EV,40,8473546,1,21,8473449,1,NULL,NULL,NULL,Wrist,offensive,4
12198,2011020039,3,15,12,1,00:02:27,PIT,15,EV,18,8471707,3,26,8460719,2,71,8471215,2,Snap,offensive,30
12199,2011020039,3,15,83,2,00:01:20,WSH,3,EV,22,8458590,1,28,8470120,1,27,8473991,3,Wrist,offensive,7
12200,2011020039,3,15,168,3,00:00:40,WSH,3,EV,8,8471214,1,52,8471242,1,19,8473563,3,Tip-In,offensive,21
12201,2011020039,3,15,238,3,00:16:15,PIT,15,PP,18,8471707,4,71,8471215,3,14,8470543,2,Snap,offensive,19
12203,2011020040,16,2,15,1,00:01:47,MTL,2,EV,46,8470603,1,67,8474157,1,NULL,NULL,NULL,Wrist,offensive,11
12204,2011020040,16,2,48,1,00:07:15,CGY,16,PP,17,8471504,2,40,8467338,3,44,8471761,1,Wrist,offensive,30
12205,2011020040,16,2,73,1,00:11:38,CGY,16,PP,10,8467943,1,13,8466140,2,4,8470151,1,Wrist,offensive,19
12206,2011020040,16,2,91,1,00:14:54,CGY,16,EV,25,8469664,1,40,8467338,4,NULL,NULL,NULL,Wrist,offensive,15
