"Rank_trad","Rank_w","Rank_diff","PlayerId","PlayerName","Position","Assists","Assists_w"
126,107,19,8468505,"Steve Ott","C",15,5.24318724320182
79,108,-29,8464975,"Daniel Briere","C",19,5.22018407337193
113,109,4,8471735,"Keith Yandle","D",16,5.20894001827879
87,110,-23,8473533,"Jordan Staal","C",18,5.16367294623853
143,111,32,8469581,"Kyle Wellwood","C",14,5.15384924807721
114,112,2,8471675,"Sidney Crosby","C",16,5.1406665744195
197,113,84,8474569,"Colin Wilson","C",11,5.13545207325139
127,114,13,8467396,"Erik Cole","L",15,5.10405008069799
88,115,-27,8458951,"Sergei Gonchar","D",18,5.02654008974892
162,116,46,8468518,"Tomas Kopecky","R",13,5.01706272536423
144,117,27,8473412,"Bryan Little","C",14,4.98568759606454
80,118,-38,8474161,"Jakub Voracek","R",19,4.97395245806857
115,119,-4,8464977,"Dainius Zubrus","L",16,4.92590858757993
145,120,25,8474056,"P.K. Subban","D",14,4.91683161517406
56,121,-65,8467875,"Daniel Sedin","L",21,4.9004928782031
89,122,-33,8473422,"Nick Foligno","L",18,4.88550694393861
146,123,23,8462129,"Michal Handzus","C",14,4.88248037997874
128,124,4,8464989,"Matt Cullen","C",15,4.87902641308689
163,125,38,8470274,"Chris Higgins","L",13,4.87655717625474
102,126,-24,8469638,"Jussi Jokinen","L",17,4.87397486595476
164,127,37,8475179,"Dmitry Kulikov","D",13,4.84208398908659
225,128,97,8470601,"Braydon Coburn","D",10,4.81190755077433
90,129,-39,8470358,"Alexandre Burrows","R",18,4.77048875868971
147,130,17,8469622,"Ryane Clowe","L",14,4.73647338960012
57,131,-74,8470598,"Thomas Vanek","L",21,4.73588138929754
165,132,33,8460465,"Petr Sykora","R",13,4.72748231914083
49,133,-84,8470041,"Rick Nash","L",22,4.71952517814449
129,134,-5,8467899,"Martin Havlat","L",15,4.70259892522708
148,135,13,8471280,"Nick Johnson","R",14,4.70157847526298
91,136,-45,8474157,"Max Pacioretty","L",18,4.66382159673312
116,137,-21,8468486,"Scott Hartnell","L",16,4.64019849655961
149,138,11,8460719,"Steve Sullivan","L",14,4.61762702043718
166,139,27,8474584,"Michael Del Zotto","D",13,4.6083140513458
167,140,27,8471703,"Steve Downie","R",13,4.59419221849172
198,141,57,8471348,"Nikita Nikitin","D",11,4.54698950183758
103,142,-39,8471311,"Tyler Kennedy","R",17,4.53216803881893
199,143,56,8468575,"Dominic Moore","C",11,4.50436607341237
226,144,82,8474716,"Jared Spurgeon","D",10,4.4747564432401
130,145,-15,8475169,"Evander Kane","L",15,4.47293619566988
227,146,81,8465200,"Tomas Kaberle","D",10,4.47271380874484
117,147,-30,8471498,"Jannik Hansen","R",16,4.46894207792351
150,148,2,8467329,"Vincent Lecavalier","C",14,4.46892403650189
307,149,158,8472382,"Andy Greene","D",7,4.45667393362917
200,150,50,8473574,"Shawn Matthias","C",11,4.43971798685387
308,151,157,8475167,"Victor Hedman","D",7,4.43634111971436
118,152,-34,8474031,"Kevin Shattenkirk","D",16,4.3869528085685
58,153,-95,8475794,"Tyler Seguin","C",21,4.34911625662827
131,154,-23,8470803,"Kyle Brodziak","C",15,4.30806978852847
168,155,13,8467878,"Tim Connolly","C",13,4.27671028674366
201,156,45,8473571,"Jamie McBain","D",11,4.26081146209306
119,157,-38,8473544,"Derick Brassard","C",16,4.2590870982934
132,158,-26,8467353,"Nik Antropov","C",15,4.25672348079443
151,159,-8,8462038,"Shane Doan","R",14,4.24549952196081
228,160,68,8474574,"Tyler Myers","D",10,4.24377367840495
245,161,84,8471699,"Andrew Cogliano","C",9,4.22851786591532
202,162,40,8469476,"Tim Gleason","D",11,4.2243413656359
92,163,-71,8471669,"Paul Stastny","C",18,4.21385554571553
45,164,-119,8466285,"Brian Campbell","D",23,4.16556794700824
203,165,38,8473485,"Chris Stewart","R",11,4.16107580018724
133,166,-33,8470640,"Matthew Carle","D",15,4.15480124805458
169,167,2,8470151,"Jay Bouwmeester","D",13,4.15166776553691
182,168,14,8470667,"Clarke MacArthur","L",12,4.10466256964607
170,169,1,8474581,"Jake Gardiner","D",13,4.09714174630097
171,170,1,8470201,"Jiri Hudler","C",13,4.08892528169325
229,171,58,8466251,"Jason Chimera","L",10,4.06841668107704
204,172,32,8470828,"Toby Enstrom","D",11,4.06518519751105
93,173,-80,8470543,"Chris Kunitz","L",18,4.06453259823902
246,174,72,8462036,"Daymond Langkow","C",9,4.0409882158327
183,175,8,8462041,"Radek Dvorak","R",12,4.02406313008194
184,176,8,8469500,"Mike Cammalleri","L",12,3.94201317409793
185,177,8,8469466,"Ales Hemsky","R",12,3.92076710216161
273,178,95,8476381,"Andrew Shaw","C",8,3.91696691942256
134,179,-45,8471339,"Ryan Callahan","R",15,3.91269280203969
172,180,-8,8473449,"Kyle Okposo","R",13,3.90721557616558
186,181,5,8470839,"Shane O'Brien","D",12,3.8766845300349
274,182,92,8476457,"Adam Larsson","D",8,3.85693204413538
352,183,169,8473492,"Matt Beleskey","L",6,3.85105992275797
205,184,21,8473573,"Artem Anisimov","C",11,3.84307089347161
152,185,-33,8475181,"Nick Leddy","D",14,3.80455464016539
206,186,20,8474068,"Kyle Turris","C",11,3.75466259233696
230,187,43,8474037,"James van Riemsdyk","L",10,3.74073631567753
104,188,-84,8471309,"Johan Franzen","R",17,3.73256691778863
309,189,120,8465202,"Sami Salo","D",7,3.681534601001
173,190,-17,8475225,"Craig Smith","C",13,3.67158859539654
275,191,84,8473526,"Peter Mueller","C",8,3.65445363600487
207,192,15,8474091,"Brandon Sutter","C",11,3.64501893141382
153,193,-40,8471804,"Nathan Gerbe","L",14,3.64491817829925
208,194,14,8473465,"Jamie McGinn","L",11,3.64052111392398
135,195,-60,8474563,"Drew Doughty","D",15,3.6195820631458
276,196,80,8470309,"Ryan Whitney","D",8,3.61947474853603
353,197,156,8473504,"Cal Clutterbuck","R",6,3.60178198957719
120,198,-78,8471303,"Alexander Edler","D",16,3.58378698118353
136,199,-63,8474570,"Cody Hodgson","C",15,3.54052455791323
174,200,-26,8466215,"Joe Corvo","D",13,3.53390685218365
209,201,8,8474589,"Tyler Ennis","C",11,3.53334658064234
231,202,29,8467463,"Mikael Samuelsson","R",10,3.53158370951661
187,203,-16,8471862,"Colin Greening","L",12,3.52729248748379
247,204,43,8470110,"Trevor Daley","D",9,3.52074938828495
310,205,105,8465192,"Samuel Pahlsson","C",7,3.5181578520725
137,206,-69,8470616,"Ryan Kesler","C",15,3.50521321254798
188,207,-19,8471716,"Justin Abdelkader","L",12,3.49589009897503
175,208,-33,8469623,"Marek Zidlicky","D",13,3.49572348153462
248,209,39,8470966,"Mark Giordano","D",9,3.47001402492162
210,210,0,8459596,"Andrew Brunette","L",11,3.4618666967254
277,211,66,8475171,"Oliver Ekman-Larsson","D",8,3.45781212051036
232,212,20,8471794,"Darren Helm","C",10,3.41984430890233
189,213,-24,8460496,"Ryan Smyth","L",12,3.39956784188641
311,214,97,8471476,"Daniel Winnik","C",7,3.38100134266013
233,215,18,8468504,"Brad Boyes","R",10,3.36301906726198
138,216,-78,8470617,"Mike Richards","C",15,3.35906778512852
312,217,95,8470604,"Jeff Carter","C",7,3.35173857615821
190,218,-28,8473537,"Viktor Stalberg","L",12,3.34804727335605
191,219,-28,8474102,"David Perron","L",12,3.32372397266115
211,220,-9,8471185,"Curtis Glencross","L",11,3.31802219934426
192,221,-29,8471245,"Dave Bolland","C",12,3.30126980201196
249,222,27,8473482,"Jiri Tlusty","L",9,3.3005416182829
278,223,55,8468598,"Lubomir Visnovsky","D",8,3.27641295524528
176,224,-48,8474176,"Carl Hagelin","L",13,3.26473401780448
234,225,9,8469473,"Marcel Goc","C",10,3.26027262512662
177,226,-49,8471691,"Martin Hanzal","C",13,3.24497062911188
212,227,-15,8467967,"Chris Kelly","C",11,3.23810114128255
313,228,85,8474579,"Luca Sbisa","D",7,3.2031792981128
235,229,6,8473534,"Patrik Berglund","C",10,3.18964471507248
250,230,20,8467412,"Alexei Ponikarovsky","L",9,3.18332559037504
314,231,83,8475788,"Alexander Burmistrov","C",7,3.15431264421106
59,232,-173,8469521,"Tomas Plekanec","C",21,3.14957820901343
251,233,18,8470714,"Corey Potter","D",9,3.14550688178523
213,234,-21,8469555,"Christian Ehrhoff","D",11,3.13141399754205
279,235,44,8465166,"Craig Adams","R",8,3.12828759400656
214,236,-22,8471236,"Andrej Meszaros","D",11,3.1240316070095
236,237,-1,8470596,"Nathan Horton","R",10,3.12083359503796
252,238,14,8459429,"Jason Arnott","C",9,3.095415471565
315,239,76,8470104,"Tom Gilbert","D",7,3.08026125379008
434,240,194,8475753,"Justin Faulk","D",4,3.07052905318994
237,241,-4,8470273,"Ian White","D",10,3.05570522352979
354,242,112,8470699,"Jan Hejda","D",6,3.03801052831101
253,243,10,8471958,"Dan Girardi","D",9,3.03257312531888
154,244,-90,8467370,"Mike Fisher","C",14,3.02134608329868
280,245,35,8460561,"Sheldon Souray","D",8,3.01904721051123
281,246,35,8468526,"Jarret Stoll","C",8,3.01754494505654
155,247,-92,8474190,"Wayne Simmonds","R",14,3.00742005212162
254,248,6,8475793,"Ryan Johansen","C",9,3.00613856188485
255,249,6,8475323,"Marcus Kruger","C",9,2.97275725890138
256,250,6,8468639,"John-Michael Liles","D",9,2.9703607955924
238,251,-13,8474567,"Zach Bogosian","D",10,2.97000915924647
257,252,5,8471231,"Kyle Chipchura","C",9,2.96973025995918
355,253,102,8465210,"Pavel Kubina","D",6,2.93936403731034
282,254,28,8469492,"Fedor Tyutin","D",8,2.92022389726513
316,255,61,8470153,"Pierre-Marc Bouchard","C",7,2.91820372727829
215,256,-41,8475764,"Cam Fowler","D",11,2.90311400268496
216,257,-41,8459457,"Jamie Langenbrunner","R",11,2.90284765532475
356,258,98,8464956,"Chris Phillips","D",6,2.90163085330086
156,259,-103,8474151,"Ryan McDonagh","D",14,2.89883628172218
283,260,23,8462225,"Filip Kuba","D",8,2.87645795890515
121,261,-140,8473563,"Nicklas Backstrom","C",16,2.8525443463394
178,262,-84,8471214,"Alex Ovechkin","R",13,2.84917188196437
317,263,54,8475168,"Matt Duchene","C",7,2.83273210045332
258,264,-6,8472379,"Tim Stapleton","C",9,2.83215557131598
388,265,123,8475613,"Nate Prosser","D",5,2.83138681358302
179,266,-87,8471217,"Andrew Ladd","L",13,2.81685847597836
318,267,51,8470324,"Josh Gorges","D",7,2.81147915986404
319,268,51,8473546,"Michael Grabner","R",7,2.79748152581701
284,269,15,8474551,"Ville Leino","L",8,2.76564368388993
285,270,15,8471678,"Benoit Pouliot","L",8,2.76526661244729
259,271,-12,8471956,"Andrew Desjardins","C",9,2.75989393816996
260,272,-12,8474590,"John Carlson","D",9,2.75679181771698
180,273,-93,8468085,"Radim Vrbata","R",13,2.73802794015676
217,274,-57,8468542,"Paul Martin","D",11,2.72391953693221
239,275,-36,8470603,"Andrei Kostitsyn","L",10,2.71481121319028
389,276,113,8466182,"Henrik Tallinder","D",5,2.67324138430693
261,277,-16,8474571,"Mikkel Boedker","L",9,2.66916928732252
286,278,8,8474594,"Slava Voynov","D",8,2.66007908658794
287,279,8,8469470,"Carlo Colaiacovo","D",8,2.64672385844826
240,280,-40,8474189,"Lars Eller","C",10,2.63865830707884
193,281,-88,8459442,"Saku Koivu","C",12,2.63129829653329
194,282,-88,8469469,"R.J. Umberger","C",12,2.62965577964528
262,283,-21,8459444,"Todd Bertuzzi","R",9,2.62924587953287
218,284,-66,8474573,"Josh Bailey","L",11,2.6202740807977
263,285,-22,8471426,"Troy Brouwer","R",9,2.59161742263858
181,286,-105,8473419,"Brad Marchand","L",13,2.58011188504908
357,287,70,8474612,"Travis Hamonic","D",6,2.57496037817431
320,288,32,8467917,"Jordan Leopold","D",7,2.56843960857916
219,289,-70,8473579,"Nikolay Kulemin","L",11,2.55885265534117
288,290,-2,8471743,"Vladimir Sobotka","L",8,2.54765632946528
264,291,-27,8465025,"Arron Asham","R",9,2.54694836963734
265,292,-27,8470619,"Brian Boyle","C",9,2.53828303183166
266,293,-27,8468700,"Paul Gaustad","C",9,2.53789492483588
321,294,27,8471208,"Dustin Penner","R",7,2.53086965092244
322,295,27,8474134,"Yannick Weber","D",7,2.52165881418925
289,296,-7,8474094,"Matt Halischuk","R",8,2.52086197482638
139,297,-158,8476455,"Gabriel Landeskog","L",15,2.51435774526021
267,298,-31,8469462,"Tuomo Ruutu","L",9,2.50296735972862
390,299,91,8460743,"Tomas Holmstrom","L",5,2.50113497557526
290,300,-10,8471769,"Niklas Hjalmarsson","D",8,2.48805760651726
323,301,22,8471664,"Mason Raymond","L",7,2.47112407159079
220,302,-82,8467423,"Shawn Horcoff","C",11,2.47043162108264
291,303,-12,8470257,"Alexander Steen","L",8,2.46615959051418
358,304,54,8473953,"Derek Smith","D",6,2.46330740394938
435,305,130,8475185,"Jacob Josefson","C",4,2.41998412049039
241,306,-65,8469485,"Derek Roy","C",10,2.40932042281073
391,307,84,8471851,"Matt D'Agostini","R",5,2.40911216946558
324,308,16,8467346,"Simon Gagne","L",7,2.39841922469174
392,309,83,8470137,"Joni Pitkanen","D",5,2.38369534769349
325,310,15,8465122,"Brett Clark","D",7,2.36296707946744
221,311,-90,8470171,"Maxime Talbot","C",11,2.36019162118918
326,312,14,8470187,"Johnny Boychuk","D",7,2.35171016972742
327,313,14,8469665,"Johnny Oduya","D",7,2.35169573521779
242,314,-72,8457063,"Nicklas Lidstrom","D",10,2.33676846053743
359,315,44,8462196,"Stephane Robidas","D",6,2.33058250790449
393,316,77,8471683,"Brian Lee","D",5,2.32547368787597
292,317,-25,8471887,"Patric Hornqvist","R",8,2.3214290997399
328,318,10,8469759,"Vernon Fiddler","C",7,2.31904132908726
394,319,75,8475150,"Jordan Caron","R",5,2.31864204540915
268,320,-52,8467493,"Chris Neil","R",9,2.2957518952723
329,321,8,8475118,"Matt Gilroy","D",7,2.2862661507077
293,322,-29,8467351,"Scott Gomez","C",8,2.28402893557063
294,323,-29,8471254,"Bryan Bickell","L",8,2.26147443132533
330,324,6,8466333,"Andrew Ference","D",7,2.25204123864709
269,325,-56,8471709,"Marc-Edouard Vlasic","D",9,2.23134291028068
395,326,69,8470654,"Maxim Lapierre","C",5,2.22676354161451
331,327,4,8469531,"Jay Harrison","D",7,2.20907108767264
396,328,68,8458541,"Steve Staios","D",5,2.1978579351305
360,329,31,8470283,"Tim Brent","C",6,2.19607034630218
397,330,67,8467881,"Taylor Pyatt","L",5,2.18517432841135
332,331,1,8470063,"Adam Burish","R",7,2.17796530307087
361,332,29,8469534,"Aaron Johnson","D",6,2.17038179738477
436,333,103,8468704,"Antti Miettinen","R",4,2.16850054901105
362,334,28,8474009,"Nick Bonino","C",6,2.14944337098929
363,335,28,8471266,"David Booth","L",6,2.14928012445313
333,336,-3,8471693,"Jakub Kindl","D",7,2.14594292669685
364,337,27,8459514,"Jamal Mayers","R",6,2.13844843089533
480,338,142,8473992,"Justin Falk","D",3,2.13660554770896
546,339,207,8474618,"Marco Scandella","D",2,2.13439145993326
437,340,97,8474090,"Brendan Smith","D",4,2.11563881557667
295,341,-46,8469765,"Marc-Andre Bergeron","D",8,2.10886412537286
398,342,56,8471312,"JT Wyman","R",5,2.10155038025757
243,343,-100,8467943,"Niklas Hagman","L",10,2.08096952085638
334,344,-10,8471682,"Devin Setoguchi","R",7,2.07390280217469
222,345,-123,8473700,"Ryan Wilson","D",11,2.06712606307407
399,346,53,8474100,"Dwight King","L",5,2.06681459243298
365,347,18,8465951,"Matt Cooke","L",6,2.06356224360745
296,348,-52,8476461,"Sean Couturier","C",8,2.05404958115916
366,349,17,8467407,"Brian Gionta","R",6,2.04855724930682
297,350,-53,8474520,"Jason Garrison","D",8,2.04544018538393
335,351,-16,8465978,"Shawn Thornton","L",7,2.04154135698885
298,352,-54,8469812,"Chad LaRose","R",8,2.03584371798539
299,353,-54,8470607,"Brent Seabrook","D",8,2.03366041133065
336,354,-18,8458525,"Brian Rolston","R",7,2.02943613597703
244,355,-111,8470222,"James Wisniewski","D",10,2.0252186265992
367,356,11,8470289,"Jim Slater","C",6,2.02154755942711
368,357,11,8468208,"Joel Ward","R",6,2.01855982230246
270,358,-88,8476177,"Matt Read","R",9,2.0084736328949
300,359,-59,8474568,"Luke Schenn","D",8,2.00830869645954
369,360,9,8467331,"Brad Stuart","D",6,2.00140252238597
438,361,77,8473493,"Ben Maxwell","C",4,1.9980562192946
301,362,-61,8470159,"Boyd Gordon","C",8,1.99034081919795
439,363,76,8475790,"Erik Gudbranson","D",4,1.98875043174858
370,364,6,8473991,"Karl Alzner","D",6,1.98868804477619
371,365,6,8468172,"Ruslan Fedotenko","L",6,1.98137899738933
440,366,74,8474582,"Mattias Tedenby","R",4,1.97170742527094
400,367,33,8471742,"Cody Franson","D",5,1.96393200152283
302,368,-66,8471873,"Anton Stralman","D",8,1.9541898767087
223,369,-146,8466149,"Daniel Cleary","R",11,1.94854581877054
337,370,-33,8467831,"Jeff Halpern","C",7,1.94155373412853
303,371,-68,8470920,"David Clarkson","R",8,1.93666846207146
372,372,0,8469501,"Chris Thorburn","R",6,1.92081700511737
373,373,0,8469467,"Chuck Kobasew","R",6,1.91468461732865
401,374,27,8471680,"Gilbert Brule","C",5,1.8988992415749
374,375,-1,8471807,"Tom Wandell","C",6,1.89450103310853
338,376,-38,8468498,"Brooks Orpik","D",7,1.89362238016091
402,377,25,8460492,"Ed Jovanovski","D",5,1.88969338368452
339,378,-39,8467439,"Jaroslav Spacek","D",7,1.88361049768245
375,379,-4,8475200,"Dmitry Orlov","D",6,1.88168619338415
340,380,-40,8471283,"Brandon Prust","L",7,1.874562770596
441,381,60,8471352,"Jake Dowell","C",4,1.86886365162109
403,382,21,8474250,"Zack Smith","C",5,1.85559104221434
376,383,-7,8471856,"Joe Vitale","C",6,1.80716664890303
341,384,-43,8470156,"Joey Crabb","R",7,1.79585773006429
481,385,96,8471729,"Kris Russell","D",3,1.79470013098155
377,386,-9,8474772,"Stu Bickel","D",6,1.78670522270203
378,387,-9,8471634,"Ryan Shannon","R",6,1.76472615974865
442,388,54,8474137,"Drayson Bowman","L",4,1.76299520857654
482,389,93,8471392,"Roman Polak","D",3,1.76147119661963
404,390,14,8470302,"Patrick Dwyer","R",5,1.7514757294172
405,391,14,8475160,"Kyle Clifford","L",5,1.74524940884391
304,392,-88,8469598,"Kevin Bieksa","D",8,1.74177671601086
406,393,13,8467890,"Barret Jackman","D",5,1.73012214711072
305,394,-89,8473914,"Mark Letestu","C",8,1.70782089006166
443,395,48,8467334,"Manny Malhotra","C",4,1.70038954856823
157,396,-239,8471273,"Brandon Dubinsky","C",14,1.68511222044304
407,397,10,8474736,"Zac Rinaldo","C",5,1.68172683922908
271,398,-127,8473618,"Mathieu Perreault","C",9,1.679531314175
408,399,9,8470724,"Kyle Quincey","D",5,1.66183495205902
379,400,-21,8470854,"Tanner Glass","L",6,1.65302380597707
380,401,-21,8465185,"Willie Mitchell","D",6,1.64451539239227
444,402,42,8469779,"Keith Aucoin","C",4,1.63621981569582
445,403,42,8474681,"Andrei Loktionov","C",4,1.63005279512708
342,404,-62,8466160,"Brenden Morrow","L",7,1.62641966802575
547,405,142,8470780,"Mark Flood","D",2,1.60110452449714
446,406,40,8475792,"Brett Connolly","R",4,1.60020174910732
343,407,-64,8473564,"Michael Frolik","R",7,1.59361344523319
483,408,75,8471269,"Nicklas Grossmann","D",3,1.58958426635082
344,409,-65,8468493,"Ron Hainsey","D",7,1.58934900963845
409,410,-1,8473932,"Darroll Powe","C",5,1.58286454954887
345,411,-66,8466142,"Eric Brewer","D",7,1.56799576277957
484,412,72,8470672,"Ryan O'Byrne","D",3,1.56677480685925
410,413,-3,8459687,"Scott Nichol","C",5,1.55529073148384
411,414,-3,8459461,"Brendan Morrison","C",5,1.54512743945579
381,415,-34,8458590,"Mike Knuble","R",6,1.54232575969548
447,416,31,8474027,"Justin Braun","D",4,1.54122345367544
412,417,-5,8460626,"Bryce Salvador","D",5,1.53676066850859
448,418,30,8470230,"Daniel Paille","L",4,1.53561451065786
485,419,66,8468534,"Andreas Lilja","D",3,1.50878104292771
346,420,-74,8465050,"Eric Belanger","C",7,1.5016797621769
347,421,-74,8468695,"Matthew Lombardi","C",7,1.50017968995545
382,422,-40,8467332,"Bryan Allen","D",6,1.49919852762575
348,423,-75,8474192,"Matt Frattin","R",7,1.49473615576377
449,424,25,8468478,"Mike Weaver","D",4,1.49309835890657
413,425,-12,8470666,"Daniel Carcillo","L",5,1.49099560031545
450,426,24,8473484,"Kaspars Daugavins","L",4,1.46965447079106
383,427,-44,8471323,"Ryan Jones","L",6,1.46293427930381
414,428,-14,8471482,"Grant Clitsome","D",5,1.46168150701263
451,429,22,8474609,"Luke Adam","C",4,1.45336284643431
415,430,-15,8475178,"Zack Kassian","R",5,1.43129462760193
416,431,-15,8468674,"Deryk Engelland","D",5,1.4282121855151
