GameId,TotalElapsedTime,GD,MD,win_before,loss_before,tie-win_before,tie-loss_before,win_after,loss_after,tie-win_after,tie-loss_after,reward
2011020010,1400,1,0,75,271,64,42,235,235,105,105,0.44644716293597086
2011020010,1498,0,0,223,223,99,99,285,68,56,64,0.42344031095294987
2011020010,2587,1,0,253,26,63,68,243,3,8,9,0.23564870629694895
2011020010,2923,2,0,249,0,4,7,136,1,0,1,0.005183946488294438
2011020011,778,0,1,55,32,14,23,31,12,4,9,0.11232718894009228
2011020011,1131,1,0,247,79,52,61,107,8,12,17,0.26969438116932415
2011020011,1676,2,1,24,0,2,2,3,0,0,1,-0.17857142857142863
2011020011,2329,3,0,98,0,1,1,36,0,0,0,0.010000000000000018
2011020011,2502,4,0,0,38,0,0,1,113,0,1,0.026086956521739132
2011020011,2572,3,0,109,1,1,0,37,0,0,0,0.018018018018018056
2011020011,3064,4,1,0,1,0,0,0,20,0,1,0.047619047619047616
2011020011,3336,3,-2,0,3,0,0,0,36,0,0,0
2011020011,3344,2,-1,0,43,1,0,0,22,5,3,0.3878787878787878
2011020011,3461,1,0,313,1,26,29,259,0,1,1,0.08017942248387995
2011020011,3486,2,0,0,244,1,1,1,330,29,21,0.20040330324563088
2011020012,725,0,0,342,342,131,131,260,99,52,55,0.3186037437958787
2011020012,2561,-1,0,254,27,65,66,244,3,7,12,0.22359296298999934
2011020012,2690,-2,0,214,1,4,9,123,1,0,0,0.03211658177702327
2011020013,1936,0,-1,26,21,17,10,275,25,58,63,0.4342941516338191
2011020013,2068,-1,0,46,256,58,55,163,163,110,110,0.5677302617061653
2011020013,2379,0,0,122,122,110,110,248,37,31,35,0.452389723941448
2011020013,2418,1,-1,2,43,7,10,150,150,116,116,0.7664322095561484
2011020013,3375,0,2,0,0,1,0,23,0,1,1,-0.04000000000000007
2011020013,3521,1,0,1,322,25,15,15,15,250,250,1.2871251104527262
2011020013,3744,0,1,0,0,14,5,0,0,0,0,0.5
2011020014,997,0,0,301,301,119,119,281,41,47,65,0.5196236559139784
2011020014,1185,-1,-2,3,0,0,0,0,0,0,0,-2
2011020015,464,0,0,460,460,166,166,210,92,42,47,0.27661930170039956
2011020015,697,1,-1,5,36,10,2,376,376,70,70,0.4747017514172096
2011020015,2761,0,-1,6,6,17,13,271,21,56,62,0.3415795586527294
2011020015,3137,-1,1,0,23,3,3,62,62,180,180,1.061555998860074
2011020015,3194,0,0,57,57,179,179,288,9,49,43,0.46395037253278726
2011020015,3538,-1,0,317,1,6,21,213,0,0,0,0.06666666666666674
2011020016,70,0,0,858,858,289,289,60,19,9,7,0.40033496994447765
2011020016,980,1,1,39,8,7,9,102,8,11,14,0.17460317460317465
2011020016,1840,2,1,23,0,1,2,61,0,1,3,0.03076923076923077
2011020016,2273,3,0,0,90,1,1,5,210,18,14,0.2103062841049111
2011020016,2331,2,0,198,6,12,15,98,0,1,1,0.10688311688311694
2011020016,3398,3,0,0,125,0,0,1,264,0,3,0.018656716417910446
2011020017,486,0,1,53,49,21,18,223,96,45,46,0.24220723058294424
2011020017,1659,1,0,253,59,44,63,149,5,15,23,0.2601059069212411
2011020017,1882,2,0,178,2,12,20,67,0,1,5,0.044714396484879654
2011020017,1955,3,0,0,64,5,1,7,180,17,11,0.11727574750830566
2011020017,2710,2,0,223,1,7,5,122,1,0,0,0.013400854347526525
2011020017,3007,3,-1,0,19,0,0,1,255,7,4,0.0749063670411985
2011020017,3494,2,0,234,0,1,1,145,0,0,0,0.004237288135593198
2011020018,2261,0,0,133,133,121,121,251,21,50,58,0.4986531288852052
2011020018,3118,-1,0,280,9,49,45,241,1,3,7,0.1287765759045133
2011020018,3460,-2,0,252,0,1,0,126,0,0,0,0
2011020019,932,0,0,310,310,122,122,263,87,48,31,0.3809408184408184
2011020019,1264,1,0,80,295,57,28,276,276,105,105,0.4812735364601164
2011020019,1600,0,-1,25,24,10,12,274,71,23,32,0.41007042253521137
2011020019,1811,-1,0,266,50,51,67,168,6,12,19,0.23357311453298865
2011020019,1984,-2,-1,28,0,0,1,72,0,1,7,-0.05301724137931048
2011020019,2948,-3,0,1,127,1,1,0,252,4,3,0.0040095040095040075
2011020019,3383,-2,0,1,251,1,3,1,301,33,30,0.24114940068493151
2011020019,3595,-1,0,253,0,1,2,238,0,0,0,0.0078125
2011020020,566,0,0,404,404,157,157,241,86,44,54,0.3283065953654188
2011020020,3465,1,0,1,312,29,25,25,25,232,232,1.2197542382764872
2011020021,241,0,1,67,67,21,29,145,52,21,27,0.3511756876663709
2011020021,503,1,0,217,46,40,46,65,5,5,6,0.19788460858183873
2011020021,1653,2,1,24,1,2,3,65,1,0,3,0.0942028985507245
2011020021,1713,3,0,32,1,0,4,22,0,0,0,0.16216216216216206
2011020021,1936,4,-1,0,7,0,0,0,66,5,1,0.1527777777777778
2011020021,2214,3,1,15,0,0,0,31,0,0,0,0
2011020021,2322,4,0,35,0,0,0,11,0,0,0,0
2011020021,2696,5,-1,0,3,0,0,0,49,0,0,0
2011020021,3025,4,-2,0,1,0,0,0,7,0,0,0
2011020022,1360,0,0,249,249,108,108,294,81,47,64,0.3837189196666321
2011020022,1500,-1,0,272,63,54,60,139,5,20,12,0.28925389755011144
2011020022,1999,-2,0,184,4,13,7,81,0,1,6,0.0039335664335663975
2011020022,2361,-3,1,0,19,1,0,5,199,14,10,0.11052631578947367
2011020022,2638,-2,-1,24,0,0,0,120,1,0,0,-0.016528925619834656
2011020022,3346,-3,0,0,134,0,1,1,262,4,1,0.033637368711995574
2011020023,185,0,0,662,662,225,225,120,40,22,21,0.37563103614886073
2011020023,2057,-1,0,258,48,29,59,194,9,15,18,0.24085864234707038
2011020023,2547,-2,0,3,239,11,6,28,262,71,69,0.48965610128400827
2011020023,2691,-1,-1,30,0,7,6,225,1,4,9,0.09350977911841983
2011020023,3031,-2,0,236,1,4,8,134,0,0,0,0.04016064257028114
2011020023,3152,-3,0,128,0,1,0,50,0,0,0,0
2011020024,193,0,-1,73,62,25,24,125,46,21,22,0.2716375457131246
2011020024,3305,-1,0,5,282,41,39,43,43,191,191,1.0511714292368244
2011020025,2877,0,0,94,94,138,138,271,16,64,52,0.4941494823307948
2011020026,239,0,0,611,611,215,215,142,51,21,27,0.33458501200606844
2011020026,1736,1,0,52,270,66,47,197,197,114,114,0.5327050301215951
2011020026,1776,0,0,181,181,109,109,270,53,27,72,0.3902680176499428
2011020026,1967,1,0,52,262,59,53,175,175,106,106,0.5430721935408418
2011020026,2766,0,0,103,103,130,130,265,21,55,62,0.4629655267894228
2011020026,3534,1,1,12,0,1,1,211,0,0,0,0.07142857142857137
2011020027,545,0,1,38,52,14,23,233,89,42,58,0.44075829383886256
2011020027,705,1,0,239,91,50,50,75,11,9,5,0.2695348837209301
2011020027,2473,2,0,3,213,13,10,35,261,70,64,0.4614770847523596
2011020028,483,0,0,449,449,165,165,222,94,45,46,0.2906966042145196
2011020028,1131,-1,0,79,247,61,52,278,278,118,118,0.3927256620878488
2011020028,1419,0,0,222,222,104,104,286,71,51,66,0.40167223214516834
2011020028,2130,1,0,257,45,51,26,192,10,16,22,0.13106860158311345
2011020028,2215,2,-1,0,28,1,1,37,250,65,47,0.5290726817042606
2011020028,2624,1,0,263,28,56,64,230,1,8,9,0.24761596421003057
2011020028,3262,2,0,247,1,3,1,64,0,1,0,0.011904761904761849
2011020029,142,0,0,710,710,251,251,102,36,14,17,0.3427796489110824
2011020029,289,-1,0,63,157,35,25,604,604,207,207,0.33833450766249784
2011020029,515,0,0,430,430,163,163,220,95,42,49,0.27389328703511406
2011020029,1010,-1,0,79,260,63,45,317,317,125,125,0.40538481784040403
2011020029,1256,0,0,258,258,110,110,303,81,58,61,0.40720351802230087
2011020029,1422,-1,0,67,274,66,44,230,230,105,105,0.4693549988417116
2011020029,2640,0,0,111,111,122,122,276,28,61,69,0.45017899171298037
2011020029,2862,1,0,15,256,27,64,98,98,140,140,0.8852778680532987
2011020029,3176,0,0,57,57,179,179,293,10,53,44,0.46076271186440676
2011020029,3436,-1,0,1,297,33,27,28,28,226,226,1.1795187612721594
2011020030,522,0,0,429,429,161,161,228,98,41,50,0.27363126447994146
2011020030,930,1,0,86,254,28,46,329,329,129,129,0.4789939455308736
2011020030,2314,0,0,139,139,117,117,249,41,58,62,0.42026486280487807
2011020030,2519,1,0,29,258,69,64,136,136,123,123,0.6184041184041184
2011020030,2909,0,-1,7,6,19,13,280,16,59,52,0.3491673491673492
2011020031,2755,0,-1,11,5,15,14,271,22,57,65,0.2706827309236948
2011020031,3572,-1,0,0,273,9,6,7,7,277,277,1.404342723004695
2011020032,897,0,0,296,296,121,121,274,83,53,54,0.3807781361118003
2011020032,1899,1,0,260,50,53,60,187,5,11,20,0.24372144303448579
2011020032,1926,2,0,3,179,18,5,26,274,63,56,0.3292042610163572
2011020032,2121,1,-1,32,4,5,15,26,0,0,1,0.3736772486772486
2011020032,2596,2,0,1,235,9,8,27,269,69,63,0.4851224557644712
2011020032,2799,1,0,253,15,50,58,247,1,7,8,0.19601973950327656
2011020033,521,0,0,431,431,81,81,229,96,42,50,0.34056270608513184
2011020033,1151,-1,-1,44,11,7,10,101,7,13,18,0.21422861710631488
2011020033,1697,-2,0,5,143,19,15,58,284,65,47,0.29922060318536087
2011020033,2516,-1,0,259,29,65,69,239,3,7,13,0.22842878332911248
2011020033,2773,-2,0,1,226,9,7,18,262,65,56,0.44250484898863945
2011020033,2902,-1,1,1,26,11,9,85,85,149,149,0.6162484088016003
2011020034,786,0,0,322,322,133,133,276,97,52,50,0.34016194331983796
2011020034,1350,-1,0,76,287,59,45,128,128,116,116,0.5631867167479903
2011020034,2476,0,0,136,136,59,59,258,35,65,71,0.5200466200466202
2011020034,3559,1,0,1,291,15,7,7,7,274,274,1.3633406623297142
2011020035,434,0,1,30,53,27,21,210,87,41,47,0.3954396748289878
2011020035,732,1,1,34,11,3,8,75,9,9,6,0.2932900432900434
2011020035,995,2,-1,1,13,3,1,85,279,64,47,0.22631578947368425
2011020035,1068,1,0,260,81,49,64,107,9,11,13,0.2763687853996225
2011020035,1601,2,0,5,141,8,20,71,276,62,47,0.4220356926799758
2011020035,1712,1,0,271,57,45,62,152,5,16,19,0.25355603448275854
2011020035,2131,2,0,9,182,19,16,47,271,55,55,0.28655611611942766
2011020035,2619,1,-1,3,13,13,8,121,121,134,134,0.18166401695813456
2011020035,2680,0,0,54,54,121,121,280,24,63,66,0.39100626855823173
2011020036,1242,0,1,35,33,12,11,300,76,60,58,0.42105263157894723
2011020036,2622,1,0,266,28,56,63,228,1,9,9,0.2436011802648732
2011020036,2647,2,0,1,219,8,10,27,276,69,59,0.46471953050361675
2011020036,3212,1,0,282,9,47,43,242,1,2,3,0.13994369655405992
2011020036,3395,2,0,1,255,0,3,1,299,36,29,0.2628867615168985
2011020037,107,0,0,772,772,268,268,91,32,12,15,0.34448717948717944
2011020037,783,-1,0,90,260,48,46,341,341,140,140,0.42030492030492034
2011020038,36,0,0,925,925,152,152,28,9,5,6,0.4294336118848654
2011020038,430,1,0,85,199,43,39,499,499,185,185,0.32922298916690634
2011020038,568,0,0,403,403,155,155,243,85,43,54,0.33405228758169936
2011020038,915,1,0,254,87,48,27,92,9,12,6,0.2814924046541694
2011020038,1119,2,0,109,6,11,14,15,1,1,3,-0.06428571428571411
2011020038,1607,3,0,53,1,0,5,17,0,0,0,0.11864406779661008
2011020039,147,0,0,712,712,246,246,101,36,15,19,0.33944377296756145
2011020039,1280,1,0,81,299,59,57,280,280,112,112,0.46342165898617504
2011020039,2440,0,0,133,133,58,58,253,37,62,67,0.511652026140524
2011020039,3375,-1,1,0,25,2,3,34,34,219,219,1.1994729907773385
2011020039,3768,0,-1,0,0,12,3,0,0,0,0,0.5
2011020040,107,0,0,772,772,268,268,91,32,12,15,0.34448717948717944
2011020040,435,1,-1,5,18,4,1,494,494,183,183,0.4565836674403882
2011020040,698,0,-1,46,45,24,26,250,95,51,54,0.28047281323877066
2011020040,894,-1,0,262,78,52,51,89,9,10,11,0.22357114403323414
2011020040,2003,-2,0,179,4,13,14,82,0,1,5,0.0479437229437231
2011020041,245,0,1,64,68,21,28,148,54,23,28,0.36852794095167374
2011020041,424,1,-1,6,18,5,3,499,499,186,186,0.3545164233576642
2011020041,505,0,0,441,441,82,82,222,95,42,47,0.33786227618231307
2011020041,2240,-1,0,230,37,40,29,210,8,15,20,0.16425512892904187
2011020041,2508,-2,-1,27,0,1,1,113,1,1,0,0.017091454272863585
2011020041,2659,-3,1,17,0,0,0,10,0,0,0,0
2011020041,3217,-4,-1,2,0,0,0,25,0,0,0,0
2011020041,3447,-5,-1,3,0,0,0,13,0,0,0,0
2011020042,1717,0,0,186,186,112,112,282,57,51,67,0.41601926776614334
2011020042,1855,1,0,258,25,50,61,182,6,13,21,0.13307723967622448
2011020043,720,0,0,351,351,132,132,255,98,52,54,0.318691727898889
2011020043,868,-1,0,264,81,51,51,85,7,10,12,0.24843989167549757
2011020043,1125,-2,0,105,7,12,15,32,1,1,3,0.07349795839004475
2011020043,1886,-3,0,66,0,1,5,27,0,0,0,0.06944444444444439
2011020043,2041,-4,-1,0,5,0,0,0,2,0,0,0
2011020043,2948,-3,0,1,127,1,1,0,252,4,3,0.0040095040095040075
2011020043,3530,-2,0,206,0,0,0,183,0,0,0,0
2011020044,700,0,0,361,361,65,65,252,94,50,54,0.38593114241001564
2011020044,1698,-1,0,57,267,63,45,195,195,114,114,0.5247437971952534
2011020045,264,0,0,592,592,206,206,148,58,27,32,0.31243675225800344
2011020045,449,-1,0,203,87,40,44,51,5,5,5,0.35561497326203206
2011020045,585,-2,1,1,3,0,1,87,244,50,43,0.14764150943396226
2011020045,1010,-1,0,79,260,63,45,317,317,125,125,0.40538481784040403
2011020045,1233,0,0,260,260,114,114,301,76,62,58,0.4250583716200949
2011020045,1605,1,0,256,67,45,59,152,5,20,17,0.3128153745865423
2011020045,2074,2,0,10,189,17,16,46,265,58,57,0.320341589768496
2011020046,1130,0,-1,34,49,12,5,27,13,8,7,0.42999999999999994
2011020046,1626,1,0,247,68,43,61,147,5,18,19,0.3167279109999873
2011020046,2061,2,1,22,1,1,2,86,0,1,4,0.10989010989011005
2011020046,2081,3,0,0,41,4,1,10,196,19,14,0.10560305621247953
2011020046,2638,2,0,1,221,8,10,28,275,69,30,0.440547263681592
2011020047,418,0,0,482,482,173,173,201,83,38,44,0.29416843949443117
2011020047,500,1,0,47,217,46,40,460,460,174,174,0.4915096890491212
2011020047,601,0,0,389,389,139,139,244,91,42,52,0.32291666666666663
2011020047,1188,1,1,5,42,8,8,30,35,9,5,0.5109503717098655
2011020047,1619,0,1,22,29,12,8,29,4,6,7,0.6034905082669935
2011020047,3459,-1,0,1,312,30,26,26,26,231,231,1.2109339575886031
2011020047,3516,0,-1,4,0,13,20,337,1,17,24,0.4719389574270839
2011020048,839,0,0,321,321,123,123,280,90,58,54,0.3760093080632499
2011020049,258,0,0,596,596,205,205,147,57,27,32,0.3169018764567105
2011020049,340,-1,0,168,69,33,30,18,5,3,3,0.1117241379310344
2011020049,1275,-2,0,7,109,17,15,84,311,65,30,0.24371207942636508
2011020049,2198,-1,0,41,249,55,40,148,148,128,128,0.629286655373612
2011020049,2441,0,0,133,133,115,115,255,37,62,67,0.4332282966822465
2011020050,291,0,0,576,576,201,201,162,64,27,37,0.3016908534149913
2011020050,631,-1,0,82,226,51,45,395,395,141,141,0.36172787054824884
2011020050,1295,0,2,0,0,0,1,17,5,3,7,0.46875
2011020050,1897,1,-1,10,41,7,6,176,176,113,113,0.5705017301038062
2011020050,1951,0,0,168,168,103,103,279,54,60,64,0.43359548475134646
2011020050,2151,-1,0,45,256,53,44,153,153,120,120,0.6167651444033353
2011020050,2322,0,0,136,136,115,115,242,38,58,64,0.422657628193693
2011020050,3177,-1,0,10,286,41,49,61,61,185,185,0.984824550318042
2011020050,3197,0,0,56,56,180,180,286,9,49,46,0.454541503694046
2011020050,3357,1,-1,1,26,5,3,32,32,210,210,1.0053128689492326
2011020051,724,0,0,345,345,134,134,257,99,52,55,0.31368897586314193
2011020051,1583,1,0,69,263,60,47,217,217,117,117,0.48038888055324436
2011020051,1907,0,1,20,26,16,11,273,51,55,63,0.4897105312093226
2011020051,2306,1,0,38,238,61,55,146,146,116,116,0.5759658825362206
2011020051,2610,0,1,10,12,12,11,273,26,32,66,0.4805485586342009
2011020051,3532,1,0,322,1,6,23,210,0,0,0,0.07102272727272738
2011020052,150,0,1,54,52,21,8,101,36,15,20,0.294745908699397
2011020052,689,1,-1,6,36,11,2,374,374,141,141,0.48234774933804064
2011020052,3155,0,0,58,58,182,182,295,9,54,43,0.4687136325852036
2011020052,3209,-1,1,0,19,2,4,56,56,183,183,1.062845188284519
2011020052,3699,0,-1,0,0,9,11,0,0,0,0,0.5
2011020053,564,0,0,406,406,156,156,239,89,43,55,0.31426160760529964
2011020053,845,-1,0,264,87,54,51,79,9,10,13,0.21414177335229984
2011020053,1331,-2,0,5,129,21,15,86,307,59,49,0.2825290595280028
2011020053,2886,-1,0,266,16,56,50,253,0,5,6,0.18861293345829425
2011020053,3309,-2,0,1,239,3,1,6,300,20,40,0.21448087431693985
2011020054,527,0,1,43,53,16,21,233,98,41,53,0.36900486510393626
2011020054,721,1,0,235,92,50,51,78,5,9,5,0.3944262453030158
2011020054,1174,2,0,6,101,17,13,81,272,55,53,0.27433221970644583
2011020055,34,0,0,933,933,153,153,25,7,4,6,0.4533675348592475
2011020055,552,1,0,232,87,42,56,67,5,7,7,0.35388433439295064
2011020055,2097,2,0,187,9,16,17,90,0,1,4,0.11073316478970355
2011020055,2381,3,0,0,96,0,1,3,200,13,5,0.15711153612912257
2011020055,2803,2,1,27,0,0,0,127,1,0,1,-0.023255813953488427
2011020056,708,0,1,45,47,22,23,253,94,53,53,0.32200576851807095
2011020056,2983,1,0,11,265,44,54,80,80,162,162,0.8962080700048614
2011020056,3425,0,1,1,1,18,16,317,1,30,34,0.4057591623036649
2011020056,3464,1,0,1,312,29,26,25,25,231,231,1.217476222826087
2011020057,742,0,1,50,35,21,23,28,9,3,8,0.17926356589147296
2011020057,833,1,0,266,87,49,49,77,9,8,12,0.2114378948249174
2011020057,2460,2,-2,0,3,0,0,5,28,11,5,0.7551020408163265
2011020057,2877,1,0,15,264,51,59,95,95,147,147,0.8127164375703754
2011020058,1188,0,0,262,262,111,111,265,72,55,57,0.403544964383169
2011020058,1216,1,0,265,71,28,56,114,7,15,15,0.2793755912961212
2011020058,2352,2,0,6,192,8,11,36,245,63,61,0.4597826705353587
2011020058,2626,1,0,28,262,64,59,120,120,132,132,0.6735270379338176
2011020058,3851,0,-1,0,0,7,9,0,0,0,0,0.5
2011020059,406,0,-1,73,56,25,20,189,78,36,43,0.1834761809846523
2011020059,685,-1,0,89,234,48,46,378,378,137,137,0.3656236176107657
2011020059,1273,0,0,263,263,106,106,306,83,30,65,0.3790958364129096
2011020059,1761,-1,0,53,259,67,50,194,194,114,114,0.5090742590742591
2011020059,2496,0,0,144,144,121,121,262,15,64,72,0.5247247475901138
2011020059,3232,1,1,36,0,4,2,251,1,3,4,0.024453024453024635
2011020060,981,0,0,303,303,119,119,271,85,51,62,0.36433522974161014
2011020060,1293,1,1,5,20,9,3,15,15,10,3,0.3947203016970459
2011020060,1371,0,0,245,245,107,107,292,81,49,65,0.38189226712712343
2011020060,2876,1,0,15,264,26,59,96,96,147,147,0.9151064984398318
2011020061,529,0,-1,41,53,16,20,236,97,41,54,0.38979151689432057
2011020061,824,-1,1,11,30,7,11,335,335,126,126,0.3400492665171513
2011020061,1171,0,0,255,255,114,114,269,81,52,56,0.3695459225334612
2011020061,1459,1,-1,12,44,5,6,246,246,105,105,0.5525577241995152
2011020061,2197,0,1,25,21,11,12,255,21,43,61,0.5115560640732266
2011020061,2384,1,0,36,234,63,60,133,133,111,111,0.5709704667751221
2011020061,2867,0,0,98,98,134,134,270,15,63,26,0.5614742762308685
2011020062,157,0,0,707,707,237,237,102,36,19,19,0.3574248844375963
2011020062,1124,-1,1,12,41,10,11,282,282,117,117,0.40337329811014017
2011020062,1878,0,0,164,164,102,102,266,57,54,60,0.41010134030728995
2011020062,2673,1,0,27,265,66,31,57,57,124,124,0.7847008194975074
2011020062,2958,0,0,78,78,149,149,280,13,55,49,0.4828892908265737
2011020062,3573,-1,0,273,0,6,8,228,0,0,0,0.0278745644599303
2011020063,140,0,0,714,714,250,250,101,35,14,16,0.3522596610508423
2011020063,1543,1,0,71,271,63,47,229,229,111,111,0.46633263925039037
2011020063,2491,0,0,144,144,123,123,260,16,64,71,0.519054648842232
2011020063,2620,1,1,27,0,5,7,228,1,9,9,0.13495276653171384
2011020063,2784,2,0,228,1,7,9,127,1,0,0,0.029272959183673557
2011020063,2978,3,0,0,122,0,0,1,257,4,2,0.045454545454545456
2011020064,1219,0,0,272,272,115,115,285,75,30,59,0.3859423467596669
2011020064,1411,1,0,70,274,65,44,232,232,107,107,0.4646603762527105
2011020064,2054,0,-1,8,20,19,10,273,49,61,64,0.5147768750735899
2011020064,3317,-1,0,5,287,19,37,41,41,199,199,1.170330459770115
2011020064,3671,0,0,0,0,272,272,0,0,0,0,0.5
2011020065,375,0,-1,68,58,22,18,177,70,35,20,0.27742759115933946
2011020065,562,-1,1,11,22,7,2,421,421,164,164,0.23540903540903546
2011020065,840,0,0,319,319,122,122,281,91,58,55,0.37301821072071434
2011020065,1032,1,-1,15,41,11,10,311,311,122,122,0.33568279295761977
2011020065,1355,0,-1,27,22,7,13,295,81,46,62,0.3632770391663672
2011020065,1937,-1,1,39,6,5,7,22,1,3,3,0.16091954022988503
2011020065,2181,-2,0,7,189,24,14,44,261,58,45,0.285507792860734
2011020065,2425,-1,-1,36,3,5,7,220,2,11,13,0.18579626972740299
2011020065,3053,-2,0,1,226,9,4,9,277,54,53,0.35547073791348605
2011020065,3328,-1,0,285,5,33,18,256,1,1,4,0.05921067359136815
2011020065,3407,-2,-2,3,0,0,0,19,0,0,0,0
2011020066,8,0,0,987,987,323,323,1,0,0,0,0.8767175572519084
2011020066,1107,1,0,254,81,49,66,112,4,12,13,0.35773049645390076
2011020066,2302,2,0,7,200,16,10,39,255,66,58,0.40080497771936663
2011020067,1318,0,0,256,256,109,109,310,86,26,30,0.40378227663959276
2011020067,2729,-1,1,5,26,10,9,106,106,129,129,0.494468085106383
2011020067,2851,0,0,52,52,64,64,262,16,66,56,0.5041379310344827
2011020067,3560,1,0,291,1,7,7,221,0,0,0,0.02941176470588239
2011020068,582,0,-1,47,52,15,30,244,86,42,50,0.404489204844655
2011020068,873,-1,0,262,81,51,48,84,4,9,12,0.2916268836398355
2011020068,1599,-2,0,5,146,8,20,71,275,32,23,0.3140890789785313
2011020068,2653,-1,0,268,27,59,64,227,1,10,5,0.25349006635556337
2011020068,3061,-2,2,0,1,0,0,0,20,2,4,0.3076923076923077
2011020069,167,0,0,691,691,238,238,109,36,19,19,0.374637514925856
2011020069,1819,-1,0,267,51,49,66,176,6,11,19,0.24176434703037158
2011020069,3059,-2,1,0,37,0,0,9,280,54,53,0.452020202020202
2011020069,3206,-1,-2,1,0,0,0,1,0,0,0,0
2011020069,3298,-2,-2,1,0,0,0,15,0,0,0,0
2011020070,264,0,1,63,34,22,12,148,58,27,32,0.0521964568630275
2011020070,2509,1,0,255,14,63,67,238,3,8,13,0.16557615412577256
2011020070,3556,2,0,209,0,0,0,193,0,0,0,0
2011020071,1457,0,0,230,230,97,97,275,70,55,62,0.4144525199571072
2011020071,2491,-1,0,244,31,61,66,230,3,9,14,0.24028296019900489
2011020071,2706,-2,1,0,35,1,0,23,283,63,65,0.4905273937532002
2011020071,2787,-1,0,252,16,53,63,246,1,7,9,0.20557073827629907
2011020071,3425,-2,0,0,258,0,1,1,317,34,30,0.25791910085103803
2011020072,1328,0,0,257,257,56,56,307,87,49,59,0.4463997046955947
2011020072,1931,1,0,51,256,60,53,177,177,106,106,0.5325172471815581
2011020072,2397,0,0,127,127,103,103,226,34,59,67,0.426346023879252
2011020072,3571,-1,0,276,0,6,9,226,0,0,0,0.030927835051546393
2011020073,380,0,0,510,510,184,184,184,69,35,21,0.35287205170532443
2011020073,480,-1,-1,22,3,4,5,55,4,2,6,0.11457418788410899
2011020073,977,-2,-1,12,1,1,0,4,1,1,0,-0.19047619047619047
2011020073,1140,-3,0,33,1,1,4,12,0,0,0,0.15384615384615383
