Rank_trad,Rank_w,Rank_diff,PlayerId,PlayerName,Position,PlusMinus,PlusMinus_w
163,49,114,8471362,"Mikhail Grabovski",C,6,6.078
146,50,96,8468208,"Joel Ward",R,7,6.018
80,51,29,8471707,"James Neal",L,12,6.013
121,52,69,8471678,"Benoit Pouliot",L,9,5.978
104,53,51,8470610,"Zach Parise",L,10,5.955
53,54,-1,8474100,"Dwight King",L,16,5.949
134,55,79,8475151,"Kyle Palmieri",R,8,5.849
66,56,10,8475287,"Erik Haula",C,14,5.83
135,57,78,8473412,"Bryan Little",C,8,5.82
67,58,9,8468508,"Justin Williams",R,14,5.808
105,59,46,8474161,"Jakub Voracek",R,10,5.791
616,60,556,8469623,"Marek Zidlicky",D,-5,5.771
1,61,-60,8471276,"David Krejci",C,37,5.692
15,62,-47,8475191,"Reilly Smith",R,27,5.678
81,63,18,8474009,"Nick Bonino",C,12,5.594
27,64,-37,8475765,"Vladimir Tarasenko",R,23,5.522
28,65,-37,8476455,"Gabriel Landeskog",L,23,5.514
46,66,-20,8474563,"Drew Doughty",D,18,5.425
41,67,-26,8466138,"Joe Thornton",C,19,5.37
68,68,0,8470600,"Ryan Suter",D,14,5.355
42,69,-27,8473933,"Ben Lovejoy",D,19,5.315
200,70,130,8471284,"Andrej Sekera",D,4,5.243
29,71,-42,8474870,"Tyler Johnson",C,23,5.23
47,72,-25,8471698,"T.J. Oshie",R,18,5.177
24,73,-49,8470607,"Brent Seabrook",D,24,5.156
644,74,570,8473548,"Phil Kessel",R,-6,4.986
292,75,217,8469459,"Mikko Koivu",C,1,4.929
43,76,-33,8477501,"Valeri Nichushkin",R,19,4.92
59,77,-18,8466378,"Martin St. Louis",R,15,4.868
136,78,58,8473492,"Matt Beleskey",L,8,4.847
645,79,566,8468504,"Brad Boyes",R,-6,4.844
221,80,141,8468309,"Mark Streit",D,3,4.835
164,81,83,8473512,"Claude Giroux",C,6,4.827
60,82,-22,8474013,"Ian Cole",D,15,4.825
61,83,-22,8474679,"Gustav Nyquist",R,15,4.753
82,84,-2,8465202,"Sami Salo",D,12,4.671
137,85,52,8465951,"Matt Cooke",L,8,4.634
122,86,36,8471976,"David Desharnais",C,9,4.632
165,87,78,8470604,"Jeff Carter",C,6,4.607
93,88,5,8470041,"Rick Nash",L,11,4.603
531,89,442,8475166,"John Tavares",C,-3,4.469
6,90,-84,8462042,"Jarome Iginla",R,33,4.464
69,91,-22,8474218,"Jason Demers",D,14,4.39
106,92,14,8474151,"Ryan McDonagh",D,10,4.383
293,93,200,8471339,"Ryan Callahan",R,1,4.375
581,94,487,8474190,"Wayne Simmonds",R,-4,4.363
13,95,-82,8475768,"Jaden Schwartz",L,28,4.34
49,96,-47,8474166,"Alec Martinez",D,17,4.336
74,97,-23,8448208,"Jaromir Jagr",R,13,4.312
414,98,316,8476463,"Jonas Brodin",D,-1,4.286
107,99,8,8474497,"Michael Kostka",D,10,4.267
70,100,-30,8475184,"Chris Kreider",L,14,4.217
71,101,-30,8471743,"Vladimir Sobotka",L,14,4.209
94,102,-8,8474207,"Nick Holden",D,11,4.18
34,103,-69,8476462,"Dougie Hamilton",D,21,4.151
532,104,428,8475158,"Ryan O'Reilly",C,-3,4.097
258,105,153,8473482,"Jiri Tlusty",L,2,4.053
62,106,-44,8475225,"Craig Smith",C,15,4.05
201,107,94,8474594,"Slava Voynov",D,4,3.992
147,108,39,8475186,"John Moore",D,7,3.925
95,109,-14,8475692,"Mats Zuccarello",L,11,3.795
166,110,56,8466393,"Pascal Dupuis",R,6,3.753
96,111,-15,8475181,"Nick Leddy",D,11,3.744
50,112,-62,8474818,"Jordie Benn",D,17,3.715
167,113,54,8470867,"Troy Bodie",R,6,3.704
222,114,108,8470378,"Andre Benoit",D,3,3.681
38,115,-77,8474565,"Alex Pietrangelo",D,20,3.624
670,116,554,8473449,"Kyle Okposo",R,-7,3.576
617,117,500,8470104,"Tom Gilbert",D,-5,3.566
294,118,176,8468509,"Niklas Kronwall",D,1,3.557
295,119,176,8470105,"Scottie Upshall",L,1,3.516
533,120,413,8474581,"Jake Gardiner",D,-3,3.489
75,121,-46,8470750,"John Mitchell",C,13,3.478
97,122,-25,8469638,"Jussi Jokinen",L,11,3.46
259,123,136,8475098,"Tyler Bozak",C,2,3.454
83,124,-41,8469465,"Dan Hamhuis",D,12,3.402
185,125,60,8475214,"Jeremy Morin",R,5,3.356
84,126,-42,8471717,"Adam McQuaid",D,12,3.332
168,127,41,8475167,"Victor Hedman",D,6,3.332
202,128,74,8468101,"Radek Martinek",D,4,3.307
148,129,19,8465058,"Michal Rozsival",D,7,3.304
149,130,19,8476162,"Steve Oleksy",D,7,3.286
123,131,-8,8471873,"Anton Stralman",D,9,3.222
85,132,-47,8469521,"Tomas Plekanec",C,12,3.183
76,133,-57,8475764,"Cam Fowler",D,13,3.167
296,134,162,8464975,"Daniel Briere",C,1,3.159
108,135,-27,8476881,"Tomas Hertl",C,10,3.146
150,136,14,8470606,"Dustin Brown",R,7,3.065
54,137,-83,8470257,"Alexander Steen",L,16,3.051
109,138,-29,8471348,"Nikita Nikitin",D,10,3.05
110,139,-29,8470614,"Mark Stuart",D,10,3.047
14,140,-126,8473473,"Milan Lucic",L,28,3.033
35,141,-106,8474053,"Logan Couture",C,21,3.018
138,142,-4,8474564,"Steven Stamkos",C,8,3.012
151,143,8,8457981,"Teemu Selanne",R,7,2.974
86,144,-58,8469665,"Johnny Oduya",D,12,2.969
63,145,-82,8465185,"Willie Mitchell",D,15,2.951
98,146,-48,8471769,"Niklas Hjalmarsson",D,11,2.937
87,147,-60,8474717,"Mark Barberio",D,12,2.914
169,148,21,8475323,"Marcus Kruger",C,6,2.889
111,149,-38,8471215,"Evgeni Malkin",C,10,2.876
203,150,53,8474066,"Thomas Hickey",D,4,2.87
124,151,-27,8475176,"Ryan Ellis",D,9,2.823
125,152,-27,8462196,"Stephane Robidas",D,9,2.806
697,153,544,8474037,"James van Riemsdyk",L,-8,2.802
39,154,-115,8476191,"Kevan Miller",D,20,2.791
10,155,-145,8470187,"Johnny Boychuk",D,30,2.783
186,156,30,8470171,"Maxime Talbot",C,5,2.782
618,157,461,8476456,"Jonathan Huberdeau",L,-5,2.727
223,158,65,8475314,"Anders Lee",C,3,2.723
224,159,65,8474612,"Travis Hamonic",D,3,2.717
350,160,190,8473588,"Erik Condra",R,0,2.687
351,161,190,8471842,"Tim Kennedy",L,0,2.687
55,162,-107,8476792,"Torey Krug",D,16,2.668
297,163,134,8467407,"Brian Gionta",R,1,2.626
260,164,96,8471657,"Cody McLeod",L,2,2.623
204,165,39,8477220,"Nate Schmidt",D,4,2.61
582,166,416,8469457,"Stephen Weiss",C,-4,2.605
152,167,-15,8468483,"Marian Gaborik",R,7,2.591
298,168,130,8470877,"David Jones",R,1,2.585
225,169,56,8459670,"Kimmo Timonen",D,3,2.574
794,170,624,8474102,"David Perron",L,-15,2.546
226,171,55,8476453,"Nikita Kucherov",R,3,2.541
534,172,362,8474590,"John Carlson",D,-3,2.537
139,173,-34,8471676,"Bobby Ryan",R,8,2.527
583,174,409,8467463,"Mikael Samuelsson",R,-4,2.526
299,175,124,8471887,"Patric Hornqvist",R,1,2.525
739,176,563,8475753,"Justin Faulk",D,-10,2.513
31,177,-146,8474749,"Matt Bartkowski",D,22,2.474
227,178,49,8467876,"Henrik Sedin",C,3,2.466
153,179,-26,8474157,"Max Pacioretty",L,7,2.419
187,180,7,8471273,"Brandon Dubinsky",C,5,2.392
646,181,465,8466285,"Brian Campbell",D,-6,2.387
77,182,-105,8467899,"Martin Havlat",L,13,2.32
170,183,-13,8476470,"Nathan Beaulieu",D,6,2.311
112,185,-73,8468526,"Jarret Stoll",C,10,2.288
228,184,44,8474038,"Paul Byron",C,3,2.288
19,186,-167,8470151,"Jay Bouwmeester",D,26,2.281
140,187,-47,8464981,"Cory Sarich",D,8,2.236
171,188,-17,8470121,"Matt Greene",D,6,2.172
300,189,111,8476880,"Tom Wilson",R,1,2.12
188,190,-2,8471236,"Andrej Meszaros",D,5,2.097
154,191,-37,8470640,"Matthew Carle",D,7,2.09
698,192,506,8467389,"Brad Richards",C,-8,2.09
535,193,342,8475153,"Dylan Olsen",D,-3,2.067
699,194,505,8476465,"Ryan Murphy",D,-8,2.065
126,195,-69,8475222,"Sami Vatanen",D,9,2.06
784,196,588,8475760,"Nick Bjugstad",C,-13,2.056
671,197,474,8475790,"Erik Gudbranson",D,-7,2.026
229,198,31,8474668,"Dale Weise",R,3,1.987
189,199,-10,8470047,"Valtteri Filppula",C,5,1.984
415,200,215,8475170,"Brayden Schenn",C,-1,1.976
536,201,335,8474056,"P.K. Subban",D,-3,1.949
205,202,3,8475759,"Brandon Gormley",D,4,1.924
127,203,-76,8471241,"Mark Fistric",D,9,1.921
113,204,-91,8475799,"Nino Niederreiter",R,10,1.895
672,205,467,8476062,"Mark Arcobello",C,-7,1.882
416,206,210,8471504,"Rene Bourque",R,-1,1.872
114,207,-93,8474141,"Patrick Kane",R,10,1.864
352,208,144,8474062,"Riley Nash",C,0,1.861
190,209,-19,8476432,"Boone Jenner",C,5,1.845
206,210,-4,8466251,"Jason Chimera",L,4,1.83
353,211,142,8476195,"Cory Conacher",C,0,1.82
619,212,407,8474625,"Jimmy Hayes",R,-5,1.796
479,213,266,8473574,"Shawn Matthias",C,-2,1.742
72,214,-142,8470667,"Clarke MacArthur",L,14,1.72
64,215,-151,8470626,"Loui Eriksson",R,15,1.654
537,216,321,8477493,"Aleksander Barkov",C,-3,1.64
301,217,84,8474673,"TJ Brodie",D,1,1.63
191,218,-27,8471309,"Johan Franzen",R,5,1.619
261,219,42,8460621,"Daniel Alfredsson",R,2,1.495
620,220,400,8468085,"Radim Vrbata",R,-5,1.481
207,221,-14,8468485,"Raffi Torres",L,4,1.476
262,222,40,8468635,"Travis Moen",L,2,1.465
263,223,40,8476205,"Stephane Da Costa",C,2,1.441
354,224,130,8471266,"David Booth",L,0,1.436
155,225,-70,8475714,"Calle Jarnkrok",C,7,1.428
172,226,-54,8471262,"Carl Soderberg",C,6,1.416
230,227,3,8473673,"David Schlemko",D,3,1.399
192,228,-36,8473422,"Nick Foligno",L,5,1.382
231,229,2,8471716,"Justin Abdelkader",L,3,1.366
156,230,-74,8475640,"Erik Gustafsson",D,7,1.364
480,231,249,8471693,"Jakub Kindl",D,-2,1.343
621,232,389,8476879,"Cody Ceci",D,-5,1.339
208,233,-25,8476206,"Andy Miele",C,4,1.325
647,234,413,8474134,"Yannick Weber",D,-6,1.324
700,235,465,8471691,"Martin Hanzal",C,-8,1.318
99,236,-137,8475455,"Brenden Dillon",D,11,1.289
417,237,180,8471283,"Brandon Prust",L,-1,1.258
481,238,243,8469531,"Jay Harrison",D,-2,1.217
173,239,-66,8475204,"Brandon Pirri",C,6,1.204
622,240,382,8460492,"Ed Jovanovski",D,-5,1.197
20,241,-221,8465009,"Zdeno Chara",D,26,1.195
232,242,-10,8475598,"Ryan Stanton",D,3,1.191
482,243,239,8474681,"Andrei Loktionov",C,-2,1.171
264,244,20,8474727,"Ben Smith",R,2,1.161
174,245,-71,8476235,"Justin Fontaine",R,6,1.151
233,246,-13,8475174,"Jared Cowen",D,3,1.15
234,247,-13,8475567,"Julien Brouillette",D,3,1.131
265,248,17,8476885,"Jacob Trouba",D,2,1.122
355,249,106,8474641,"Adam Henrique",C,0,1.114
157,250,-93,8474176,"Carl Hagelin",L,7,1.111
235,251,-16,8475755,"Alex Petrovic",D,3,1.07
418,252,166,8470666,"Daniel Carcillo",L,-1,1.066
701,253,448,8470153,"Pierre-Marc Bouchard",C,-8,1.066
356,254,102,8475808,"Michael Chaput",C,0,1.06
175,255,-80,8470713,"Paul Bissonnette",L,6,1.055
176,256,-80,8467338,"Alex Tanguay",L,6,1.036
100,257,-157,8473534,"Patrik Berglund",C,11,1.022
673,258,415,8467545,"Michael Ryder",R,-7,1.01
236,259,-23,8475155,"Simon Despres",D,3,0.994
302,260,42,8474744,"Sean Collins",C,1,0.991
303,261,42,8470803,"Kyle Brodziak",C,1,0.985
128,262,-134,8471669,"Paul Stastny",C,9,0.983
129,263,-134,8477215,"Danny DeKeyser",D,9,0.942
237,264,-27,8474005,"Alex Grant",D,3,0.939
419,265,154,8471686,"Marc Staal",D,-1,0.933
740,266,474,8477059,"Damien Brunner",R,-10,0.929
193,267,-74,8471958,"Dan Girardi",D,5,0.911
805,268,537,8470176,"Sean Bergenheim",L,-16,0.896
177,269,-92,8475160,"Kyle Clifford",L,6,0.867
623,270,353,8471804,"Nathan Gerbe",L,-5,0.858
238,271,-33,8477850,"Christian Folin",D,3,0.85
304,272,32,8471703,"Steve Downie",R,1,0.848
194,273,-79,8464989,"Matt Cullen",C,5,0.838
305,274,31,8475188,"Brayden McNabb",D,1,0.835
239,275,-36,8470123,"Cam Janssen",R,3,0.83
357,276,81,8475161,"Chris Brown",C,0,0.825
358,277,81,8471323,"Ryan Jones",L,0,0.821
130,278,-148,8470230,"Daniel Paille",L,9,0.82
306,279,27,8475248,"Alexander Urbom",D,1,0.791
266,280,-14,8474008,"Paul Carey",C,2,0.783
240,281,-41,8465978,"Shawn Thornton",L,3,0.782
359,282,77,8475727,"Ryan Spooner",C,0,0.78
209,283,-74,8471385,"Adam Pardy",D,4,0.777
115,284,-169,8471699,"Andrew Cogliano",C,10,0.742
360,285,75,8476458,"Ryan Strome",C,0,0.718
624,286,338,8475268,"Gabriel Bourque",L,-5,0.711
267,287,-20,8477290,"Michael Raffl",L,2,0.709
307,288,19,8475183,"Louis Leblanc",C,1,0.697
538,289,249,8477244,"Chad Ruhwedel",D,-3,0.695
308,290,18,8475208,"Brian Dumoulin",D,1,0.69
483,291,192,8474605,"Patrick Wiercioch",D,-2,0.687
141,292,-151,8470966,"Mark Giordano",D,8,0.674
195,293,-98,8475913,"Mark Stone",R,5,0.67
361,294,67,8468575,"Dominic Moore",C,0,0.659
725,295,430,8474586,"Jordan Eberle",R,-9,0.643
73,296,-223,8470655,"David Backes",C,14,0.636
101,297,-196,8467890,"Barret Jackman",D,11,0.636
362,298,64,8475728,"Johan Larsson",L,0,0.629
363,299,64,8475180,"Peter Holland",C,0,0.622
268,300,-32,8474576,"Zach Boychuk",L,2,0.612
269,301,-32,8475164,"Jakob Silfverberg",R,2,0.61
270,302,-32,8471474,"Travis Morin",C,2,0.609
241,303,-62,8475602,"Casey Wellman",C,3,0.607
271,304,-33,8474616,"Patrice Cormier",C,2,0.599
272,305,-33,8475159,"Carl Klingberg",L,2,0.599
769,306,463,8467371,"Mike Ribeiro",C,-12,0.593
273,307,-34,8475233,"David Savard",D,2,0.575
309,308,1,8475283,"Lane MacDermid",L,1,0.573
310,309,1,8467514,"Pavel Datsyuk",C,1,0.571
311,310,1,8467336,"Mike Rupp",L,1,0.569
274,311,-37,8476423,"Reid Boucher",R,2,0.567
312,312,0,8475637,"Bobby Butler",R,1,0.566
364,313,51,8462129,"Michal Handzus",C,0,0.565
275,314,-39,8474660,"David Warsofsky",D,2,0.558
785,315,470,8475784,"Jeff Skinner",L,-13,0.532
242,316,-74,8474150,"Mikael Backlund",C,3,0.528
313,317,-4,8477201,"Kellan Lain",C,1,0.523
276,318,-42,8470317,"Nate Guenin",D,2,0.51
277,319,-42,8476289,"Alexey Marchenko",D,2,0.509
365,320,45,8476158,"Harry Zolnierczyk",L,0,0.507
366,321,45,8475247,"Michael Latta",C,0,0.506
243,322,-79,8462041,"Radek Dvorak",R,3,0.496
314,323,-9,8476798,"Karl Stollery",D,1,0.484
315,324,-9,8469798,"Maxime Fortunus",D,1,0.475
484,325,159,8474884,"Mike Hoffman",L,-2,0.458
278,326,-48,8475148,"Tim Erixon",D,2,0.449
367,327,40,8473573,"Artem Anisimov",C,0,0.448
485,328,157,8474579,"Luca Sbisa",D,-2,0.431
279,329,-50,8476440,"Markus Granlund",C,2,0.43
420,330,90,8471326,"Patrick Bordeleau",L,-1,0.428
830,331,499,8474602,"Justin Schultz",D,-20,0.427
316,332,-16,8473921,"Joe Piskula",D,1,0.426
317,333,-16,8475917,"Jason Akeson",R,1,0.422
486,334,152,8475798,"Mikael Granlund",C,-2,0.422
196,335,-139,8473446,"Erik Johnson",D,5,0.416
318,336,-18,8475733,"Max Reinhart",C,1,0.4
319,337,-18,8476975,"Cedric Paquette",C,1,0.399
320,338,-18,8476304,"David Broll",L,1,0.392
368,339,29,8477666,"Simon Moser",C,0,0.385
280,340,-60,8476871,"Tanner Pearson",L,2,0.383
369,341,28,8474135,"Brett Bellemore",D,0,0.363
755,342,413,8474578,"Erik Karlsson",D,-11,0.325
539,343,196,8467370,"Mike Fisher",C,-3,0.324
197,344,-147,8471794,"Darren Helm",C,5,0.316
370,345,25,8476430,"Tomas Jurco",R,0,0.313
625,346,279,8475246,"Kevin Connauton",D,-5,0.305
210,347,-137,8475758,"Devante Smith-Pelly",R,4,0.304
244,348,-104,8471392,"Roman Polak",D,3,0.302
321,349,-28,8469626,"Andrew Alberts",D,1,0.299
281,350,-69,8469992,"Sheldon Brookbank",D,2,0.296
487,351,136,8471514,"Rich Peverley",C,-2,0.286
282,352,-70,8470602,"Dion Phaneuf",D,2,0.285
371,353,18,8474074,"Paul Postma",D,0,0.283
372,354,18,8470232,"Kris Newbury",C,0,0.26
373,355,18,8470268,"Denis Grebeshkov",D,0,0.254
488,356,132,8474137,"Drayson Bowman",L,-2,0.233
322,357,-35,8477126,"Jayson Megna",C,1,0.227
374,358,16,8475060,"Matt Taormina",D,0,0.224
178,359,-181,8473970,"Rob Klinkhammer",L,6,0.223
489,360,129,8475744,"Evgeny Kuznetsov",C,-2,0.222
323,361,-38,8471700,"Matt Pelech",R,1,0.214
375,362,13,8476410,"Josh Leivo",L,0,0.211
245,363,-118,8474130,"Corey Tropp",R,3,0.2
324,364,-40,8471346,"Kris Versteeg",L,1,0.192
283,365,-82,8477816,"Michael Zalewski",L,2,0.183
376,366,10,8475716,"Martin Marincin",D,0,0.183
421,367,54,8474164,"Jonathon Blum",D,-1,0.16
422,368,54,8476482,"Nicklas Jensen",R,-1,0.153
423,369,54,8471296,"Alexei Emelin",D,-1,0.146
490,370,120,8475199,"Eric Gelinas",D,-2,0.112
584,371,213,8474606,"Colby Robak",D,-4,0.107
674,372,302,8475177,"Calvin de Haan",D,-7,0.105
246,373,-127,8473536,"James Sheppard",L,3,0.097
491,374,117,8471768,"Tom Pyatt",C,-2,0.09
325,375,-50,8470280,"Ben Eager",L,1,0.083
377,376,1,8475769,"Quinton Howden",C,0,0.075
770,377,393,8470595,"Eric Staal",C,-12,0.065
326,378,-52,8475423,"Darren Archibald",R,1,0.061
378,379,-1,8474609,"Luke Adam",C,0,0.058
424,380,44,8470222,"James Wisniewski",D,-1,0.053
379,381,-2,8459628,"Hal Gill",D,0,0.051
380,382,-2,8471436,"Matt Hunwick",D,0,0.049
327,384,-57,8475154,"Carter Ashton",R,1,0.044
425,383,42,8476166,"Taylor Fedun",D,-1,0.044
381,385,-4,8475332,"Adam Almquist",D,0,0.036
328,386,-58,8469467,"Chuck Kobasew",R,1,0.028
540,387,153,8475321,"Philip Varone",C,-3,0.026
426,388,38,8475833,"Bill Arnold",C,-1,0.012
741,389,352,8470144,"Frans Nielsen",C,-10,0.011
427,390,37,8471708,"Ryan Stoa",C,-1,0.004
329,391,-62,8475648,"Chris Breen",D,1,0.002
382,393,-11,8475414,"Craig Cunningham",R,0,0
383,395,-12,8476882,"Teuvo Teravainen",C,0,0
428,392,36,8476480,"Vladislav Namestnikov",C,-1,0
429,394,35,8475194,"Philip Samuelsson",D,-1,0
247,396,-149,8474184,"Keaton Ellerby",D,3,-0.009
330,397,-67,8476346,"Johnny Gaudreau",L,1,-0.009
430,398,32,8475253,"Garrett Wilson",L,-1,-0.019
492,399,93,8475797,"Jarred Tinordi",D,-2,-0.022
384,400,-16,8475671,"Matt Fraser",R,0,-0.03
385,401,-16,8475275,"Patrick Wey",D,0,-0.033
541,402,139,8474683,"Derek Grant",C,-3,-0.035
386,403,-17,8476445,"Johan Sundstrom",C,0,-0.051
493,404,89,8467334,"Manny Malhotra",C,-2,-0.053
431,405,26,8470714,"Corey Potter",D,-1,-0.057
432,406,26,8475795,"Dylan McIlrath",D,-1,-0.071
331,407,-76,8471636,"Tim Sestito",L,1,-0.087
198,408,-210,8476207,"Brian Gibbons",C,5,-0.089
332,409,-77,8467875,"Daniel Sedin",L,1,-0.091
333,410,-77,8466160,"Brenden Morrow",L,1,-0.094
387,411,-24,8460720,"Eric Boulton",L,0,-0.101
433,412,21,8475325,"Jordan Nolan",C,-1,-0.107
648,413,235,8476878,"Zemgus Girgensons",C,-6,-0.112
179,414,-235,8470324,"Josh Gorges",D,6,-0.132
388,415,-27,8468745,"Jean-Philippe Cote",D,0,-0.139
494,416,78,8473932,"Darroll Powe",C,-2,-0.147
495,417,78,8469542,"Stephane Veilleux",L,-2,-0.153
116,418,-302,8469619,"Dennis Seidenberg",D,10,-0.158
542,419,123,8476888,"Mikhail Grigorenko",C,-3,-0.174
434,420,14,8471680,"Gilbert Brule",C,-1,-0.175
496,421,75,8470302,"Patrick Dwyer",R,-2,-0.18
334,422,-88,8475845,"Justin Florek",L,1,-0.181
335,423,-88,8464977,"Dainius Zubrus",L,1,-0.185
48,424,-376,8474027,"Justin Braun",D,18,-0.186
497,425,72,8475118,"Matt Gilroy",D,-2,-0.19
435,426,9,8475309,"Jerry D'Amigo",R,-1,-0.191
543,427,116,8474094,"Matt Halischuk",R,-3,-0.195
389,428,-39,8475200,"Dmitry Orlov",D,0,-0.199
436,429,7,8476411,"Jonathan Racine",D,-1,-0.199
390,430,-40,8470611,"Eric Fehr",R,0,-0.201
437,431,6,8471220,"Rostislav Olesz",L,-1,-0.202
438,432,6,8474030,"Aaron Palushaj",R,-1,-0.214
585,433,152,8474715,"Cam Atkinson",R,-4,-0.219
391,434,-43,8474638,"Andrew Campbell",D,0,-0.228
544,435,109,8476244,"Raphael Diaz",D,-3,-0.23
545,436,109,8470596,"Nathan Horton",R,-3,-0.231
117,437,-320,8476116,"Ryan Garbutt",L,10,-0.233
284,438,-154,8471681,"Jack Skille",R,2,-0.247
498,439,59,8476179,"Will Acton",C,-2,-0.26
675,440,235,8468674,"Deryk Engelland",D,-7,-0.265
88,441,-353,8475690,"Christopher Tanev",D,12,-0.267
546,442,104,8475619,"Aaron Volpatti",L,-3,-0.269
586,443,143,8475119,"Zach Sill",C,-4,-0.272
742,444,298,8476454,"Ryan Nugent-Hopkins",C,-10,-0.272
211,445,-234,8475625,"Matt Irwin",D,4,-0.286
392,446,-54,8473589,"Chris Summers",D,0,-0.295
131,447,-316,8473468,"Eric Gryba",D,9,-0.31
393,448,-55,8472382,"Andy Greene",D,0,-0.321
118,449,-331,8476874,"Olli Maatta",D,10,-0.322
499,450,49,8474697,"Mark Borowiecki",D,-2,-0.334
439,451,-12,8475264,"Roman Horak",C,-1,-0.336
440,452,-12,8476086,"Justin Johnson",R,-1,-0.351
500,453,47,8474601,"Yann Sauve",D,-2,-0.353
626,454,172,8476419,"Jean-Gabriel Pageau",C,-5,-0.355
441,455,-14,8477214,"Conor Allen",D,-1,-0.356
442,456,-14,8474850,"Brandon Mashinter",L,-1,-0.361
443,457,-14,8471832,"Nick Drazenovic",C,-1,-0.362
444,458,-14,8475815,"Julian Melchiori",D,-1,-0.374
445,459,-14,8476522,"Adam Payerl",C,-1,-0.383
446,460,-14,8474873,"Brian Lashoff",D,-1,-0.385
199,461,-262,8476473,"Connor Murphy",D,5,-0.388
447,462,-15,8475213,"Drew Shore",C,-1,-0.395
547,463,84,8466309,"Mike Mottau",D,-3,-0.402
336,464,-128,8474743,"Zach Redmond",D,1,-0.414
448,465,-17,8471719,"Matt Kassian",L,-1,-0.414
394,467,-73,8475206,"Stefan Elliott",D,0,-0.419
449,466,-17,8476457,"Adam Larsson",D,-1,-0.419
450,468,-18,8476765,"Mike Halmo",L,-1,-0.427
248,469,-221,8469707,"Pierre-Alexandre Parenteau",R,3,-0.428
451,470,-19,8476209,"Mike Sislo",R,-1,-0.429
452,471,-19,8475749,"Christian Thomas",L,-1,-0.431
501,472,29,8476799,"Cameron Schilling",D,-2,-0.433
453,473,-20,8473432,"Derek Dorsett",R,-1,-0.437
180,474,-294,8476460,"Mark Scheifele",C,6,-0.447
454,475,-21,8477836,"Matt Carey",L,-1,-0.448
455,476,-21,8468598,"Lubomir Visnovsky",D,-1,-0.471
456,477,-21,8467910,"Nolan Yonkman",D,-1,-0.485
502,478,24,8473712,"Frazer McLaren",L,-2,-0.489
503,479,24,8477227,"Eriah Hayes",R,-2,-0.491
504,480,24,8470156,"Joey Crabb",R,-2,-0.492
457,481,-24,8471388,"Patrick Kaleta",R,-1,-0.501
458,482,-24,8473927,"Brad Mills",C,-1,-0.51
395,483,-88,8475185,"Jacob Josefson",C,0,-0.512
212,484,-272,8468639,"John-Michael Liles",D,4,-0.515
548,485,63,8474012,"John Albert",C,-3,-0.516
