Rank_trad,Rank_w,Rank_diff,PlayerId,PlayerName,Position,PlusMinus,PlusMinus_w
40,44,-4,8470603,"Andrei Kostitsyn",L,16,6.159
179,45,134,8471242,"Mike Green",D,4,5.964
48,46,2,8458951,"Sergei Gonchar",D,14,5.952
26,47,-21,8466149,"Daniel Cleary",R,20,5.905
78,48,30,8470613,"Brent Burns",D,11,5.842
180,49,131,8467876,"Henrik Sedin",C,4,5.758
35,50,-15,8466215,"Joe Corvo",D,17,5.671
110,51,59,8471504,"Rene Bourque",R,8,5.632
79,52,27,8471859,"Sergei Kostitsyn",L,11,5.589
80,53,27,8469670,"Marek Svatos",R,11,5.534
18,54,-36,8471702,"Matt Niskanen",D,21,5.52
210,55,155,8467412,"Alexei Ponikarovsky",L,3,5.473
181,56,125,8459064,"Derek Armstrong",C,4,5.472
81,57,24,8469555,"Christian Ehrhoff",D,11,5.414
45,58,-13,8470601,"Braydon Coburn",D,15,5.273
82,59,23,8468604,"Michel Ouellet",R,11,5.229
332,60,272,8458525,"Brian Rolston",R,0,5.209
239,61,178,8464977,"Dainius Zubrus",L,2,5.184
66,62,4,8459687,"Scott Nichol",C,12,5.128
98,63,35,8459444,"Todd Bertuzzi",R,9,5.059
182,64,118,8469462,"Tuomo Ruutu",L,4,5.055
279,65,214,8465058,"Michal Rozsival",D,1,5.045
99,66,33,8467881,"Taylor Pyatt",L,9,5.043
702,67,635,8465200,"Tomas Kaberle",D,-9,5.033
41,68,-27,8456547,"Bret Hedican",D,16,5.029
155,69,86,8467878,"Tim Connolly",C,5,5.019
132,70,62,8470543,"Chris Kunitz",L,6,5.018
67,71,-4,8471309,"Johan Franzen",R,12,4.956
111,72,39,8455805,"Keith Carney",D,8,4.911
133,73,60,8473979,"Jaroslav Hlinka",C,6,4.876
19,74,-55,8468114,"Douglas Murray",D,21,4.867
42,75,-33,8459053,"Adrian Aucoin",D,16,4.866
134,76,58,8458955,"Martin Straka",C,6,4.861
83,77,6,8469770,"Dennis Wideman",D,11,4.827
100,78,22,8458637,"Sean O'Donnell",D,9,4.827
240,79,161,8462077,"Jochen Hecht",C,2,4.761
135,80,55,8471303,"Alexander Edler",D,6,4.749
49,81,-32,8467338,"Alex Tanguay",L,14,4.74
13,82,-69,8468509,"Niklas Kronwall",D,25,4.575
156,83,73,8467899,"Martin Havlat",L,5,4.568
101,84,17,8459493,"Marek Malik",D,9,4.567
183,85,98,8465122,"Brett Clark",D,4,4.561
27,86,-59,8467371,"Mike Ribeiro",C,20,4.557
46,87,-41,8465009,"Zdeno Chara",D,15,4.535
50,88,-38,8470596,"Nathan Horton",R,14,4.489
120,89,31,8471339,"Ryan Callahan",R,7,4.39
121,90,31,8471228,"Alexander Radulov",R,7,4.381
241,91,150,8465026,"Mark Parrish",R,2,4.374
661,92,569,8465050,"Eric Belanger",C,-7,4.354
122,93,29,8458520,"Peter Forsberg",C,7,4.342
157,94,63,8465210,"Pavel Kubina",D,5,4.307
102,95,7,8459024,"Jere Lehtinen",R,9,4.289
103,96,7,8471234,"Wojtek Wolski",L,9,4.249
16,97,-81,8466160,"Brenden Morrow",L,23,4.233
136,98,38,8469467,"Chuck Kobasew",R,6,4.204
516,99,417,8460503,"Mattias Ohlund",D,-3,4.14
517,100,417,8468700,"Paul Gaustad",C,-3,4.126
556,101,455,8467502,"Ales Kotalik",R,-4,4.093
280,102,178,8468927,"Steve Montador",D,1,4.065
112,103,9,8448208,"Jaromir Jagr",R,8,4.059
84,104,-20,8468483,"Marian Gaborik",R,11,4.058
606,105,501,8451101,"Joe Sakic",C,-5,4.057
20,106,-86,8467463,"Mikael Samuelsson",R,21,4.022
104,107,-3,8470905,"Randy Jones",D,9,3.964
43,108,-65,8464956,"Chris Phillips",D,16,3.899
58,109,-51,8470741,"Nigel Dawes",L,13,3.875
59,110,-51,8469459,"Mikko Koivu",C,13,3.735
85,111,-26,8470222,"James Wisniewski",D,11,3.729
68,112,-44,8470617,"Mike Richards",C,12,3.707
113,113,0,8462176,"Brent Sopel",D,8,3.67
29,114,-85,8458543,"Jassen Cullimore",D,19,3.655
60,115,-55,8473385,"Ville Koistinen",D,13,3.622
211,116,95,8460542,"Patrik Elias",C,3,3.602
184,117,67,8462118,"Marc Savard",C,4,3.589
51,118,-67,8470607,"Brent Seabrook",D,14,3.574
61,119,-58,8473563,"Nicklas Backstrom",C,13,3.53
114,120,-6,8471273,"Brandon Dubinsky",C,8,3.522
52,121,-69,8468501,"Anton Volchenkov",D,14,3.474
137,122,15,8460254,"Greg De Vries",D,6,3.417
447,123,324,8467407,"Brian Gionta",R,-2,3.416
36,124,-88,8470047,"Valtteri Filppula",C,17,3.407
62,125,-63,8471266,"David Booth",L,13,3.405
281,126,155,8468500,"Alex Frolov",L,1,3.337
115,127,-12,8458519,"Aaron Ward",D,8,3.328
242,128,114,8460465,"Petr Sykora",R,2,3.312
69,129,-60,8468498,"Brooks Orpik",D,12,3.192
123,130,-7,8471684,"Luc Bourdon",D,7,3.188
138,131,7,8470608,"Robert Nilsson",C,6,3.168
92,132,-40,8470631,"Kamil Kreps",C,10,3.154
70,133,-63,8460626,"Bryce Salvador",D,12,3.127
243,134,109,8468517,"Andy Hilbert",L,2,3.119
212,135,77,8458361,"Doug Weight",C,3,3.118
158,136,22,8469492,"Fedor Tyutin",D,5,3.117
71,137,-66,8473426,"Mike Weber",D,12,3
557,138,419,8468575,"Dominic Moore",C,-4,2.995
518,139,379,8467493,"Chris Neil",R,-3,2.99
282,140,142,8471681,"Jack Skille",R,1,2.977
384,141,243,8460562,"Chris Drury",C,-1,2.97
105,142,-37,8466285,"Brian Campbell",D,9,2.916
139,143,-4,8468427,"Brian Pothier",D,6,2.902
213,144,69,8470743,"Lasse Kukkonen",D,3,2.88
185,145,40,8469509,"Nathan Paetsch",D,4,2.868
283,146,137,8468504,"Brad Boyes",R,1,2.845
63,147,-84,8470602,"Dion Phaneuf",D,13,2.842
64,148,-84,8460621,"Daniel Alfredsson",R,13,2.838
214,149,65,8470105,"Scottie Upshall",L,3,2.767
72,150,-78,8467357,"Jonathan Cheechoo",R,12,2.757
284,151,133,8468520,"Kurtis Foster",D,1,2.719
73,152,-79,8469485,"Derek Roy",C,12,2.714
74,153,-79,8466181,"Kristian Huselius",L,12,2.708
53,154,-101,8468113,"Jeff Finger",D,14,2.675
215,155,60,8464989,"Matt Cullen",C,3,2.642
106,156,-50,8462033,"Wade Redden",D,9,2.61
86,157,-71,8462209,"P.J. Axelsson",L,11,2.605
159,158,1,8467396,"Erik Cole",L,5,2.595
37,159,-122,8468568,"Kurt Sauer",D,17,2.579
765,160,605,8471685,"Anze Kopitar",C,-13,2.565
140,161,-21,8467580,"Mark Eaton",D,6,2.548
448,162,286,8468613,"Petteri Nummelin",D,-2,2.52
607,163,444,8460496,"Ryan Smyth",L,-5,2.446
141,164,-23,8471682,"Devin Setoguchi",R,6,2.431
385,165,220,8459462,"Bryan McCabe",D,-1,2.417
449,166,283,8467844,"Jason Blake",L,-2,2.417
124,167,-43,8468224,"Sean Avery",L,7,2.363
333,168,165,8469685,"Andrew Murray",C,0,2.314
186,169,17,8471284,"Andrej Sekera",D,4,2.312
160,170,-10,8447091,"Martin Gelinas",L,5,2.307
161,171,-10,8468085,"Radim Vrbata",R,5,2.281
142,172,-30,8471245,"Dave Bolland",C,6,2.251
162,173,-11,8469476,"Tim Gleason",D,5,2.233
216,174,42,8469779,"Keith Aucoin",C,3,2.198
244,175,69,8471226,"Drew Stafford",R,2,2.15
75,176,-101,8456966,"Robert Lang",C,12,2.131
245,177,68,8468496,"Marcel Hossa",L,2,2.115
285,178,107,8470740,"Lee Stempniak",R,1,2.105
187,179,8,8468121,"Darren Haydar",R,4,2.098
125,180,-55,8469626,"Andrew Alberts",D,7,2.091
188,181,7,8467943,"Niklas Hagman",L,4,2.073
386,182,204,8467348,"Christian Backman",D,-1,1.953
246,183,63,8471260,"Blake Comeau",L,2,1.932
387,184,203,8470309,"Ryan Whitney",D,-1,1.922
93,185,-92,8470358,"Alexandre Burrows",R,10,1.898
189,186,3,8469795,"Kevin Dallman",D,4,1.881
107,187,-80,8473604,"Jonathan Toews",C,9,1.82
30,188,-158,8470699,"Jan Hejda",D,19,1.788
163,189,-26,8469666,"Brandon Bochenski",R,5,1.774
450,190,260,8466304,"Ladislav Nagy",L,-2,1.757
164,191,-27,8457981,"Teemu Selanne",R,5,1.752
608,192,416,8469639,"Brooks Laich",C,-5,1.746
334,193,141,8470920,"David Clarkson",R,0,1.712
190,194,-4,8462045,"Jay McKee",D,4,1.705
335,195,140,8445735,"Rod Brind'Amour",C,0,1.703
116,196,-80,8470171,"Maxime Talbot",C,8,1.699
217,197,20,8471314,"Mike Lundin",D,3,1.679
286,198,88,8459670,"Kimmo Timonen",D,1,1.637
218,199,19,8471220,"Rostislav Olesz",L,3,1.606
287,200,87,8470101,"Tim Conboy",D,1,1.592
219,201,18,8470072,"Petr Prucha",R,3,1.588
108,203,-95,8460743,"Tomas Holmstrom",L,9,1.582
451,202,249,8473646,"Ryan Carter",C,-2,1.582
634,204,430,8458537,"Ray Whitney",L,-6,1.543
247,205,42,8467351,"Scott Gomez",C,2,1.532
609,206,403,8466399,"Eric Perrin",C,-5,1.53
635,207,428,8458530,"Markus Naslund",L,-6,1.525
191,208,-17,8466232,"Quintin Laing",L,4,1.51
126,209,-83,8467439,"Jaroslav Spacek",D,7,1.504
109,210,-101,8465012,"Tom Poti",D,9,1.488
336,211,125,8466393,"Pascal Dupuis",R,0,1.487
192,212,-20,8468881,"Jason Jaffray",L,4,1.481
87,213,-126,8459454,"Jay Pandolfo",L,11,1.48
778,214,564,8469454,"Ilya Kovalchuk",R,-14,1.477
337,215,122,8467496,"Andrei Markov",D,0,1.467
288,217,71,8470324,"Josh Gorges",D,1,1.441
558,216,342,8451302,"Brendan Shanahan",R,-4,1.441
388,218,170,8459492,"Vinny Prospal",L,-1,1.435
452,219,233,8471187,"Brett Lebda",D,-2,1.395
220,220,0,8470639,"Dan Fritsche",C,3,1.366
248,221,27,8469534,"Aaron Johnson",D,2,1.345
249,222,27,8471703,"Steve Downie",R,2,1.333
389,223,166,8469622,"Ryane Clowe",L,-1,1.33
250,224,26,8468786,"Riley Cote",L,2,1.327
251,225,26,8469582,"Colin Stuart",L,2,1.322
289,226,63,8471388,"Patrick Kaleta",R,1,1.281
252,227,25,8466292,"Todd Fedoruk",L,2,1.259
559,228,331,8473548,"Phil Kessel",R,-4,1.25
165,229,-64,8470674,"Stefan Ruzicka",R,5,1.249
636,230,406,8456850,"Ken Klee",D,-6,1.233
290,231,59,8460556,"Freddy Modin",L,1,1.223
143,233,-90,8449895,"Owen Nolan",R,6,1.209
721,232,489,8470606,"Dustin Brown",R,-10,1.209
166,234,-68,8467917,"Jordan Leopold",D,5,1.191
94,235,-141,8471269,"Nicklas Grossmann",D,10,1.185
144,236,-92,8465202,"Sami Salo",D,6,1.181
291,237,54,8470578,"Freddy Meyer",D,1,1.169
221,238,-17,8471514,"Rich Peverley",C,3,1.129
253,239,14,8471311,"Tyler Kennedy",R,2,1.126
519,240,279,8468432,"Steve Reinprecht",C,-3,1.107
167,241,-74,8458527,"Philippe Boucher",D,5,1.102
117,242,-125,8469575,"Christoph Schubert",D,8,1.089
254,243,11,8470852,"Matt Moulson",L,2,1.082
338,244,94,8473422,"Nick Foligno",L,0,1.077
339,245,94,8458229,"Keith Tkachuk",L,0,1.056
145,246,-101,8471185,"Curtis Glencross",L,6,1.045
560,247,313,8466158,"Scott Hannan",D,-4,1.041
255,248,7,8457261,"Brad May",L,2,1.028
453,249,204,8466035,"Sergei Samsonov",L,-2,1.02
222,250,-28,8473449,"Kyle Okposo",R,3,1.017
223,251,-28,8468095,"George Parros",R,3,1.015
193,252,-59,8468704,"Antti Miettinen",R,4,1.013
118,253,-135,8464966,"Derek Morris",D,8,0.995
194,254,-60,8469044,"Wade Brookbank",D,4,0.981
681,255,426,8458595,"Alexei Zhitnik",D,-8,0.976
454,256,198,8473412,"Bryan Little",C,-2,0.963
224,257,-33,8467387,"Joe Dipenta",D,3,0.956
225,258,-33,8472262,"Clay Wilson",D,3,0.952
127,259,-132,8468484,"Rostislav Klesla",D,7,0.922
226,260,-34,8468508,"Justin Williams",R,3,0.893
227,261,-34,8473682,"Andrew Ebbett",C,3,0.874
292,262,30,8470144,"Frans Nielsen",C,1,0.874
146,263,-117,8470672,"Ryan O'Byrne",D,6,0.868
390,264,126,8458532,"Glen Murray",R,-1,0.864
195,265,-70,8469474,"Colby Armstrong",R,4,0.858
520,266,254,8470809,"Jeremy Williams",R,-3,0.849
561,267,294,8469759,"Vernon Fiddler",C,-4,0.83
562,268,294,8460541,"Richard Park",R,-4,0.812
168,269,-101,8470159,"Boyd Gordon",C,5,0.805
196,270,-74,8470619,"Brian Boyle",C,4,0.799
197,271,-74,8460534,"Curtis Brown",C,4,0.791
563,272,291,8469465,"Dan Hamhuis",D,-4,0.791
169,273,-104,8471408,"Petri Kontiola",C,5,0.783
256,274,-18,8473962,"Teddy Purcell",R,2,0.783
293,275,18,8471392,"Roman Polak",D,1,0.769
294,276,18,8469483,"David Steckel",C,1,0.767
391,277,114,8471676,"Bobby Ryan",R,-1,0.764
610,278,332,8470642,"Shea Weber",D,-5,0.756
198,279,-81,8470611,"Eric Fehr",R,4,0.753
147,280,-133,8469812,"Chad LaRose",R,6,0.741
257,281,-24,8470317,"Nate Guenin",D,2,0.74
258,282,-24,8471778,"Jordan Lavallee-Smotherman",L,2,0.729
564,283,281,8467949,"Frantisek Kaberle",D,-4,0.724
259,284,-25,8471274,"Alex Goligoski",D,2,0.717
295,285,10,8467423,"Shawn Horcoff",C,1,0.711
260,286,-26,8470638,"Patrice Bergeron",C,2,0.709
340,287,53,8467416,"Josef Vasicek",C,0,0.692
119,288,-169,8470604,"Jeff Carter",C,8,0.686
296,290,6,8451972,"Scott Thornton",L,1,0.685
341,289,52,8467483,"Tyler Arnason",C,0,0.685
199,291,-92,8467967,"Chris Kelly",C,4,0.681
297,292,5,8471352,"Jake Dowell",C,1,0.661
228,293,-65,8470600,"Ryan Suter",D,3,0.656
342,294,48,8456100,"Jim Dowd",C,0,0.646
200,295,-95,8469587,"Tomas Plihal",C,4,0.639
521,296,225,8470329,"Chris Campoli",D,-3,0.636
298,297,1,8469505,"Noah Welch",D,1,0.624
343,298,45,8471958,"Dan Girardi",D,0,0.589
344,299,45,8473924,"Cory Murphy",D,0,0.575
455,300,155,8471879,"Kyle Cumiskey",D,-2,0.573
128,301,-173,8468513,"Nick Schultz",D,7,0.552
299,302,-3,8474519,"Jack Hillen",D,1,0.527
76,303,-227,8471240,"Jeff Schultz",D,12,0.525
392,304,88,8470778,"Drew Miller",L,-1,0.522
300,305,-5,8473494,"Petteri Wirtanen",C,1,0.517
229,306,-77,8470041,"Rick Nash",L,3,0.508
301,307,-6,8469629,"Tom Cavanagh",R,1,0.47
302,308,-6,8471743,"Vladimir Sobotka",L,1,0.469
303,309,-6,8467924,"Matt Murley",L,1,0.424
637,310,327,8468309,"Mark Streit",D,-6,0.419
304,311,-7,8468750,"Micki Dupont",D,1,0.418
230,312,-82,8470018,"Matt Ellis",L,3,0.406
393,313,80,8471634,"Ryan Shannon",R,-1,0.403
148,314,-166,8459648,"Pavol Demitra",R,6,0.392
394,315,79,8470257,"Alexander Steen",L,-1,0.391
305,316,-11,8468184,"Lawrence Nycholat",D,1,0.383
735,317,418,8467331,"Brad Stuart",D,-11,0.366
306,318,-12,8470970,"Drew Larman",C,1,0.357
307,319,-12,8471426,"Troy Brouwer",R,1,0.35
261,320,-59,8458982,"Darren McCarty",R,2,0.34
308,321,-13,8470821,"Joe Jensen",C,1,0.324
309,322,-13,8470187,"Johnny Boychuk",D,1,0.314
785,323,462,8469500,"Mike Cammalleri",L,-15,0.313
262,324,-62,8468518,"Tomas Kopecky",R,2,0.297
231,325,-94,8471686,"Marc Staal",D,3,0.291
263,326,-63,8469472,"Shaone Morrisonn",D,2,0.282
264,327,-63,8462035,"Chad Kilger",L,2,0.249
310,328,-18,8470647,"B.J. Crombeen",R,1,0.244
95,329,-234,8465914,"Francis Bouillon",D,10,0.226
565,330,235,8459587,"Todd Marchant",C,-4,0.225
88,331,-243,8470230,"Daniel Paille",L,11,0.221
265,332,-67,8468597,"Olli Malmivaara",D,2,0.212
703,333,370,8459426,"Paul Kariya",L,-9,0.211
566,334,232,8459547,"Scott Walker",R,-4,0.191
266,335,-69,8470882,"Geoff Platt",C,2,0.176
395,336,59,8468660,"Darcy Hordichuk",L,-1,0.172
345,337,8,8469992,"Sheldon Brookbank",D,0,0.171
456,338,118,8462081,"Jan Hlavac",L,-2,0.171
346,339,7,8466353,"Karel Rachunek",D,0,0.169
736,340,396,8466260,"Kyle Calder",L,-11,0.169
347,341,6,8470681,"Zack Fitzgerald",D,0,0.168
311,342,-31,8470643,"Ivan Baranka",D,1,0.16
201,343,-142,8469684,"Milan Jurcina",D,4,0.152
312,344,-32,8469844,"Josh Gratton",L,1,0.149
348,345,3,8471668,"Mattias Ritola",C,0,0.131
170,346,-176,8470654,"Maxim Lapierre",C,5,0.122
171,347,-176,8469591,"Cody McCormick",C,5,0.12
349,348,1,8467323,"Mark Mowers",R,0,0.104
313,350,-37,8458172,"Darryl Sydor",D,1,0.089
350,349,1,8465992,"Aaron Downey",R,0,0.089
314,351,-37,8470794,"Joe Pavelski",C,1,0.085
351,352,-1,8460567,"Chris Clark",R,0,0.082
796,353,443,8470120,"Alexander Semin",R,-17,0.068
232,354,-122,8467393,"Jarkko Ruutu",L,3,0.058
149,355,-206,8469619,"Dennis Seidenberg",D,6,0.045
396,356,40,8471279,"Sami Lepisto",D,-1,0.043
150,357,-207,8455919,"Craig Conroy",C,6,0.038
522,358,164,8467928,"Doug Janik",D,-3,0.037
457,359,98,8470274,"Chris Higgins",L,-2,0.025
458,360,98,8459427,"Rob Niedermayer",C,-2,0.016
352,362,-10,8470680,"Ryan Potulny",C,0,0
353,363,-10,8471221,"Alexandre Picard",L,0,0
397,361,36,8471372,"Ben Walter",C,-1,0
151,364,-213,8470610,"Zach Parise",L,6,-0.013
315,365,-50,8465951,"Matt Cooke",L,1,-0.015
354,366,-12,8467365,"John Erskine",D,0,-0.016
398,367,31,8468868,"Ben Ondrus",R,-1,-0.017
267,368,-101,8459004,"Craig Rivet",D,2,-0.022
399,369,30,8470615,"Marc-Antoine Pouliot",C,-1,-0.035
316,370,-54,8471683,"Brian Lee",D,1,-0.042
355,371,-16,8467977,"Brian McGrattan",R,0,-0.065
356,372,-16,8472368,"Chris Conner",R,0,-0.069
317,373,-56,8468478,"Mike Weaver",D,1,-0.073
400,374,26,8470698,"Martin Lojek",D,-1,-0.084
357,375,-18,8468732,"Darryl Bootland",R,0,-0.085
268,376,-108,8468510,"Jeff Taffe",L,2,-0.095
358,377,-19,8470152,"Joakim Lindstrom",C,0,-0.1
359,378,-19,8470804,"Mathieu Roy",D,0,-0.108
318,379,-61,8471664,"Mason Raymond",L,1,-0.115
704,380,324,8470597,"Nikolay Zherdev",R,-9,-0.117
737,381,356,8471729,"Kris Russell",D,-11,-0.132
401,382,19,8470618,"Anthony Stewart",R,-1,-0.135
269,383,-114,8469480,"Jeff Woywitka",D,2,-0.137
567,384,183,8473635,"Denis Tolpeko",R,-4,-0.138
402,385,17,8471760,"Cody Bass",C,-1,-0.148
638,386,252,8470774,"Bruno Gervais",D,-6,-0.154
523,387,136,8471282,"Casey Borer",D,-3,-0.157
611,388,223,8465168,"Joel Kwiatkowski",D,-5,-0.163
360,389,-29,8468123,"Noah Clarke",L,0,-0.189
524,390,134,8471769,"Niklas Hjalmarsson",D,-3,-0.195
319,391,-72,8470666,"Daniel Carcillo",L,1,-0.198
403,393,10,8473904,"Kyle Greentree",L,-1,-0.199
459,392,67,8469997,"Mark Hartigan",C,-2,-0.199
460,394,66,8470735,"Greg Moore",R,-2,-0.203
361,395,-34,8473536,"James Sheppard",L,0,-0.21
362,396,-34,8470564,"Joseph Motzko",R,0,-0.211
363,397,-34,8467543,"Toby Petersen",C,0,-0.212
202,398,-196,8458984,"Mattias Norstrom",D,4,-0.232
320,399,-79,8464994,"Steve Begin",L,1,-0.234
404,400,4,8471346,"Kris Versteeg",L,-1,-0.238
461,401,60,8470058,"Staffan Kronwall",D,-2,-0.242
462,402,60,8470662,"Colin Fraser",C,-2,-0.249
405,403,2,8470123,"Cam Janssen",R,-1,-0.251
463,404,59,8470737,"Brett Sterling",L,-2,-0.252
568,405,163,8470575,"Tom Preissing",D,-4,-0.261
270,406,-136,8470614,"Mark Stuart",D,2,-0.279
364,407,-43,8472370,"Jordan Hendry",D,0,-0.28
464,408,56,8468560,"Ryan Bayda",L,-2,-0.31
406,410,-4,8471360,"Steve Regier",L,-1,-0.317
465,409,56,8471699,"Andrew Cogliano",C,-2,-0.317
466,411,55,8471696,"Matt Lashoff",D,-2,-0.32
89,412,-323,8446053,"Chris Chelios",D,11,-0.337
365,413,-48,8471724,"Kris Letang",D,0,-0.344
407,414,-7,8467939,"Dan Jancevski",D,-1,-0.347
408,415,-7,8471358,"Bryan Young",D,-1,-0.351
409,417,-8,8471238,"Rob Schremp",C,-1,-0.361
662,416,246,8459425,"Chris Gratton",C,-7,-0.361
366,418,-52,8470223,"Yan Stastny",C,0,-0.364
410,419,-9,8471324,"Liam Reddox",L,-1,-0.368
411,420,-9,8470632,"Tim Ramholt",D,-1,-0.371
412,421,-9,8470636,"Josh Hennessy",C,-1,-0.372
413,423,-10,8470705,"Corey Locke",C,-1,-0.377
525,422,103,8458590,"Mike Knuble",R,-3,-0.377
467,424,43,8471235,"Lukas Kaspar",L,-2,-0.382
367,425,-58,8471716,"Justin Abdelkader",L,0,-0.383
414,426,-12,8471254,"Bryan Bickell",L,-1,-0.386
468,427,41,8465067,"Jesse Boulerice",R,-2,-0.392
368,428,-60,8468503,"Nathan Smith",C,0,-0.394
722,429,293,8470289,"Jim Slater",C,-10,-0.4
469,430,39,8459527,"Shawn Bates",C,-2,-0.402
470,431,39,8471399,"Robbie Earl",L,-2,-0.41
172,432,-260,8470626,"Loui Eriksson",R,5,-0.411
415,433,-18,8467962,"Kyle Wanvig",R,-1,-0.418
416,434,-18,8471663,"Mike Blunden",R,-1,-0.418
417,435,-18,8471261,"Dane Byers",L,-1,-0.421
418,436,-18,8470648,"Stefan Meyer",L,-1,-0.432
419,438,-19,8473973,"Antti Pihlstrom",L,-1,-0.435
682,437,245,8459455,"David Vyborny",R,-8,-0.435
471,439,32,8469615,"Maxim Kondratiev",D,-2,-0.439
683,440,243,8450978,"Jeremy Roenick",C,-8,-0.44
420,441,-21,8470165,"Matt Foy",R,-1,-0.441
526,442,84,8470305,"Rob Globke",R,-3,-0.442
527,443,84,8467428,"Krys Barch",R,-3,-0.443
271,444,-173,8467889,"David Tanabe",D,2,-0.446
321,445,-124,8459538,"Nolan Pratt",D,1,-0.453
472,446,26,8472361,"Bill Thomas",R,-2,-0.455
421,447,-26,8470283,"Tim Brent",C,-1,-0.459
569,448,121,8473916,"Steve Wagner",D,-4,-0.462
422,449,-27,8471641,"Mike Iggulden",C,-1,-0.465
473,450,23,8470622,"Patrick Eaves",R,-2,-0.469
423,451,-28,8471697,"Niclas Bergfors",R,-1,-0.482
322,452,-130,8450824,"Luke Richardson",D,1,-0.484
424,453,-29,8467436,"Jay Leach",D,-1,-0.485
528,454,74,8469477,"Lukas Krajicek",D,-3,-0.488
272,455,-183,8470667,"Clarke MacArthur",L,2,-0.491
369,456,-87,8466144,"Paul Mara",D,0,-0.5
529,457,72,8470318,"Jonathan Ericsson",D,-3,-0.502
474,459,15,8473512,"Claude Giroux",C,-2,-0.542
766,458,308,8460492,"Ed Jovanovski",D,-13,-0.542
612,460,152,8456852,"Jon Klemm",D,-5,-0.543
425,461,-36,8470760,"Marc Methot",D,-1,-0.544
475,462,13,8469919,"Thomas Pock",D,-2,-0.545
152,463,-311,8469760,"Zbynek Michalek",D,6,-0.549
426,464,-38,8471678,"Benoit Pouliot",L,-1,-0.551
173,465,-292,8471188,"Andy Wozniewski",D,5,-0.556
273,466,-193,8465253,"Marcus Nilson",L,2,-0.574
476,467,9,8471752,"Marc-Andre Gragnani",D,-2,-0.598
477,468,9,8469516,"Brendan Bell",D,-2,-0.601
478,469,9,8471794,"Darren Helm",C,-2,-0.609
750,470,280,8467370,"Mike Fisher",C,-12,-0.611
751,471,280,8460757,"Dick Tarnstrom",D,-12,-0.614
427,472,-45,8470330,"Mike Glumac",C,-1,-0.627
428,473,-45,8470383,"Chris Minard",L,-1,-0.627
530,474,56,8470630,"Kevin Klein",D,-3,-0.632
531,475,56,8473473,"Milan Lucic",L,-3,-0.634
613,476,137,8470877,"David Jones",R,-5,-0.645
479,477,2,8470744,"Brady Murray",L,-2,-0.646
480,478,2,8467378,"Bobby Allen",D,-2,-0.646
684,479,205,8470373,"Jeff Hamilton",C,-8,-0.65
370,480,-110,8467969,"Mathias Tjarnqvist",L,0,-0.651
429,481,-52,8469510,"Matt Keith",R,-1,-0.651
430,482,-52,8458976,"Michael Peca",C,-1,-0.665
481,483,-2,8472382,"Andy Greene",D,-2,-0.672
