GoalId,GameId,AwayTeamId,HomeTeamId,EventNumber,PeriodNumber,EventTime,ScoringTeam,ScoringTeamId,Disposition,GoalScorerNumber,GoalScorerId,NumGoals,FirstAssistNumber,FirstAssistId,NumAssistsFirstPlayer,SecondAssistNumber,SecondAssistId,NumAssistsSecondPlayer,ShotType,Zone,ShotDistance
42434,2007020005,27,1,70,1,00:13:59,TOR,1,EV,80,8467353,2,13,8451774,2,56,8471188,1,Wrist,offensive,20
42435,2007020005,27,1,75,1,00:14:39,OTT,27,EV,11,8460621,1,15,8468482,1,19,8469455,1,Wrist,offensive,32
42436,2007020005,27,1,182,2,00:15:44,TOR,1,EV,14,8470162,1,25,8459628,1,56,8471188,2,Slap,offensive,45
42437,2007020005,27,1,272,3,00:14:24,OTT,27,EV,15,8468482,1,14,8471236,1,4,8464956,1,Wrist,offensive,28
42439,2007020006,22,11,84,1,00:18:11,COL,11,EV,26,8471669,1,15,8459596,1,5,8465122,1,Wrist,offensive,42
42440,2007020006,22,11,98,2,00:01:03,COL,11,EV,26,8471669,2,15,8459596,2,17,8473979,1,Wrist,offensive,11
42441,2007020006,22,11,129,2,00:07:10,DAL,22,EV,11,8467831,1,6,8470110,1,21,8470626,1,Tip-In,offensive,27
42442,2007020006,22,11,144,2,00:11:15,COL,11,EV,26,8471669,3,17,8473979,2,15,8459596,3,Wrist,offensive,5
42443,2007020006,22,11,174,2,00:16:55,COL,11,EV,8,8471234,1,14,8459094,1,39,8467483,1,Wrist,offensive,38
42444,2007020006,22,11,217,3,00:07:38,DAL,22,PP,36,8469638,1,15,8467943,1,56,8458494,1,Wrist,offensive,8
42445,2007020006,22,11,254,3,00:17:10,DAL,22,PP,15,8467943,1,43,8458527,1,26,8459024,1,Wrist,offensive,8
42446,2007020007,21,23,7,1,00:00:37,NYR,23,EV,3,8465058,1,23,8460562,1,68,8448208,1,Wrist,offensive,18
42447,2007020007,21,23,108,2,00:02:14,FLA,21,EV,53,8465968,1,11,8470169,1,14,8462041,1,Backhand,offensive,5
42448,2007020007,21,23,147,2,00:09:47,FLA,21,EV,16,8470596,1,24,8464962,1,85,8471220,1,Snap,offensive,14
42449,2007020007,21,23,235,3,00:06:07,NYR,23,EV,25,8470072,1,8,8459493,1,NULL,NULL,NULL,Wrist,offensive,13
42450,2007020007,21,23,253,3,00:08:46,NYR,23,EV,23,8460562,1,68,8448208,2,8,8459493,2,Wrist,offensive,19
42451,2007020007,21,23,256,3,00:08:58,NYR,23,EV,24,8471339,1,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,31
42452,2007020007,21,23,279,3,00:13:02,NYR,23,EV,82,8458955,1,8,8459493,3,23,8460562,2,Wrist,offensive,30
42453,2007020008,1,27,44,1,00:08:18,OTT,27,EV,11,8460621,2,15,8468482,2,6,8462033,1,Wrist,offensive,45
42454,2007020008,1,27,168,2,00:13:06,OTT,27,PP,15,8468482,3,19,8469455,2,44,8470622,1,Deflected,offensive,17
42455,2007020008,1,27,180,2,00:15:44,TOR,1,EV,13,8451774,1,55,8467844,2,25,8459628,2,Snap,offensive,6
42456,2007020008,1,27,188,2,00:16:16,TOR,1,EV,14,8470162,2,10,8470257,1,NULL,NULL,NULL,Snap,offensive,9
42457,2007020008,1,27,300,3,00:15:01,OTT,27,PP,11,8460621,3,19,8469455,3,6,8462033,2,Wrist,offensive,9
42458,2007020009,14,12,44,1,00:09:06,NJD,14,PP,14,8467407,1,9,8470610,1,19,8471233,1,Backhand,offensive,20
42459,2007020009,14,12,135,2,00:09:35,TBL,12,EV,4,8467329,1,26,8466378,1,71,8462225,1,Wrist,offensive,40
42460,2007020009,14,12,241,3,00:16:08,TBL,12,EV,4,8467329,2,20,8459492,1,26,8466378,2,Wrist,offensive,28
42461,2007020009,14,12,258,3,00:19:02,TBL,12,EV,20,8459492,1,26,8466378,3,54,8470085,1,Wrist,offensive,46
42462,2007020010,11,17,20,1,00:04:31,NSH,17,PP,19,8459429,1,3,8469623,1,20,8470600,1,Slap,offensive,40
42463,2007020010,11,17,72,1,00:14:25,NSH,17,EV,19,8459429,2,71,8464957,1,38,8469759,1,Slap,offensive,10
42464,2007020010,11,17,109,2,00:01:45,NSH,17,EV,2,8469465,1,10,8468064,1,11,8467330,1,Slap,offensive,25
42465,2007020010,11,17,215,3,00:04:14,NSH,17,EV,71,8464957,1,7,8460254,1,19,8459429,1,Slap,offensive,58
42466,2007020011,4,20,86,2,00:04:47,MIN,20,EV,96,8470153,1,25,8465050,1,12,8458525,1,Snap,offensive,17
42467,2007020012,7,16,15,1,00:03:12,PHI,7,EV,48,8464975,1,22,8458590,1,6,8470905,1,Wrist,offensive,8
42468,2007020012,7,16,38,1,00:08:00,PHI,7,PP,22,8458590,1,12,8467346,1,18,8470617,1,Slap,offensive,24
42469,2007020012,7,16,137,2,00:06:30,CGY,16,PP,22,8462036,1,3,8470602,1,12,8462042,1,Tip-In,offensive,27
42470,2007020012,7,16,269,3,00:12:46,CGY,16,PP,22,8462036,2,40,8467338,1,3,8470602,2,Wrist,offensive,19
42471,2007020012,7,16,294,3,00:18:12,PHI,7,EV,48,8464975,2,12,8467346,2,NULL,NULL,NULL,Wrist,offensive,18
42472,2007020013,26,6,211,3,00:00:26,SJS,26,EV,12,8466139,1,19,8466138,1,52,8459004,1,Snap,offensive,19
42473,2007020013,26,6,220,3,00:01:37,EDM,6,EV,77,8470104,1,13,8471699,1,89,8474040,1,Deflected,offensive,10
42474,2007020013,26,6,226,3,00:02:51,EDM,6,EV,51,8470803,1,44,8460561,1,19,8464967,1,Wrist,offensive,11
42475,2007020013,26,6,329,3,00:19:49,SJS,26,PP,19,8466138,1,52,8459004,2,44,8471709,1,Snap,offensive,36
42479,2007020014,18,24,147,2,00:12:15,PHX,24,EV,2,8470054,1,19,8462038,1,17,8468085,1,Wrist,offensive,14
42480,2007020014,18,24,209,3,00:07:18,PHX,24,EV,16,8466266,1,28,8468432,1,13,8470666,1,Wrist,offensive,30
42481,2007020014,18,24,211,3,00:07:30,PHX,24,EV,34,8471476,1,11,8471691,1,12,8468647,1,Wrist,defensive,163
42482,2007020014,18,24,214,3,00:07:58,STL,18,EV,7,8458229,1,6,8473446,1,42,8470655,1,Wrist,offensive,15
42483,2007020014,18,24,239,3,00:13:17,STL,18,PP,22,8468504,1,9,8459426,1,7,8458229,1,Tip-In,offensive,12
42484,2007020015,15,29,38,1,00:07:08,CAR,29,EV,12,8470595,2,42,8469476,1,51,8470373,1,Wrist,offensive,38
42485,2007020015,15,29,69,1,00:13:21,CAR,29,EV,12,8470595,3,26,8467396,1,51,8470373,2,Deflected,offensive,8
42486,2007020015,15,29,177,2,00:14:11,CAR,29,EV,16,8471217,1,11,8468508,2,4,8469619,1,Wrist,offensive,8
42487,2007020015,15,29,191,2,00:17:35,CAR,29,PP,51,8470373,1,17,8445735,2,13,8458537,1,Slap,offensive,60
42488,2007020015,15,29,304,3,00:16:37,PIT,15,PP,8,8450725,1,71,8471215,1,55,8458951,1,Tip-In,offensive,6
42489,2007020016,10,30,30,1,00:06:44,CBJ,30,EV,61,8470041,1,91,8446788,1,9,8459455,1,Wrist,offensive,11
42490,2007020016,10,30,37,1,00:08:50,CBJ,30,PP,91,8446788,1,61,8470041,1,6,8468493,1,Slap,offensive,51
42491,2007020016,10,30,235,3,00:07:53,CBJ,30,PP,61,8470041,2,2,8471729,1,33,8460556,1,Wrist,offensive,14
42492,2007020016,10,30,253,3,00:11:48,CBJ,30,PP,6,8468493,1,13,8470597,1,61,8470041,2,Wrist,offensive,10
42493,2007020017,28,8,17,1,00:02:56,BUF,8,EV,6,8467439,1,51,8466285,1,28,8468700,1,Slap,offensive,42
42494,2007020017,28,8,46,1,00:09:16,NYI,28,EV,63,8467416,1,8,8470774,1,81,8459534,1,Snap,offensive,36
42495,2007020017,28,8,56,1,00:12:04,BUF,8,EV,9,8469485,1,61,8466202,1,NULL,NULL,NULL,Snap,offensive,27
42496,2007020017,28,8,76,1,00:16:08,NYI,28,PP,26,8468172,1,13,8456464,1,89,8467964,1,Snap,offensive,28
42497,2007020017,28,8,78,1,00:16:42,NYI,28,PP,14,8470329,1,26,8468172,1,89,8467964,2,Tip-In,offensive,12
42498,2007020017,28,8,86,1,00:18:19,BUF,8,EV,21,8471226,1,20,8470230,1,6,8467439,1,Wrist,offensive,22
42499,2007020017,28,8,129,2,00:07:35,NYI,28,EV,89,8467964,1,26,8468172,2,13,8456464,2,Wrist,offensive,15
42500,2007020017,28,8,133,2,00:08:23,BUF,8,EV,26,8470598,1,38,8469509,1,45,8467354,1,Slap,offensive,30
42501,2007020017,28,8,169,2,00:16:04,NYI,28,EV,89,8467964,2,13,8456464,3,47,8469765,1,Wrist,offensive,34
42502,2007020017,28,8,217,3,00:07:05,NYI,28,PP,7,8467466,1,18,8451359,1,8,8470774,2,Slap,offensive,21
42503,2007020018,3,31,58,1,00:10:41,WSH,3,PP,92,8458573,1,19,8473563,1,NULL,NULL,NULL,Snap,offensive,24
42504,2007020018,3,31,70,1,00:12:03,WSH,3,EV,4,8467365,1,NULL,NULL,NULL,NULL,NULL,NULL,Slap,offensive,64
42505,2007020018,3,31,164,2,00:14:54,ATL,31,EV,10,8473412,1,17,8469454,1,77,8458595,1,Backhand,offensive,10
42506,2007020018,3,31,220,3,00:05:27,WSH,3,EV,25,8459428,1,52,8471242,1,8,8471214,1,Slap,offensive,61
42507,2007020019,13,22,90,1,00:15:19,DAL,22,EV,39,8468548,1,5,8471702,1,14,8455521,1,Snap,offensive,31
42508,2007020019,13,22,131,2,00:02:41,DAL,22,EV,15,8467943,2,36,8469638,1,5,8471702,2,Backhand,offensive,8
42509,2007020019,13,22,174,2,00:08:49,DAL,22,EV,10,8466160,1,56,8458494,2,9,8449645,1,Slap,offensive,39
42510,2007020019,13,22,211,2,00:17:59,BOS,13,PP,37,8470638,1,72,8462093,1,91,8462118,1,Wrist,offensive,14
42511,2007020019,13,22,241,3,00:03:39,DAL,22,PP,56,8458494,1,43,8458527,2,10,8466160,1,Slap,offensive,63
42512,2007020020,26,25,31,1,00:05:30,SJS,26,EV,19,8466138,2,10,8469555,1,4,8462040,1,Wrist,offensive,17
42513,2007020020,26,25,59,1,00:11:48,SJS,26,EV,27,8450978,1,17,8471338,1,3,8468114,1,Wrist,offensive,19
42514,2007020020,26,25,74,1,00:15:20,SJS,26,EV,27,8450978,2,3,8468114,2,9,8470599,1,Tip-In,offensive,27
42515,2007020020,26,25,232,3,00:05:56,VAN,25,EV,7,8459461,1,21,8471664,1,NULL,NULL,NULL,Wrap-around,offensive,7
42516,2007020021,7,6,132,2,00:03:47,EDM,6,EV,24,8458541,1,10,8467423,1,83,8469466,1,Tip-In,offensive,24
42517,2007020021,7,6,155,2,00:08:39,PHI,7,EV,17,8470604,1,15,8470207,1,5,8470601,1,Wrist,offensive,6
42518,2007020021,7,6,170,2,00:11:32,EDM,6,EV,27,8471208,1,83,8469466,2,10,8467423,2,Snap,offensive,24
42519,2007020021,7,6,177,2,00:13:05,PHI,7,EV,48,8464975,3,12,8467346,3,22,8458590,2,Wrist,offensive,12
42520,2007020021,7,6,210,2,00:18:11,PHI,7,PP,12,8467346,1,48,8464975,1,44,8459670,1,Snap,offensive,29
42521,2007020021,7,6,229,2,00:19:55,EDM,6,EV,8,8457921,1,19,8464967,2,51,8470803,1,Tip-In,offensive,13
42522,2007020021,7,6,238,3,00:01:10,EDM,6,EV,25,8470137,1,89,8474040,2,13,8471699,2,Wrist,offensive,31
42523,2007020021,7,6,323,3,00:19:38,EDM,6,EV,8,8457921,2,51,8470803,2,NULL,NULL,NULL,Backhand,offensive,7
42524,2007020022,2,1,16,1,00:02:43,MTL,2,EV,25,8460540,1,20,8458069,1,22,8464994,1,Backhand,offensive,10
42525,2007020022,2,1,25,1,00:04:34,TOR,1,EV,7,8470273,1,10,8470257,2,24,8459462,1,Slap,offensive,51
42526,2007020022,2,1,132,2,00:06:05,MTL,2,SH,79,8467496,1,21,8470274,2,11,8459442,1,Wrist,offensive,34
42527,2007020022,2,1,197,2,00:16:33,MTL,2,EV,46,8470603,1,27,8458529,2,71,8445739,1,Wrist,offensive,21
42528,2007020022,2,1,214,2,00:18:50,TOR,1,EV,23,8467412,1,13,8451774,3,80,8467353,1,Snap,offensive,33
42529,2007020022,2,1,231,3,00:02:55,TOR,1,EV,23,8467412,2,13,8451774,4,NULL,NULL,NULL,Wrist,offensive,29
42531,2007020023,23,27,33,1,00:04:47,OTT,27,SH,14,8471236,1,12,8467370,2,11,8460621,1,Slap,offensive,13
42532,2007020023,23,27,39,1,00:05:40,OTT,27,EV,11,8460621,4,19,8469455,4,NULL,NULL,NULL,Wrist,offensive,12
42533,2007020024,8,28,53,1,00:13:09,BUF,8,PP,6,8467439,2,51,8466285,2,21,8471226,1,Slap,offensive,57
42534,2007020024,8,28,93,2,00:04:29,NYI,28,PP,14,8470329,2,7,8467466,1,16,8465024,1,Slap,offensive,56
42535,2007020024,8,28,193,3,00:01:47,NYI,28,EV,89,8467964,3,13,8456464,4,26,8468172,3,Backhand,offensive,17
42536,2007020024,8,28,217,3,00:08:29,NYI,28,EV,89,8467964,4,26,8468172,4,13,8456464,5,Wrist,offensive,31
42537,2007020024,8,28,247,3,00:14:11,BUF,8,EV,55,8462077,1,19,8467878,1,29,8469506,1,Backhand,offensive,19
42538,2007020025,29,3,77,1,00:14:24,WSH,3,EV,8,8471214,1,25,8459428,1,4,8467365,1,Snap,offensive,44
42539,2007020025,29,3,123,2,00:05:00,WSH,3,PP,23,8469684,1,28,8470120,1,19,8473563,2,Wrist,offensive,53
42540,2007020026,14,21,11,1,00:01:02,NJD,14,EV,11,8466371,1,22,8465025,1,20,8459454,1,Snap,offensive,34
42541,2007020026,14,21,52,1,00:09:13,FLA,21,PP,21,8473924,1,9,8469457,1,12,8466140,1,Snap,offensive,37
42542,2007020026,14,21,135,2,00:03:32,NJD,14,PP,11,8466371,2,23,8470920,1,NULL,NULL,NULL,Wrist,offensive,11
42543,2007020026,14,21,199,2,00:17:44,NJD,14,PP,6,8472382,1,26,8460542,1,NULL,NULL,NULL,Tip-In,offensive,15
42544,2007020026,14,21,247,3,00:12:36,NJD,14,EV,27,8466309,1,9,8470610,2,NULL,NULL,NULL,Snap,neutral,85
42545,2007020027,10,15,40,1,00:06:34,ANA,10,PP,14,8470543,2,23,8467400,2,25,8459424,3,Tip-In,offensive,13
42546,2007020027,10,15,83,1,00:16:39,PIT,15,PP,17,8460465,1,10,8450900,1,16,8470299,1,Wrist,offensive,8
42547,2007020027,10,15,112,2,00:01:25,ANA,10,EV,15,8470612,2,23,8467400,3,NULL,NULL,NULL,Wrist,offensive,33
42548,2007020027,10,15,126,2,00:03:56,PIT,15,EV,20,8469474,1,10,8450900,2,NULL,NULL,NULL,Wrist,offensive,13
42549,2007020027,10,15,129,2,00:04:16,PIT,15,EV,71,8471215,1,17,8460465,1,NULL,NULL,NULL,Tip-In,offensive,11
42550,2007020027,10,15,243,3,00:06:18,ANA,10,SH,14,8470543,3,23,8467400,4,NULL,NULL,NULL,Backhand,offensive,16
42551,2007020027,10,15,277,3,00:13:32,PIT,15,EV,17,8460465,2,27,8462060,1,71,8471215,2,Backhand,offensive,10
42552,2007020027,10,15,279,3,00:13:51,PIT,15,EV,12,8467988,1,87,8471675,1,4,8467452,1,Snap,offensive,25
42553,2007020027,10,15,299,3,00:19:38,ANA,10,EV,10,8470621,3,15,8470612,1,14,8470543,1,Wrist,offensive,15
42554,2007020028,31,12,24,1,00:03:40,TBL,12,EV,20,8459492,2,4,8467329,1,54,8470085,2,Wrist,offensive,13
42555,2007020028,31,12,110,2,00:00:57,ATL,31,EV,18,8466148,1,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,23
42556,2007020028,31,12,158,2,00:14:38,TBL,12,PP,20,8459492,3,26,8466378,4,71,8462225,2,Tip-In,offensive,21
42557,2007020028,31,12,165,2,00:15:49,TBL,12,SH,19,8467389,1,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,20
42558,2007020028,31,12,201,3,00:05:22,TBL,12,EV,4,8467329,3,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,13
42559,2007020028,31,12,223,3,00:08:58,ATL,31,PP,13,8456887,1,39,8470828,1,12,8466392,1,Snap,offensive,33
42560,2007020028,31,12,251,3,00:15:11,TBL,12,PP,19,8467389,2,26,8466378,5,71,8462225,3,Slap,offensive,23
42561,2007020029,22,17,26,1,00:06:37,NSH,17,EV,11,8467330,1,10,8468064,2,2,8469465,1,Tip-In,offensive,8
42562,2007020029,22,17,101,2,00:05:22,NSH,17,PP,71,8464957,2,3,8469623,2,19,8459429,2,Wrist,offensive,21
42563,2007020029,22,17,122,2,00:09:23,NSH,17,EV,11,8467330,2,10,8468064,3,7,8460254,2,Wrist,offensive,25
42564,2007020029,22,17,235,3,00:13:14,DAL,22,EV,13,8467428,1,29,8468505,1,43,8458527,3,Wrist,offensive,23
42565,2007020029,22,17,257,3,00:18:46,NSH,17,EV,23,8447091,1,25,8468162,1,2,8469465,2,Wrist,offensive,37
42566,2007020029,22,17,260,3,00:19:01,NSH,17,EV,11,8467330,3,41,8470580,1,10,8468064,4,Wrist,offensive,14
42567,2007020030,30,20,88,1,00:16:49,CBJ,30,PP,6,8468493,2,13,8470597,2,25,8466251,1,Slap,offensive,40
42568,2007020030,30,20,97,1,00:19:10,MIN,20,EV,96,8470153,2,25,8465050,2,12,8458525,2,Backhand,offensive,21
42569,2007020030,30,20,162,2,00:15:31,CBJ,30,SH,52,8456283,1,12,8469475,1,13,8470597,3,Slap,offensive,51
42570,2007020030,30,20,186,3,00:01:44,MIN,20,EV,25,8465050,1,12,8458525,3,3,8455805,1,Backhand,offensive,12
42571,2007020030,30,20,211,3,00:06:35,MIN,20,EV,8,8470613,1,96,8470153,1,12,8458525,4,Slap,offensive,55
42572,2007020031,9,4,34,1,00:05:37,DET,9,PP,28,8467856,1,5,8457063,2,40,8468083,2,Slap,offensive,39
42573,2007020031,9,4,83,2,00:01:39,DET,9,EV,5,8457063,1,37,8467463,1,40,8468083,3,Slap,offensive,52
42574,2007020031,9,4,110,2,00:09:43,CHI,4,EV,15,8469462,1,6,8473981,1,88,8474141,1,Wrist,offensive,32
42575,2007020031,9,4,117,2,00:10:55,DET,9,PP,96,8460743,2,28,8467856,2,40,8468083,4,Wrist,offensive,47
42576,2007020031,9,4,166,3,00:03:41,CHI,4,SH,43,8470222,1,17,8459446,1,5,8462176,1,Slap,offensive,31
42577,2007020031,9,4,203,3,00:16:20,CHI,4,EV,20,8456966,1,14,8466035,1,7,8470607,1,Snap,offensive,29
42579,2007020032,25,16,10,1,00:02:10,CGY,16,EV,6,8464981,1,20,8466181,1,18,8468695,1,Wrist,offensive,53
42580,2007020032,25,16,130,2,00:05:32,VAN,25,PP,2,8460503,1,17,8470616,1,7,8459461,1,Slap,offensive,51
42581,2007020032,25,16,148,2,00:09:17,VAN,25,PP,19,8458530,1,5,8469477,1,1,8466141,1,Wrist,offensive,37
42582,2007020032,25,16,192,2,00:18:20,VAN,25,PP,26,8471634,1,22,8467875,1,33,8467876,1,Slap,offensive,8
42583,2007020032,25,16,234,3,00:06:25,CGY,16,PP,22,8462036,3,40,8467338,2,8,8459443,1,Snap,offensive,24
42584,2007020032,25,16,264,3,00:12:42,CGY,16,EV,22,8462036,4,40,8467338,3,12,8462042,2,Backhand,offensive,9
42586,2007020033,13,24,24,1,00:04:09,BOS,13,PP,37,8470638,2,33,8465009,1,91,8462118,2,Wrist,offensive,59
42587,2007020033,13,24,29,1,00:04:47,BOS,13,SH,12,8469467,1,11,8462209,1,NULL,NULL,NULL,Wrist,offensive,27
42588,2007020033,13,24,156,2,00:14:39,PHX,24,EV,39,8467516,1,19,8462038,2,17,8468085,2,Snap,offensive,15
42589,2007020033,13,24,220,3,00:09:14,BOS,13,PP,16,8464979,1,46,8471276,1,81,8473548,1,Slap,offensive,32
42590,2007020034,18,19,91,1,00:14:20,LAK,19,EV,23,8470606,1,11,8471685,3,13,8469500,1,Wrist,offensive,14
42591,2007020034,18,19,125,2,00:02:04,LAK,19,EV,13,8469500,4,11,8471685,4,23,8470606,2,Snap,offensive,35
42592,2007020034,18,19,160,2,00:08:42,STL,18,EV,21,8459514,1,62,8458534,1,49,8473916,1,Slap,offensive,46
42593,2007020034,18,19,219,2,00:18:56,LAK,19,PP,23,8470606,2,47,8466304,1,11,8471685,5,Wrist,offensive,10
42594,2007020034,18,19,247,3,00:02:38,STL,18,EV,7,8458229,2,12,8470740,1,9,8459426,2,Wrist,offensive,10
42595,2007020034,18,19,264,3,00:05:53,STL,18,EV,42,8470655,1,18,8469508,1,12,8470740,2,Tip-In,offensive,11
42596,2007020034,18,19,297,3,00:12:43,STL,18,PP,6,8473446,1,39,8458361,1,9,8459426,3,Slap,offensive,49
42597,2007020034,18,19,330,3,00:19:13,STL,18,EV,21,8459514,2,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,neutral,74
42598,2007020035,26,11,80,1,00:15:18,COL,11,PP,19,8451101,1,26,8471669,1,4,8468639,1,Wrist,offensive,25
42599,2007020035,26,11,94,1,00:17:53,COL,11,PP,23,8460577,1,19,8451101,1,26,8471669,2,Wrist,offensive,26
42600,2007020035,26,11,139,2,00:07:47,SJS,26,EV,29,8469622,1,8,8470794,1,10,8469555,2,Wrist,offensive,23
42601,2007020035,26,11,195,3,00:00:51,COL,11,EV,26,8471669,4,23,8460577,1,44,8467917,1,Wrist,offensive,13
42602,2007020035,26,11,209,3,00:02:47,COL,11,EV,23,8460577,2,94,8460496,1,26,8471669,3,Wrist,offensive,11
42603,2007020035,26,11,232,3,00:07:48,COL,11,EV,40,8469670,1,6,8468113,1,39,8467483,2,Deflected,offensive,20
42604,2007020035,26,11,236,3,00:08:06,COL,11,EV,94,8460496,1,26,8471669,4,NULL,NULL,NULL,Wrap-around,offensive,8
42605,2007020035,26,11,281,3,00:17:53,SJS,26,PP,29,8469622,2,26,8470609,1,18,8470640,1,Tip-In,offensive,12
42606,2007020036,3,28,28,1,00:06:30,NYI,28,EV,10,8460541,1,27,8468732,1,20,8470176,1,Wrist,offensive,41
42607,2007020036,3,28,131,2,00:07:58,WSH,3,EV,25,8459428,2,8,8471214,2,NULL,NULL,NULL,Slap,offensive,34
42608,2007020036,3,28,227,3,00:07:58,WSH,3,EV,21,8469639,1,2,8468427,1,92,8458573,1,Snap,offensive,20
42609,2007020037,14,27,29,1,00:04:37,OTT,27,EV,22,8467967,1,20,8468535,1,7,8466215,1,Wrist,offensive,33
42610,2007020037,14,27,81,1,00:15:16,OTT,27,EV,15,8468482,4,19,8469455,5,11,8460621,2,Tip-In,offensive,10
42611,2007020037,14,27,224,2,00:18:17,NJD,14,EV,22,8465025,1,16,8464977,1,9,8470610,3,Wrap-around,offensive,13
42612,2007020037,14,27,269,3,00:05:33,OTT,27,PP,6,8462033,1,11,8460621,3,19,8469455,6,Backhand,offensive,10
42613,2007020037,14,27,283,3,00:07:29,NJD,14,EV,9,8470610,1,6,8472382,1,28,8466353,1,Tip-In,offensive,6
42614,2007020037,14,27,343,3,00:19:11,OTT,27,EV,11,8460621,5,15,8468482,3,19,8469455,7,Wrist,offensive,22
42615,2007020038,6,9,35,1,00:06:51,DET,9,EV,37,8467463,1,11,8466149,1,5,8457063,3,Backhand,offensive,10
42616,2007020038,6,9,76,1,00:14:10,DET,9,EV,24,8446053,1,37,8467463,2,26,8470201,1,Snap,offensive,14
42617,2007020038,6,9,78,1,00:14:29,EDM,6,EV,10,8467423,1,83,8469466,3,27,8471208,1,Wrist,offensive,17
42618,2007020038,6,9,110,2,00:00:27,DET,9,PP,96,8460743,3,40,8468083,5,5,8457063,4,Wrist,offensive,11
42619,2007020038,6,9,196,2,00:19:50,EDM,6,EV,13,8471699,1,25,8470137,1,12,8470608,1,Snap,offensive,15
42620,2007020038,6,9,282,3,00:19:26,DET,9,EV,33,8446485,1,13,8467514,2,40,8468083,6,Wrist,neutral,94
42621,2007020039,29,1,27,1,00:04:21,TOR,1,PP,24,8459462,1,13,8451774,6,15,8465200,1,Snap,offensive,45
42622,2007020039,29,1,37,1,00:06:46,CAR,29,EV,11,8468508,1,17,8445735,3,NULL,NULL,NULL,Wrist,offensive,43
42623,2007020039,29,1,95,1,00:19:36,CAR,29,PP,61,8458943,1,13,8458537,2,8,8464989,1,Snap,offensive,14
42624,2007020039,29,1,160,2,00:11:41,CAR,29,PP,8,8464989,1,61,8458943,1,17,8445735,4,Snap,offensive,20
42625,2007020039,29,1,181,2,00:17:23,CAR,29,EV,13,8458537,1,8,8464989,2,24,8459547,2,Snap,offensive,17
