GameId,TotalElapsedTime,GD,MD,win_before,loss_before,tie-win_before,tie-loss_before,win_after,loss_after,tie-win_after,tie-loss_after,reward
2007020038,2390,2,0,6,175,3,12,44,249,53,52,0.4650292277715106
2007020038,3566,1,0,289,0,9,11,223,0,0,0,0.035598705501618165
2007020039,261,0,1,101,75,28,28,168,30,16,31,0.3958128078817735
2007020039,406,1,0,77,190,43,13,491,491,149,149,0.33312451625386996
2007020039,1176,0,-1,46,49,14,17,258,81,51,52,0.42853551677081086
2007020039,1901,-1,-1,44,10,15,3,166,9,11,11,0.1722363226170334
2007020039,2243,-2,0,170,10,15,10,89,0,0,3,0.11373276776246011
2007020039,2495,-3,-1,14,0,0,0,48,0,1,0,0
2007020039,2707,-4,-1,8,0,0,0,28,0,0,0,0
2007020039,3247,-5,0,29,0,0,0,9,0,0,0,0
2007020040,1196,0,0,246,246,87,87,257,77,50,51,0.39810500155327744
2007020040,1329,1,0,74,268,58,54,256,256,89,89,0.4285449786120156
2007020040,2036,0,2,1,1,0,0,30,6,13,4,0.6981132075471699
2007020041,74,0,0,840,840,240,240,52,21,6,9,0.3093434343434343
2007020041,416,-1,0,75,193,43,13,488,488,145,145,0.3460154467263472
2007020041,2502,0,0,128,128,100,100,264,37,28,55,0.44476425438596484
2007020041,2855,-1,-1,35,3,7,6,225,3,5,8,0.17720283134000506
2007020042,645,0,0,358,358,126,126,247,81,41,39,0.3771876519202723
2007020042,1376,1,0,250,76,52,55,130,13,14,10,0.2624911839139273
2007020042,2785,2,0,204,3,6,5,126,0,0,2,0.03483371559633028
2007020043,1628,0,1,42,40,15,19,228,73,52,55,0.3608012170385396
2007020043,1987,1,-1,7,50,16,9,164,164,72,72,0.4818106655642827
2007020043,2220,0,0,136,136,82,82,250,47,51,63,0.4299314716846358
2007020043,2571,-1,0,257,35,53,54,112,5,9,9,0.17003620161514899
2007020043,2628,-2,0,5,213,8,10,37,269,55,55,0.42197685788787487
2007020044,543,0,0,411,411,134,134,219,87,39,40,0.32122006433933037
2007020044,1444,1,0,69,242,51,51,260,260,88,88,0.42183629734769423
2007020044,1836,0,1,30,37,9,16,243,68,56,64,0.5142237465953797
2007020045,488,0,1,66,82,26,21,201,83,34,41,0.3721162774087565
2007020045,801,1,0,91,246,22,45,330,330,124,124,0.46577179744406155
2007020045,1381,0,0,246,246,83,83,267,83,57,59,0.39102756434506947
2007020045,1585,1,0,68,210,48,53,222,222,82,82,0.3828895292320511
2007020045,2219,0,0,137,137,84,84,249,46,50,63,0.4300527903469079
2007020045,3336,1,1,27,0,3,2,252,0,3,5,0.043269230769230685
2007020046,742,0,0,331,331,123,123,251,87,43,40,0.35622390574152163
2007020046,1668,1,0,216,66,49,50,164,14,13,15,0.26895242463624086
2007020047,823,0,0,305,305,110,110,258,101,41,47,0.31042289965230047
2007020047,1828,1,-1,17,36,8,12,194,194,37,37,0.23077151159342946
2007020047,3389,0,-1,9,4,14,21,313,1,28,28,0.5230855855855856
2007020048,54,0,0,901,901,261,261,34,13,5,5,0.3438339825467283
2007020048,877,1,0,240,86,38,43,101,6,7,11,0.34425552825552824
2007020048,1419,2,0,129,10,16,13,64,2,1,1,0.12289915966386555
2007020048,1883,3,0,73,0,1,3,31,0,1,1,0.00865800865800874
2007020048,2346,4,0,0,44,1,1,0,89,1,0,-0.0429951690821256
2007020049,445,0,-1,71,73,22,30,26,7,5,5,0.45609871855719014
2007020049,1458,1,0,228,35,50,45,143,13,15,14,0.10501283406311346
2007020049,1983,2,0,155,5,13,11,81,0,0,4,0.06707161125319692
2007020049,2165,3,1,26,0,0,1,44,0,1,0,0.037037037037037146
2007020049,2416,4,0,45,0,1,1,18,0,0,0,0.021276595744680913
2007020049,2943,5,0,0,27,0,0,0,54,1,1,0.05357142857142857
2007020050,528,0,0,429,429,134,134,212,83,35,43,0.3206729555855028
2007020050,541,-1,0,200,87,20,40,57,1,5,2,0.5551762358678786
2007020050,613,-2,1,0,19,0,0,79,244,43,43,0.7017114914425427
2007020050,791,-1,-1,38,12,5,7,90,5,6,4,0.36666666666666653
2007020050,977,-2,0,105,8,4,7,30,0,1,1,0.15423387096774194
2007020050,1284,-3,0,46,1,2,3,4,0,0,0,0.09615384615384605
2007020050,1404,-4,1,0,3,0,0,2,58,1,1,0.11290322580645161
2007020050,1822,-3,-1,20,1,0,0,31,0,1,1,0.0649350649350651
2007020050,2206,-4,0,45,0,1,0,15,0,0,0,0
2007020050,3259,-5,2,1,0,0,0,1,0,0,0,0
2007020051,65,0,0,867,867,249,249,46,17,7,8,0.34997932175351537
2007020051,1852,-1,0,63,224,61,53,189,189,76,76,0.3927727850185856
2007020051,3215,0,0,74,74,139,139,269,5,31,44,0.5189811264915183
2007020052,180,0,1,94,101,24,13,117,40,14,23,0.39579630287948825
2007020052,661,1,1,29,7,13,5,76,4,7,6,0.20131421744324965
2007020052,727,2,1,7,1,0,0,15,1,1,1,0.08333333333333323
2007020052,1951,3,-1,14,0,0,1,9,0,0,0,0.06666666666666664
2007020052,2397,4,0,45,0,1,1,15,0,0,0,0.021276595744680913
2007020052,3573,5,0,24,0,0,0,7,0,0,0,0
2007020053,171,0,1,97,99,28,27,115,34,12,21,0.407403353618493
2007020053,469,1,0,198,74,32,39,48,1,1,1,0.4863659749614132
2007020053,823,2,-1,2,14,1,1,99,263,50,46,0.36220281416787964
2007020053,1635,1,0,216,64,50,54,168,11,11,13,0.3015445402298851
2007020053,2253,2,-1,41,2,3,1,15,0,0,0,0.10638297872340421
2007020053,2361,3,0,89,0,0,1,48,0,1,1,-0.008888888888889003
2007020053,2548,4,0,44,0,1,0,25,0,0,0,0
2007020053,2994,5,0,23,0,0,0,9,0,0,0,0
2007020053,3202,6,1,1,0,0,0,3,0,0,0,0
2007020054,1053,0,-1,52,55,20,26,255,83,42,43,0.3947990543735225
2007020054,1270,-1,0,250,84,49,62,131,12,12,7,0.3254959078929117
2007020054,1459,-2,0,11,137,14,15,69,252,51,56,0.3243571466286498
2007020054,1583,-1,0,215,68,53,48,166,12,13,15,0.28984627831715204
2007020054,2795,-2,0,206,3,6,5,125,0,0,2,0.03425196850393709
2007020054,3376,-3,0,0,121,0,0,0,253,3,1,0.027237354085603113
2007020054,3491,-2,0,0,231,0,2,0,331,25,27,0.19246069543585206
2007020054,3541,-1,0,325,0,18,19,225,0,0,0,0.052486187845303935
2007020055,888,0,0,304,304,114,114,247,45,36,45,0.5017060687301973
2007020055,1985,1,2,1,0,0,0,29,2,1,1,-0.15151515151515157
2007020055,2367,2,1,28,1,1,2,92,0,0,2,0.10372340425531909
2007020056,858,0,-1,48,67,23,13,250,97,41,23,0.4455293984950291
2007020056,1615,-1,-1,47,11,3,10,169,11,13,14,0.27679118187385193
2007020056,1781,-2,1,1,41,0,1,65,230,57,58,0.6668179239931934
2007020056,2292,-1,0,236,37,47,57,186,11,14,7,0.21445258316501598
2007020056,2462,-2,0,183,7,13,3,100,1,0,3,0.034447348767737127
2007020056,2700,-3,0,1,104,1,0,2,234,7,8,0.06584980831391415
2007020056,3407,-2,1,40,0,1,2,13,0,0,0,0.04651162790697669
2007020056,3453,-3,1,0,26,0,0,0,27,1,1,0.10344827586206896
2007020056,3592,-2,0,230,0,0,0,193,0,0,0,0
2007020057,93,0,1,70,65,21,6,4,0,0,0,0.8395061728395061
2007020057,466,1,-1,10,29,5,8,472,472,146,146,0.3873537465770476
2007020057,806,0,1,52,60,22,17,263,96,47,49,0.3776144385415909
2007020057,1079,1,1,40,21,3,11,105,12,10,10,0.4584914841849147
2007020058,446,0,0,460,460,136,136,206,84,35,42,0.31369895579979157
2007020058,545,1,0,204,87,38,39,57,3,5,5,0.42166149068322967
2007020058,2253,2,-1,2,41,1,3,48,251,63,52,0.470346387090143
2007020058,2314,1,0,40,239,58,47,130,130,79,79,0.5561827153110048
2007020058,2959,0,-1,15,14,15,13,260,15,23,54,0.48066188197767146
2007020059,74,0,0,840,840,240,240,52,21,6,9,0.3093434343434343
2007020059,243,1,0,29,156,28,28,618,618,183,183,0.5250205914805663
2007020059,2697,0,0,103,103,109,109,256,38,52,54,0.4179245283018868
2007020059,2760,1,0,258,34,47,54,227,4,7,6,0.2530555207942268
2007020059,3359,2,0,240,0,1,2,126,0,0,0,0.008230452674897044
2007020060,267,0,0,557,557,163,163,170,30,33,33,0.5371814954051797
2007020060,1178,1,0,80,247,49,50,267,267,93,93,0.40616197183098596
2007020060,1745,0,1,37,22,15,14,233,65,57,58,0.2038850979528945
2007020060,3046,1,0,13,245,53,43,89,89,133,133,0.8051992670636738
2007020060,3800,0,0,0,0,175,175,0,0,0,0,0.5
2007020061,627,0,0,368,368,120,120,244,81,43,40,0.3819511411121827
2007020061,771,-1,0,244,83,45,41,88,6,2,7,0.31674463433555083
2007020061,1190,-2,0,11,102,9,14,79,259,50,50,0.30613752350255174
2007020061,1392,-1,1,47,11,7,14,16,3,0,0,0.139906728847435
2007020061,2241,-2,1,2,42,0,3,47,248,62,52,0.5112105290537378
2007020061,2261,-1,0,230,42,49,57,175,12,16,9,0.2173554956573823
2007020061,3470,-2,0,238,0,1,0,136,0,0,0,0
2007020062,1014,0,0,276,276,97,97,248,43,40,24,0.560114035418948
2007020062,1187,-1,1,7,45,13,8,262,262,46,46,0.41714107809998224
2007020062,1445,0,-1,40,35,17,9,258,72,57,53,0.3344509450945096
2007020062,1556,-1,0,219,35,52,46,155,11,12,14,0.14204545454545447
2007020062,1736,-2,-1,16,2,0,1,15,1,0,0,0.1381578947368422
2007020062,2265,-3,0,0,79,1,0,12,88,9,15,0.43467741935483867
2007020062,2351,-2,1,4,43,3,2,37,243,61,52,0.3233509493051478
2007020062,2487,-1,0,253,41,27,51,207,7,6,11,0.24930177349532184
2007020062,2677,-2,0,5,214,9,5,38,260,50,54,0.43050840219503345
2007020062,2899,-1,1,2,18,4,9,106,106,126,126,0.6351880877742947
2007020062,2982,0,-1,15,13,12,15,258,14,45,57,0.5181818181818183
2007020062,3319,-1,0,262,6,31,26,25,0,0,0,0.11692307692307698
2007020062,3513,-2,0,224,0,2,1,149,0,0,0,0.004405286343612403
2007020062,3595,-3,0,0,190,0,0,0,234,0,0,0
2007020063,684,0,0,346,346,126,126,238,88,45,35,0.34682099023127655
2007020063,2091,-1,1,11,41,9,9,156,156,92,92,0.485483870967742
2007020063,2102,0,0,147,147,82,82,247,52,47,46,0.4383076374654665
2007020063,2249,1,0,231,39,47,54,180,11,17,9,0.21293800539083557
2007020063,2363,2,0,176,7,12,7,93,0,0,2,0.08290776446065658
2007020063,2849,3,0,0,123,0,0,3,225,8,3,0.10460251046025106
2007020063,2957,2,0,230,3,2,7,123,0,1,0,0.053719008264462756
2007020063,3079,3,-1,0,19,0,0,2,233,5,5,0.07755102040816327
2007020063,3129,2,0,232,0,2,7,132,0,1,1,0.021582956586362764
2007020063,3396,3,2,5,0,0,0,12,0,0,0,0
2007020064,309,0,0,553,553,157,157,185,64,34,30,0.3846442874499392
2007020064,397,-1,0,78,189,41,13,505,505,148,148,0.3313916598684242
2007020064,519,0,0,429,429,139,139,215,84,36,44,0.3182740904530083
2007020064,1255,1,0,245,87,46,57,130,12,13,8,0.3347154643537128
2007020064,1591,2,0,10,155,14,6,74,227,48,52,0.44626272157444224
2007020064,1610,1,0,69,205,49,51,214,214,88,88,0.3783156850940256
2007020064,2160,0,0,150,150,84,84,231,40,48,48,0.4717389785509677
2007020064,2187,-1,0,38,216,50,44,163,163,84,84,0.5378565777839824
2007020064,3278,0,-1,7,3,22,16,266,8,32,33,0.3137905604719764
2007020064,3550,-1,1,32,0,4,7,31,0,0,0,0.1627906976744185
2007020065,72,0,0,847,847,244,244,51,20,6,9,0.31840854347409026
2007020065,952,1,-2,3,1,0,0,43,54,23,15,-0.41111111111111115
2007020065,2366,0,-1,32,28,23,15,248,40,49,61,0.37021843913444774
2007020065,3584,-1,0,271,0,6,7,230,0,0,0,0.024647887323943598
2007020066,1703,0,-1,40,19,12,12,227,61,52,59,0.14877555334118428
2007020066,1720,-1,0,207,56,49,57,172,7,12,13,0.3256416387693289
2007020066,1755,-2,0,154,11,12,12,81,0,1,2,0.15608465608465613
2007020066,3531,-3,0,0,144,0,0,0,228,0,2,0.008695652173913044
2007020067,1597,0,1,50,37,17,21,224,75,53,48,0.2649999999999999
2007020067,1726,1,0,208,55,51,57,171,13,12,14,0.2596585804132975
2007020067,2558,2,1,1,22,1,1,5,32,3,1,0.21463414634146344
2007020067,3594,1,0,251,0,2,1,232,0,0,0,0.003937007874015734
2007020068,106,0,-1,84,71,25,8,73,21,6,11,0.32039486294805436
2007020068,141,-1,0,12,94,14,6,734,734,214,214,0.652551737994776
2007020068,1085,0,-1,44,48,18,28,30,15,1,8,0.19484702093397743
2007020068,1222,-1,1,16,41,12,3,262,262,91,91,0.3094507396915329
2007020068,1646,0,0,201,201,41,41,221,67,52,56,0.43549127640036744
