GoalId,GameId,AwayTeamId,HomeTeamId,EventNumber,PeriodNumber,EventTime,ScoringTeam,ScoringTeamId,Disposition,GoalScorerNumber,GoalScorerId,NumGoals,FirstAssistNumber,FirstAssistId,NumAssistsFirstPlayer,SecondAssistNumber,SecondAssistId,NumAssistsSecondPlayer,ShotType,Zone,ShotDistance
36301,2008020283,17,12,59,1,00:12:17,TBL,12,EV,8,8450725,4,22,8459493,2,12,8467988,2,Wrist,offensive,16
36302,2008020283,17,12,134,2,00:06:32,TBL,12,EV,20,8459492,4,12,8467988,3,91,8474564,5,Backhand,offensive,21
36303,2008020284,10,18,35,1,00:07:14,STL,18,PP,42,8470655,3,15,8468515,1,46,8471392,2,Wrist,offensive,11
36304,2008020284,10,18,198,3,00:07:13,ANA,10,EV,14,8470543,3,54,8471676,2,40,8467478,4,Snap,offensive,21
36305,2008020284,10,18,211,3,00:10:15,STL,18,PP,41,8471360,3,42,8470655,4,29,8469480,2,Wrist,offensive,14
36306,2008020284,10,18,262,3,00:19:59,ANA,10,PP,27,8458517,3,15,8470612,17,26,8465192,4,Wrist,offensive,12
36308,2008020285,25,15,100,1,00:18:05,VAN,25,EV,38,8459648,6,33,8467876,16,22,8467875,9,Wrist,offensive,13
36309,2008020285,25,15,147,2,00:06:50,VAN,25,EV,22,8467875,9,33,8467876,17,NULL,NULL,NULL,Wrist,offensive,11
36310,2008020285,25,15,205,3,00:00:22,PIT,15,EV,15,8467937,2,48,8471311,8,13,8471274,6,Wrist,offensive,17
36311,2008020285,25,15,269,3,00:19:48,VAN,25,EV,38,8459648,7,22,8467875,10,33,8467876,18,Wrist,offensive,30
36312,2008020286,23,27,36,1,00:05:43,OTT,27,PP,19,8469455,7,15,8468482,9,45,8470678,6,Wrist,offensive,18
36313,2008020286,23,27,228,2,00:17:53,OTT,27,EV,18,8474498,2,20,8468535,3,NULL,NULL,NULL,Backhand,offensive,14
36314,2008020286,23,27,235,2,00:19:15,OTT,27,EV,11,8460621,5,NULL,NULL,NULL,NULL,NULL,NULL,Slap,offensive,39
36315,2008020286,23,27,245,3,00:01:32,NYR,23,EV,91,8458530,7,13,8470597,10,6,8462033,8,Snap,offensive,29
36316,2008020286,23,27,295,3,00:10:48,OTT,27,EV,71,8473422,4,73,8467393,4,NULL,NULL,NULL,Tip-In,offensive,11
36317,2008020287,28,8,69,1,00:14:20,NYI,28,EV,11,8468517,5,7,8467466,7,12,8474573,2,Wrist,offensive,15
36318,2008020287,28,8,97,1,00:18:59,BUF,8,EV,25,8471419,1,28,8468700,2,20,8470230,6,Backhand,offensive,10
36319,2008020287,28,8,137,2,00:07:41,NYI,28,PP,16,8465024,5,2,8468309,9,14,8470329,2,Tip-In,offensive,11
36320,2008020287,28,8,219,3,00:04:24,NYI,28,EV,13,8456464,7,11,8468517,4,93,8458361,14,Backhand,offensive,19
36321,2008020287,28,8,276,3,00:15:26,BUF,8,EV,9,8469485,4,44,8471284,10,6,8467439,9,Wrist,offensive,36
36322,2008020287,28,8,296,3,00:19:58,NYI,28,PP,2,8468309,5,93,8458361,15,NULL,NULL,NULL,Snap,neutral,97
36323,2008020288,4,1,88,1,00:17:37,TOR,1,EV,77,8465210,4,14,8470162,13,23,8467412,9,Snap,offensive,50
36324,2008020288,4,1,128,2,00:03:23,TOR,1,PP,14,8470162,6,15,8465200,13,84,8471362,5,Backhand,offensive,22
36325,2008020288,4,1,168,2,00:09:37,TOR,1,EV,19,8468575,4,55,8467844,7,NULL,NULL,NULL,Backhand,offensive,15
36326,2008020288,4,1,187,2,00:13:43,CHI,4,PP,10,8469544,11,2,8470281,6,51,8466285,11,Tip-In,offensive,14
36327,2008020288,4,1,206,2,00:16:03,CHI,4,EV,10,8469544,12,23,8469534,4,NULL,NULL,NULL,Wrist,offensive,30
36328,2008020288,4,1,214,2,00:17:10,TOR,1,EV,23,8467412,6,39,8470750,4,21,8459514,3,Wrist,offensive,24
36329,2008020288,4,1,233,3,00:00:58,CHI,4,EV,88,8474141,11,32,8471346,13,51,8466285,12,Snap,offensive,30
36330,2008020288,4,1,293,3,00:12:27,CHI,4,EV,55,8470280,3,36,8471245,9,16,8471217,5,Snap,offensive,19
36332,2008020289,13,2,117,2,00:01:31,MTL,2,EV,46,8470603,3,26,8470324,4,6,8466398,2,Wrist,offensive,13
36333,2008020289,13,2,176,2,00:11:11,BOS,13,EV,17,8473473,6,81,8473548,6,18,8459122,5,Tip-In,offensive,14
36334,2008020289,13,2,274,3,00:09:41,BOS,13,EV,48,8471436,2,46,8471276,9,12,8469467,7,Wrist,offensive,32
36335,2008020289,13,2,332,3,00:16:55,MTL,2,EV,6,8466398,2,20,8456966,7,71,8445739,2,Tip-In,offensive,10
36337,2008020290,24,7,35,1,00:06:18,PHI,7,EV,19,8468486,6,NULL,NULL,NULL,NULL,NULL,NULL,Deflected,offensive,10
36338,2008020290,24,7,89,1,00:18:50,PHX,24,PP,13,8470666,1,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,8
36339,2008020290,24,7,183,2,00:19:09,PHX,24,EV,11,8471691,2,4,8469760,5,23,8471331,4,Snap,offensive,17
36340,2008020290,24,7,206,3,00:05:08,PHI,7,PP,22,8458590,8,44,8459670,8,12,8467346,13,Deflected,offensive,20
36341,2008020290,24,7,257,3,00:14:46,PHX,24,EV,17,8466292,2,11,8471691,9,89,8474571,5,Wrist,offensive,47
36342,2008020290,24,7,268,3,00:18:53,PHI,7,EV,17,8470604,14,18,8470617,15,12,8467346,14,Deflected,offensive,11
36344,2008020291,30,31,35,1,00:08:36,CBJ,30,EV,61,8470041,10,20,8466181,7,55,8470170,1,Backhand,offensive,10
36345,2008020291,30,31,276,3,00:18:42,CBJ,30,EV,18,8469469,8,61,8470041,9,NULL,NULL,NULL,Wrist,offensive,40
36346,2008020292,18,20,108,2,00:01:54,MIN,20,EV,19,8469542,2,51,8473536,3,2,8468650,1,Wrist,offensive,31
36347,2008020292,18,20,113,2,00:02:40,STL,18,EV,22,8468504,9,7,8458229,4,41,8471360,1,Wrist,offensive,8
36348,2008020292,18,20,165,2,00:12:47,STL,18,PP,22,8468504,10,4,8466142,2,12,8470740,10,Snap,offensive,23
36349,2008020293,10,22,31,1,00:05:37,ANA,10,PP,10,8470621,7,8,8457981,10,15,8470612,18,Wrist,offensive,12
36350,2008020293,10,22,156,2,00:10:09,DAL,22,EV,21,8470626,9,6,8470110,4,35,8460612,1,Backhand,offensive,10
36354,2008020294,9,16,30,1,00:04:26,DET,9,EV,18,8459001,2,3,8468534,4,NULL,NULL,NULL,Tip-In,offensive,9
36355,2008020294,9,16,163,2,00:11:46,DET,9,EV,22,8471187,1,26,8470201,11,3,8468534,5,Wrist,offensive,47
36356,2008020294,9,16,166,2,00:12:22,CGY,16,EV,20,8471185,3,24,8455919,6,25,8469664,5,Wrist,offensive,10
36357,2008020294,9,16,253,3,00:06:52,CGY,16,PP,5,8470966,1,12,8462042,13,20,8471185,7,Wrist,offensive,50
36358,2008020294,9,16,274,3,00:11:21,DET,9,EV,26,8470201,7,40,8468083,9,93,8471309,4,Slap,offensive,34
36359,2008020294,9,16,299,3,00:18:29,DET,9,EV,13,8467514,7,51,8470047,6,28,8467856,13,Wrist,offensive,31
36360,2008020294,9,16,303,3,00:19:54,DET,9,EV,81,8466148,11,13,8467514,13,NULL,NULL,NULL,Wrist,offensive,16
36361,2008020295,11,19,97,1,00:17:10,COL,11,PP,23,8460577,9,37,8471753,4,24,8464962,4,Wrist,offensive,32
36362,2008020295,11,19,140,2,00:05:59,COL,11,PP,8,8471234,2,26,8471669,13,4,8468639,6,Wrist,offensive,23
36363,2008020295,11,19,169,2,00:14:45,LAK,19,PP,24,8468500,6,27,8470724,8,28,8468526,4,Slap,offensive,38
36364,2008020295,11,19,205,3,00:00:49,LAK,19,EV,12,8470649,5,11,8471685,12,NULL,NULL,NULL,Wrist,offensive,12
36365,2008020295,11,19,215,3,00:02:03,LAK,19,EV,23,8470606,8,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,23
36366,2008020295,11,19,230,3,00:04:31,COL,11,EV,26,8471669,4,22,8466158,2,8,8471234,10,Tip-In,offensive,22
36369,2008020296,3,26,49,1,00:09:13,SJS,26,EV,12,8466139,10,22,8467096,11,16,8471682,12,Wrist,offensive,19
36370,2008020296,3,26,68,1,00:12:34,SJS,26,EV,29,8469622,10,4,8445550,12,9,8470599,6,Wrist,offensive,5
36371,2008020296,3,26,83,1,00:15:45,SJS,26,EV,16,8471682,12,19,8466138,17,12,8466139,14,Slap,offensive,24
36372,2008020296,3,26,171,2,00:07:56,WSH,3,EV,3,8465012,3,10,8465059,1,89,8468846,2,Deflected,offensive,7
36373,2008020296,3,26,192,2,00:12:19,SJS,26,PP,19,8466138,5,44,8471709,10,22,8467096,12,Tip-In,offensive,33
36374,2008020296,3,26,231,2,00:19:27,SJS,26,EV,44,8471709,2,4,8445550,13,14,8467357,4,Slap,offensive,57
36375,2008020296,3,26,246,3,00:02:19,WSH,3,PP,14,8470039,8,8,8471214,16,19,8473563,15,Tip-In,offensive,9
36376,2008020296,3,26,262,3,00:05:44,SJS,26,PP,29,8469622,11,9,8470599,7,4,8445550,14,Slap,offensive,10
36377,2008020296,3,26,334,3,00:19:07,SJS,26,EV,25,8459640,3,27,8450978,4,4,8445550,15,Backhand,offensive,14
36378,2008020297,17,29,73,1,00:13:59,NSH,17,EV,19,8459429,9,71,8464957,17,7,8460254,2,Tip-In,offensive,5
36379,2008020297,17,29,114,2,00:02:45,NSH,17,EV,12,8459687,2,5,8468636,3,NULL,NULL,NULL,Slap,offensive,34
36380,2008020297,17,29,142,2,00:08:42,NSH,17,PP,6,8470642,9,20,8470600,11,11,8467330,8,Slap,offensive,44
36381,2008020297,17,29,167,2,00:14:12,NSH,17,EV,19,8459429,10,6,8470642,11,10,8468064,8,Wrist,offensive,12
36382,2008020297,17,29,203,3,00:00:32,CAR,29,EV,8,8464989,5,18,8468560,4,NULL,NULL,NULL,Wrist,offensive,19
36383,2008020297,17,29,233,3,00:06:26,CAR,29,EV,59,8469812,5,8,8464989,1,22,8466203,3,Wrist,offensive,11
36384,2008020297,17,29,270,3,00:12:42,NSH,17,EV,6,8470642,10,10,8468064,9,14,8460105,5,Slap,offensive,60
36385,2008020298,14,12,11,1,00:01:44,NJD,14,EV,17,8467336,1,28,8474557,2,23,8470920,3,Tip-In,offensive,26
36386,2008020298,14,12,74,1,00:17:37,NJD,14,EV,9,8470610,13,25,8467436,1,28,8474557,3,Snap,offensive,51
36387,2008020298,14,12,101,2,00:01:58,NJD,14,EV,8,8464977,3,15,8459457,8,7,8468542,5,Snap,offensive,39
36388,2008020298,14,12,113,2,00:04:34,NJD,14,EV,8,8464977,4,26,8460542,10,5,8465005,5,Wrist,offensive,13
36389,2008020298,14,12,154,2,00:11:39,NJD,14,EV,14,8467407,6,NULL,NULL,NULL,NULL,NULL,NULL,Slap,offensive,23
36390,2008020298,14,12,166,2,00:13:08,TBL,12,EV,17,8468085,2,20,8459492,9,34,8470065,1,Wrist,offensive,14
36391,2008020298,14,12,176,2,00:14:40,TBL,12,EV,26,8466378,5,4,8467329,7,NULL,NULL,NULL,Wrist,offensive,14
36392,2008020298,14,12,185,2,00:16:42,TBL,12,EV,12,8467988,4,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,28
36393,2008020298,14,12,236,3,00:07:21,NJD,14,EV,8,8464977,5,26,8460542,11,NULL,NULL,NULL,Backhand,offensive,18
36394,2008020298,14,12,274,3,00:14:38,NJD,14,EV,8,8464977,6,14,8467407,11,26,8460542,12,Wrist,offensive,26
36395,2008020299,24,23,20,1,00:04:08,PHX,24,EV,18,8471263,2,12,8466140,11,2,8456850,2,Wrist,offensive,10
36396,2008020299,24,23,76,1,00:13:33,NYR,23,EV,15,8467361,3,13,8470597,11,3,8465058,8,Wrist,offensive,9
36397,2008020299,24,23,119,2,00:01:15,NYR,23,EV,17,8471273,5,13,8470597,12,91,8458530,10,Wrap-around,offensive,6
36398,2008020299,24,23,262,3,00:07:37,NYR,23,PP,5,8471958,3,13,8470597,13,17,8471273,11,Slap,offensive,52
36399,2008020299,24,23,318,3,00:19:32,NYR,23,EV,19,8467351,4,23,8460562,6,24,8471339,3,Wrist,offensive,63
36400,2008020300,22,7,18,1,00:03:17,PHI,7,EV,9,8470105,3,15,8470207,2,NULL,NULL,NULL,Tip-In,offensive,14
36401,2008020300,22,7,52,1,00:11:33,DAL,22,EV,22,8459441,1,55,8458172,2,NULL,NULL,NULL,Wrist,offensive,16
36402,2008020300,22,7,85,1,00:16:00,PHI,7,EV,22,8458590,9,12,8467346,15,NULL,NULL,NULL,Wrist,offensive,12
36403,2008020300,22,7,122,2,00:02:30,DAL,22,EV,9,8449645,7,21,8470626,5,37,8465026,2,Snap,offensive,18
36404,2008020300,22,7,186,2,00:14:22,PHI,7,EV,17,8470604,15,19,8468486,6,NULL,NULL,NULL,Wrist,offensive,17
36405,2008020300,22,7,202,2,00:17:26,DAL,22,EV,9,8449645,8,6,8470110,5,91,8467389,11,Wrist,offensive,11
36406,2008020300,22,7,288,3,00:14:52,PHI,7,EV,22,8458590,10,18,8470617,16,12,8467346,16,Wrist,offensive,16
36407,2008020301,28,2,48,1,00:06:54,NYI,28,PP,10,8460541,3,93,8458361,16,13,8456464,7,Wrist,offensive,23
36408,2008020301,28,2,52,1,00:07:11,MTL,2,EV,22,8464994,2,44,8458938,4,25,8460540,2,Tip-In,offensive,16
36409,2008020301,28,2,68,1,00:09:58,MTL,2,PP,26,8470324,1,27,8458529,10,14,8469521,7,Slap,offensive,54
36410,2008020301,28,2,142,2,00:04:29,MTL,2,EV,40,8470654,2,21,8470274,4,20,8456966,8,Backhand,offensive,13
36411,2008020301,28,2,167,2,00:08:05,NYI,28,PP,7,8467466,8,12,8474573,3,93,8458361,17,Backhand,offensive,13
36415,2008020302,29,21,46,1,00:07:04,FLA,21,EV,10,8471266,10,16,8470596,7,NULL,NULL,NULL,Snap,offensive,27
36416,2008020302,29,21,83,1,00:15:45,FLA,21,EV,18,8459479,2,14,8462041,3,7,8469505,1,Tip-In,offensive,18
36417,2008020302,29,21,126,2,00:00:25,CAR,29,EV,15,8469462,7,14,8466035,5,4,8469619,9,Tip-In,offensive,16
36418,2008020302,29,21,139,2,00:02:13,CAR,29,EV,59,8469812,6,12,8470595,6,14,8466035,6,Tip-In,offensive,16
36419,2008020302,29,21,214,2,00:17:42,FLA,21,EV,11,8470169,3,18,8459479,3,53,8465968,5,Deflected,offensive,13
36420,2008020303,3,20,67,1,00:13:54,MIN,20,EV,22,8473504,1,47,8469765,6,NULL,NULL,NULL,Wrist,offensive,26
36421,2008020303,3,20,139,2,00:05:09,MIN,20,PP,22,8473504,2,8,8470613,3,25,8465050,6,Wrist,offensive,13
36422,2008020303,3,20,214,3,00:03:07,MIN,20,PP,3,8469623,3,47,8469765,7,9,8469459,14,Slap,offensive,49
36423,2008020303,3,20,231,3,00:07:17,MIN,20,EV,51,8473536,1,96,8470153,4,8,8470613,4,Snap,offensive,35
36424,2008020303,3,20,263,3,00:14:43,WSH,3,EV,10,8465059,3,16,8470611,3,NULL,NULL,NULL,Backhand,offensive,15
36425,2008020303,3,20,266,3,00:16:07,WSH,3,EV,8,8471214,9,14,8470039,3,23,8469684,2,Snap,offensive,49
36426,2008020303,3,20,277,3,00:18:16,WSH,3,PP,19,8473563,5,21,8469639,7,16,8470611,4,Wrist,offensive,24
36427,2008020304,9,25,48,1,00:09:22,DET,9,EV,37,8467463,5,3,8468534,6,40,8468083,10,Backhand,offensive,26
36428,2008020304,9,25,109,2,00:02:27,VAN,25,EV,9,8467881,3,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,32
36429,2008020304,9,25,260,3,00:16:25,DET,9,PP,13,8467514,8,55,8468509,11,37,8467463,13,Snap,offensive,37
36430,2008020304,9,25,265,3,00:17:35,VAN,25,EV,22,8467875,10,6,8465202,8,21,8471664,6,Deflected,offensive,19
36432,2008020305,11,10,58,1,00:10:19,ANA,10,PP,8,8457981,11,10,8470621,18,15,8470612,19,Tip-In,offensive,13
36433,2008020305,11,10,71,1,00:13:39,ANA,10,EV,14,8470543,4,7,8459461,3,5,8468927,5,Snap,offensive,29
36434,2008020305,11,10,123,2,00:06:51,ANA,10,EV,25,8459424,5,22,8459587,4,24,8457261,5,Slap,offensive,59
36435,2008020305,11,10,170,3,00:02:13,COL,11,EV,14,8459094,2,4,8468639,7,11,8469591,2,Deflected,offensive,23
36436,2008020305,11,10,209,3,00:11:17,ANA,10,PP,8,8457981,12,27,8458517,9,25,8459424,11,Slap,offensive,26
36439,2008020307,31,1,40,1,00:06:50,ATL,31,EV,20,8469474,3,19,8464967,3,NULL,NULL,NULL,Wrist,offensive,33
36440,2008020307,31,1,143,2,00:04:17,ATL,31,EV,12,8466392,5,13,8456887,7,10,8473412,9,Snap,offensive,9
36441,2008020307,31,1,167,2,00:07:04,ATL,31,EV,27,8469501,1,36,8460720,2,23,8470289,3,Backhand,offensive,9
36442,2008020307,31,1,169,2,00:07:31,TOR,1,EV,80,8467353,8,14,8470162,14,12,8470740,11,Wrist,offensive,27
36443,2008020307,31,1,212,2,00:13:05,ATL,31,EV,17,8469454,7,NULL,NULL,NULL,NULL,NULL,NULL,Snap,offensive,28
36444,2008020307,31,1,275,3,00:05:56,TOR,1,EV,4,8468113,1,9,8467943,8,44,8469681,2,Wrist,offensive,25
36445,2008020307,31,1,285,3,00:07:30,ATL,31,EV,18,8451224,2,NULL,NULL,NULL,NULL,NULL,NULL,Slap,offensive,37
36446,2008020307,31,1,320,3,00:15:09,ATL,31,PP,12,8466392,6,13,8456887,8,7,8470136,1,Wrist,offensive,7
36447,2008020307,31,1,331,3,00:17:17,TOR,1,PP,9,8467943,7,19,8468575,5,36,8471873,5,Wrist,offensive,12
36448,2008020308,19,16,43,1,00:09:11,CGY,16,EV,13,8469500,6,12,8462042,14,18,8468695,2,Wrist,offensive,18
36449,2008020308,19,16,82,1,00:18:29,CGY,16,EV,17,8471504,5,20,8471185,8,24,8455919,7,Wrist,offensive,31
36450,2008020308,19,16,120,2,00:04:00,CGY,16,PP,12,8462042,12,3,8470602,11,33,8459053,5,Slap,offensive,27
36451,2008020308,19,16,147,2,00:10:07,CGY,16,EV,20,8471185,4,24,8455919,8,6,8464981,3,Wrist,offensive,16
36452,2008020308,19,16,200,3,00:03:38,LAK,19,SH,24,8468500,7,17,8474190,2,27,8470724,9,Wrist,offensive,16
36453,2008020308,19,16,202,3,00:03:58,CGY,16,PP,25,8469664,4,18,8468695,3,7,8459444,8,Wrist,offensive,11
36454,2008020308,19,16,228,3,00:09:20,CGY,16,EV,17,8471504,6,24,8455919,9,20,8471185,9,Wrist,offensive,11
36455,2008020308,19,16,270,3,00:19:10,LAK,19,EV,11,8471685,4,23,8470606,7,2,8470121,3,Backhand,offensive,9
36456,2008020309,13,8,43,1,00:09:18,BUF,8,EV,9,8469485,5,NULL,NULL,NULL,NULL,NULL,NULL,Snap,offensive,10
36457,2008020309,13,8,94,1,00:18:37,BUF,8,EV,9,8469485,6,26,8470598,5,29,8469506,9,Wrist,offensive,20
36458,2008020309,13,8,132,2,00:04:31,BOS,13,EV,48,8471436,3,12,8469467,8,46,8471276,10,Wrist,offensive,9
36459,2008020309,13,8,138,2,00:05:01,BUF,8,SH,55,8462077,2,NULL,NULL,NULL,NULL,NULL,NULL,Slap,offensive,47
36460,2008020309,13,8,262,3,00:09:25,BOS,13,EV,81,8473548,11,17,8473473,8,91,8462118,20,Wrist,offensive,12
36461,2008020310,15,28,50,1,00:07:45,NYI,28,PP,93,8458361,5,7,8467466,8,2,8468309,10,Wrist,offensive,7
36462,2008020310,15,28,55,1,00:08:55,NYI,28,EV,7,8467466,9,11,8468517,5,12,8474573,4,Backhand,offensive,14
36463,2008020310,15,28,163,2,00:09:27,NYI,28,PP,13,8456464,9,12,8474573,5,2,8468309,11,Snap,offensive,57
36464,2008020310,15,28,214,2,00:19:41,PIT,15,EV,44,8468498,2,9,8466393,2,81,8459534,8,Slap,offensive,55
36465,2008020310,15,28,261,3,00:06:18,PIT,15,EV,87,8471675,8,71,8471215,25,58,8471724,10,Snap,offensive,13
36466,2008020310,15,28,292,3,00:11:03,PIT,15,EV,71,8471215,8,87,8471675,19,44,8468498,4,Wrist,offensive,25
36467,2008020310,15,28,295,3,00:11:53,PIT,15,EV,71,8471215,9,87,8471675,20,NULL,NULL,NULL,Snap,offensive,29
36468,2008020310,15,28,336,3,00:19:42,PIT,15,EV,71,8471215,10,4,8467452,3,NULL,NULL,NULL,Snap,offensive,49
36469,2008020311,31,3,14,1,00:03:29,WSH,3,PP,8,8471214,10,42,8471279,1,25,8459428,7,Slap,offensive,48
36470,2008020311,31,3,33,1,00:07:33,WSH,3,EV,16,8470611,2,14,8470039,4,92,8458573,11,Wrist,offensive,10
36471,2008020311,31,3,48,1,00:12:08,ATL,31,PP,10,8473412,10,17,8469454,12,12,8466392,12,Wrist,offensive,16
36472,2008020311,31,3,55,1,00:14:01,WSH,3,PP,8,8471214,11,25,8459428,8,14,8470039,5,Wrist,offensive,23
36473,2008020311,31,3,89,2,00:00:54,WSH,3,EV,8,8471214,12,3,8465012,4,89,8468846,3,Snap,offensive,32
36474,2008020311,31,3,148,2,00:13:06,ATL,31,PP,13,8456887,12,10,8473412,10,17,8469454,13,Wrist,offensive,15
36475,2008020311,31,3,190,3,00:01:20,WSH,3,EV,25,8459428,3,8,8471214,17,NULL,NULL,NULL,Snap,offensive,23
36476,2008020311,31,3,232,3,00:12:28,ATL,31,EV,7,8470136,1,12,8466392,13,18,8451224,5,Slap,offensive,56
36477,2008020312,7,29,33,1,00:05:52,PHI,7,EV,12,8467346,12,17,8470604,5,19,8468486,7,Wrist,offensive,5
36478,2008020312,7,29,104,2,00:01:52,CAR,29,EV,59,8469812,7,8,8464989,2,77,8466215,5,Wrist,offensive,14
36479,2008020312,7,29,221,3,00:02:05,PHI,7,EV,25,8470640,2,12,8467346,17,47,8474579,7,Wrist,offensive,22
36480,2008020312,7,29,312,3,00:19:59,PHI,7,EV,12,8467346,13,5,8470601,7,NULL,NULL,NULL,Wrist,neutral,73
36481,2008020313,24,30,41,1,00:08:08,CBJ,30,EV,20,8466181,8,51,8469492,8,NULL,NULL,NULL,Snap,offensive,19
36482,2008020313,24,30,169,2,00:09:41,PHX,24,EV,21,8468502,1,91,8474068,5,55,8460492,4,Wrist,offensive,25
36483,2008020313,24,30,181,2,00:12:16,PHX,24,PP,13,8470666,2,3,8471735,10,11,8471691,10,Deflected,offensive,11
36484,2008020313,24,30,232,3,00:01:00,CBJ,30,EV,25,8466251,6,18,8469469,4,NULL,NULL,NULL,Wrist,offensive,8
36485,2008020313,24,30,311,3,00:17:28,PHX,24,EV,41,8474588,2,19,8462038,9,55,8460492,5,Wrist,offensive,12
36486,2008020314,23,12,99,2,00:02:40,NYR,23,EV,91,8458530,8,3,8465058,9,13,8470597,14,Wrist,offensive,16
36487,2008020314,23,12,113,2,00:04:09,TBL,12,PP,12,8467988,5,4,8467329,8,44,8470192,7,Backhand,offensive,16
36488,2008020314,23,12,175,2,00:17:57,NYR,23,PP,91,8458530,9,3,8465058,10,13,8470597,15,Tip-In,offensive,18
36489,2008020314,23,12,276,3,00:19:10,TBL,12,EV,8,8450725,5,26,8466378,11,14,8471236,6,Tip-In,offensive,28
36492,2008020315,14,21,24,1,00:05:33,NJD,14,PP,14,8467407,7,29,8469665,10,NULL,NULL,NULL,Tip-In,offensive,19
36493,2008020315,14,21,86,1,00:18:24,NJD,14,EV,19,8471233,4,15,8459457,9,9,8470610,12,Snap,offensive,40
36494,2008020315,14,21,265,3,00:17:41,FLA,21,EV,4,8470151,1,9,8469457,8,10,8471266,2,Wrist,offensive,26
36495,2008020315,14,21,276,3,00:19:52,FLA,21,EV,10,8471266,11,9,8469457,9,4,8470151,9,Tip-In,offensive,11
36497,2008020316,2,9,111,2,00:05:23,MTL,2,EV,40,8470654,3,22,8464994,1,NULL,NULL,NULL,Backhand,offensive,27
36498,2008020316,2,9,142,2,00:12:17,MTL,2,PP,14,8469521,5,79,8467496,14,27,8458529,11,Snap,offensive,25
36499,2008020316,2,9,148,2,00:13:37,MTL,2,EV,21,8470274,5,11,8459442,11,6,8466398,3,Slap,offensive,34
36500,2008020316,2,9,233,3,00:13:31,DET,9,EV,93,8471309,10,NULL,NULL,NULL,NULL,NULL,NULL,Backhand,offensive,14
36501,2008020317,22,20,42,1,00:08:41,DAL,22,EV,18,8471707,4,21,8470626,6,91,8467389,12,Wrist,offensive,20
36502,2008020317,22,20,57,1,00:09:49,MIN,20,EV,25,8465050,5,8,8470613,5,47,8469765,8,Wrist,offensive,16
36503,2008020317,22,20,66,1,00:12:45,MIN,20,PP,11,8449895,2,9,8469459,15,20,8468704,8,Wrist,offensive,28
36504,2008020317,22,20,103,2,00:01:06,MIN,20,EV,15,8459596,7,41,8467343,1,25,8465050,7,Wrist,offensive,59
36505,2008020317,22,20,187,2,00:17:40,DAL,22,EV,18,8471707,5,NULL,NULL,NULL,NULL,NULL,NULL,Wrist,offensive,34
36506,2008020317,22,20,236,3,00:08:30,DAL,22,EV,91,8467389,6,21,8470626,7,22,8459441,1,Wrist,offensive,33
36507,2008020317,22,20,252,3,00:13:00,DAL,22,EV,21,8470626,10,3,8462196,8,NULL,NULL,NULL,Tip-In,offensive,19
36508,2008020318,18,11,50,1,00:11:20,COL,11,EV,29,8462115,1,54,8470877,2,14,8459094,3,Snap,offensive,29
36509,2008020318,18,11,113,2,00:04:52,STL,18,EV,7,8458229,10,4,8466142,3,NULL,NULL,NULL,Wrist,offensive,18
36510,2008020318,18,11,144,2,00:10:06,COL,11,PP,94,8460496,6,44,8467917,5,24,8464962,5,Tip-In,offensive,10
36511,2008020318,18,11,224,3,00:08:11,COL,11,EV,14,8459094,3,39,8467483,1,29,8462115,1,Wrist,offensive,49
36512,2008020319,19,6,31,1,00:05:58,LAK,19,EV,12,8470649,6,11,8471685,13,8,8474563,5,Snap,offensive,13
36513,2008020319,19,6,63,1,00:10:50,EDM,6,EV,83,8469466,6,27,8471208,2,10,8467423,7,Wrist,offensive,4
36514,2008020319,19,6,178,2,00:13:51,LAK,19,EV,11,8471685,5,12,8470649,5,9,8474114,5,Wrist,offensive,8
36515,2008020320,4,26,116,1,00:19:43,SJS,26,PP,4,8445550,3,29,8469622,7,22,8467096,13,Slap,offensive,41
36516,2008020320,4,26,185,2,00:12:43,CHI,4,EV,19,8473604,3,22,8471426,7,NULL,NULL,NULL,Wrist,offensive,32
36517,2008020320,4,26,239,3,00:00:23,CHI,4,PP,19,8473604,4,25,8471216,7,88,8474141,15,Deflected,offensive,10
36518,2008020320,4,26,284,3,00:08:16,SJS,26,EV,12,8466139,11,19,8466138,18,16,8471682,13,Wrap-around,offensive,5
36520,2008020321,1,27,18,1,00:03:54,OTT,27,EV,12,8467370,3,10,8459450,3,73,8467393,5,Wrist,offensive,8
36521,2008020321,1,27,24,1,00:04:53,TOR,1,EV,41,8473579,4,84,8471362,6,9,8467943,9,Wrist,offensive,9
36524,2008020322,16,25,32,1,00:05:33,VAN,25,EV,24,8468660,1,23,8471303,6,36,8471498,8,Wrist,offensive,25
36525,2008020322,16,25,42,1,00:08:11,CGY,16,PP,13,8469500,7,22,8462036,11,3,8470602,12,Deflected,offensive,8
36526,2008020322,16,25,64,1,00:11:41,VAN,25,EV,22,8467875,11,33,8467876,19,13,8471371,1,Wrist,offensive,7
36527,2008020322,16,25,183,2,00:17:01,CGY,16,EV,13,8469500,8,12,8462042,15,22,8462036,12,Snap,offensive,28
