Rank_trad,Rank_w,Rank_diff,PlayerId,PlayerName,Position,Points,Points_w
198,188,10,8464967,"Marty Reasoner",C,25,8.139
185,189,-4,8471498,"Jannik Hansen",R,26,8.127
136,190,-54,8471245,"Dave Bolland",C,32,8.123
243,191,52,8471476,"Daniel Winnik",C,21,8.115
102,192,-90,8471346,"Kris Versteeg",L,36,8.104
161,193,-32,8474031,"Kevin Shattenkirk",D,29,8.091
186,194,-8,8471274,"Alex Goligoski",D,26,8.021
170,195,-25,8458529,"Alex Kovalev",R,28,8.02
199,196,3,8462077,"Jochen Hecht",C,25,8.014
179,197,-18,8471254,"Bryan Bickell",L,27,8.01
231,198,33,8471794,"Darren Helm",C,22,7.984
200,199,1,8458525,"Brian Rolston",R,25,7.959
187,200,-13,8467878,"Tim Connolly",C,26,7.957
171,201,-30,8470613,"Brent Burns",D,28,7.946
232,202,30,8467844,"Jason Blake",L,22,7.915
219,203,16,8470162,"Matt Stajan",C,23,7.861
233,204,29,8468704,"Antti Miettinen",R,22,7.827
188,205,-17,8474563,"Drew Doughty",D,26,7.735
201,206,-5,8459461,"Brendan Morrison",C,25,7.711
172,207,-35,8467346,"Simon Gagne",L,28,7.691
202,208,-6,8468639,"John-Michael Liles",D,25,7.635
220,209,11,8475098,"Tyler Bozak",C,23,7.617
189,210,-21,8470607,"Brent Seabrook",D,26,7.611
254,211,43,8474190,"Wayne Simmonds",R,20,7.548
244,212,32,8467831,"Jeff Halpern",C,21,7.547
255,213,42,8471283,"Brandon Prust",L,20,7.531
245,214,31,8474574,"Tyler Myers",D,21,7.519
210,215,-5,8471697,"Niclas Bergfors",R,24,7.517
334,216,118,8471729,"Kris Russell",D,14,7.489
190,217,-27,8467351,"Scott Gomez",C,26,7.445
148,218,-70,8471699,"Andrew Cogliano",C,31,7.424
221,219,2,8460621,"Daniel Alfredsson",R,23,7.387
173,220,-47,8471698,"T.J. Oshie",R,28,7.327
222,221,1,8471677,"Jack Johnson",D,23,7.32
256,222,34,8470153,"Pierre-Marc Bouchard",C,20,7.298
211,223,-12,8471703,"Steve Downie",R,24,7.257
124,224,-100,8466035,"Sergei Samsonov",L,33,7.203
212,225,-13,8468700,"Paul Gaustad",C,24,7.184
223,226,-3,8467943,"Niklas Hagman",L,23,7.153
224,227,-3,8470274,"Chris Higgins",L,23,7.135
213,228,-15,8469812,"Chad LaRose",R,24,7.117
281,229,52,8470171,"Maxime Talbot",C,18,7.102
271,230,41,8474157,"Max Pacioretty",L,19,7.083
162,231,-69,8460743,"Tomas Holmstrom",L,29,7.056
246,232,14,8470600,"Ryan Suter",D,21,7.048
174,233,-59,8466393,"Pascal Dupuis",R,28,7.014
225,234,-9,8468463,"Mathieu Darche",L,23,6.997
180,235,-55,8468575,"Dominic Moore",C,27,6.995
181,236,-55,8471233,"Travis Zajac",C,27,6.929
257,237,20,8475794,"Tyler Seguin",C,20,6.925
258,238,20,8470597,"Nikolay Zherdev",R,20,6.92
247,239,8,8467334,"Manny Malhotra",C,21,6.912
272,240,32,8474068,"Kyle Turris",C,19,6.909
203,241,-38,8470299,"Erik Christensen",C,25,6.89
273,242,31,8471686,"Marc Staal",D,19,6.871
282,243,39,8469770,"Dennis Wideman",D,18,6.854
234,244,-10,8475764,"Cam Fowler",D,22,6.803
235,245,-10,8474573,"Josh Bailey",L,22,6.803
283,246,37,8471331,"Kevin Porter",C,18,6.775
236,247,-11,8471743,"Vladimir Sobotka",L,22,6.733
259,248,11,8469664,"David Moss",R,20,6.701
297,249,48,8469508,"Jay McClement",C,17,6.67
248,250,-2,8459670,"Kimmo Timonen",D,21,6.653
260,251,9,8467856,"Brian Rafalski",D,20,6.641
304,252,52,8471338,"Torrey Mitchell",C,16,6.616
191,253,-62,8474091,"Brandon Sutter",C,26,6.611
249,254,-5,8470176,"Sean Bergenheim",L,21,6.604
317,255,62,8470920,"David Clarkson",R,15,6.561
274,256,18,8474059,"Linus Omark",L,19,6.516
204,257,-53,8475175,"Magnus Paajarvi",L,25,6.501
261,258,3,8473537,"Viktor Stalberg",L,20,6.476
262,259,3,8470640,"Matthew Carle",D,20,6.45
250,260,-10,8471323,"Ryan Jones",L,21,6.38
251,261,-10,8471804,"Nathan Gerbe",L,21,6.36
275,262,13,8470622,"Patrick Eaves",R,19,6.356
237,263,-26,8467967,"Chris Kelly",C,22,6.349
276,264,12,8471634,"Ryan Shannon",R,19,6.343
192,265,-73,8471664,"Mason Raymond",L,26,6.251
226,266,-40,8470740,"Lee Stempniak",R,23,6.246
214,267,-53,8470966,"Mark Giordano",D,24,6.218
238,268,-30,8467988,"Ryan Malone",L,22,6.196
252,269,-17,8468485,"Raffi Torres",L,21,6.184
193,270,-77,8471724,"Kris Letang",D,26,6.084
284,271,13,8474590,"John Carlson",D,18,6.082
305,272,33,8468611,"Matt Hendricks",L,16,6.079
306,273,33,8469492,"Fedor Tyutin",D,16,6.073
307,274,33,8473446,"Erik Johnson",D,16,6.045
285,275,10,8473568,"Andreas Nodl",R,18,5.986
308,276,32,8471958,"Dan Girardi",D,16,5.982
286,277,9,8468927,"Steve Montador",D,18,5.935
253,278,-25,8473914,"Mark Letestu",C,21,5.932
309,279,30,8470611,"Eric Fehr",R,16,5.882
310,280,30,8474582,"Mattias Tedenby",R,16,5.88
318,281,37,8470137,"Joni Pitkanen",D,15,5.873
287,282,5,8471450,"Brandon Yip",R,18,5.856
298,283,15,8469474,"Colby Armstrong",R,17,5.844
277,284,-7,8466181,"Kristian Huselius",L,19,5.838
137,285,-148,8471232,"Lauri Korpikoski",L,32,5.818
335,286,49,8475179,"Dmitry Kulikov",D,14,5.813
363,287,76,8474218,"Jason Demers",D,12,5.769
278,288,-10,8474150,"Mikael Backlund",C,19,5.739
288,289,-1,8458938,"Roman Hamrlik",D,18,5.722
227,290,-63,8464977,"Dainius Zubrus",L,23,5.721
319,291,28,8470283,"Tim Brent",C,15,5.7
299,292,7,8474612,"Travis Hamonic",D,17,5.67
205,293,-88,8467096,"Dan Boyle",D,25,5.657
320,294,26,8469501,"Chris Thorburn",R,15,5.639
206,295,-89,8473564,"Michael Frolik",R,25,5.618
321,296,25,8475637,"Bobby Butler",R,15,5.595
289,297,-8,8468208,"Joel Ward",R,18,5.585
364,298,66,8468520,"Kurtis Foster",D,12,5.573
263,299,-36,8469619,"Dennis Seidenberg",D,20,5.52
336,300,36,8473999,"Nick Palmieri",R,14,5.502
337,301,36,8470755,"Brad Richardson",R,14,5.492
290,302,-12,8471238,"Rob Schremp",C,18,5.489
264,303,-39,8471236,"Andrej Meszaros",D,20,5.483
291,304,-13,8466251,"Jason Chimera",L,18,5.47
311,305,6,8468001,"Derek MacKenzie",C,16,5.455
265,306,-41,8474056,"P.K. Subban",D,20,5.435
266,307,-41,8465951,"Matt Cooke",L,20,5.431
322,308,14,8471716,"Justin Abdelkader",L,15,5.418
338,309,29,8470110,"Trevor Daley",D,14,5.408
351,310,41,8471811,"Cal O'Reilly",C,13,5.399
267,311,-44,8468509,"Niklas Kronwall",D,20,5.338
268,312,-44,8469490,"Tim Jackman",R,20,5.305
269,313,-44,8471303,"Alexander Edler",D,20,5.175
270,314,-44,8468172,"Ruslan Fedotenko",L,20,5.171
365,315,50,8475160,"Kyle Clifford",L,12,5.158
429,316,113,8474567,"Zach Bogosian",D,9,5.141
279,317,-38,8470775,"Nate Thompson",C,19,5.136
323,318,5,8462041,"Radek Dvorak",R,15,5.036
366,319,47,8473432,"Derek Dorsett",R,12,5.009
324,320,4,8466285,"Brian Campbell",D,15,4.999
325,321,4,8467336,"Mike Rupp",L,15,4.887
215,322,-107,8467423,"Shawn Horcoff",C,24,4.862
352,323,29,8464957,"J-P Dumont",R,13,4.852
326,324,2,8468224,"Sean Avery",L,15,4.843
312,325,-13,8469591,"Cody McCormick",C,16,4.826
292,326,-34,8471242,"Mike Green",D,18,4.792
339,327,12,8462196,"Stephane Robidas",D,14,4.754
367,328,39,8468513,"Nick Schultz",D,12,4.733
300,329,-29,8474646,"Brandon McMillan",L,17,4.679
327,330,-3,8469547,"Jordin Tootoo",R,15,4.661
386,331,55,8474149,"Evgenii Dadonov",L,11,4.65
328,332,-4,8474519,"Jack Hillen",D,15,4.638
293,333,-40,8470265,"Anton Babchuk",D,18,4.634
329,334,-5,8465042,"Toni Lydman",D,15,4.599
368,335,33,8472382,"Andy Greene",D,12,4.587
387,336,51,8473618,"Mathieu Perreault",C,11,4.533
410,337,73,8471482,"Grant Clitsome",D,10,4.513
388,338,50,8470601,"Braydon Coburn",D,11,4.472
369,339,30,8466142,"Eric Brewer",D,12,4.469
411,340,71,8467452,"Rob Scuderi",D,10,4.45
340,341,-1,8470778,"Drew Miller",L,14,4.448
280,342,-62,8459462,"Bryan McCabe",D,19,4.4
313,343,-30,8474685,"Matt Calvert",L,16,4.351
353,344,9,8459427,"Rob Niedermayer",C,13,4.319
412,345,67,8470329,"Chris Campoli",D,10,4.236
389,346,43,8467412,"Alexei Ponikarovsky",L,11,4.233
