GameId,TotalElapsedTime,GD,MD,win_before,loss_before,tie-win_before,tie-loss_before,win_after,loss_after,tie-win_after,tie-loss_after,reward
2010020005,2563,2,0,230,3,11,9,112,0,1,2,0.0418972332015809
2010020005,2704,3,1,11,0,0,0,61,0,0,0,0
2010020006,131,0,0,738,738,247,247,94,24,19,15,0.46014560512957525
2010020006,657,-1,-1,21,3,4,7,76,2,3,14,0.18195488721804512
2010020006,1015,-2,1,3,12,2,2,90,259,61,67,0.1420059582919564
2010020006,1030,-1,0,89,240,56,59,296,296,52,52,0.2886766076421249
2010020006,3015,0,-1,12,2,17,14,281,12,56,48,0.218639798488665
2010020007,165,0,0,701,701,229,229,98,32,23,13,0.41302629874336044
2010020007,433,1,0,201,68,21,44,38,5,2,7,0.21199907876554586
2010020007,676,2,0,3,69,11,3,82,243,53,54,0.3895348837209302
2010020007,1382,1,0,79,241,58,59,241,241,109,109,0.393700555737169
2010020007,1822,0,1,27,30,13,7,240,63,65,56,0.44088458711100226
2010020007,1898,1,0,53,213,50,60,188,188,93,93,0.4580336185356251
2010020007,3696,0,0,0,0,249,249,0,0,0,0,0.5
2010020008,1043,0,-1,38,37,16,10,271,94,59,52,0.32748148764456264
2010020008,1320,-1,0,85,239,62,57,256,256,112,112,0.3598488566100697
2010020009,311,0,0,547,547,181,181,81,66,33,38,0.09587029942534525
2010020009,335,1,0,174,60,32,42,29,2,5,3,0.34648684648684663
2010020009,1529,2,0,148,3,15,5,69,1,1,0,0.03615847129560995
2010020009,2215,3,0,86,0,3,2,38,0,1,0,0.021978021978022042
2010020010,484,0,0,471,471,161,161,208,68,39,47,0.3671017204000279
2010020010,2351,-1,0,32,203,45,62,164,164,116,116,0.5755639097744362
2010020010,3012,0,-1,13,5,15,14,279,12,57,48,0.32882011605415873
2010020011,198,0,0,652,652,222,222,116,43,27,28,0.3402874312966488
2010020011,477,-1,0,69,202,44,39,493,493,173,173,0.38129230925841096
2010020011,2143,0,0,151,151,51,51,112,43,58,55,0.3476429732525492
2010020011,2334,1,0,210,19,61,46,205,3,15,15,0.16176470588235298
2010020011,2896,2,0,1,214,15,5,21,256,53,63,0.3794488657896161
2010020011,3300,1,0,315,4,42,36,199,0,1,6,0.08170502066469407
2010020012,479,0,0,473,473,163,163,212,68,39,47,0.3718553459119497
2010020012,1318,-1,0,239,86,57,63,161,13,7,4,0.3659277254782873
2010020012,2102,-2,0,188,5,15,17,88,0,2,2,0.09826086956521735
2010020012,2383,-3,-1,20,0,1,1,36,0,0,0,0.04545454545454537
2010020012,2613,-4,0,0,54,0,0,0,116,2,1,0.04201680672268907
2010020012,2943,-3,1,0,19,0,0,1,211,11,4,0.12334801762114538
2010020012,3493,-2,0,182,0,1,0,157,0,0,0,0
2010020013,653,0,0,388,388,126,126,232,81,53,51,0.3666405397083111
2010020013,942,-1,0,242,94,58,67,101,9,7,11,0.3265828362255966
2010020013,1867,-2,0,3,172,15,14,59,227,54,65,0.47342047930283215
2010020013,2108,-1,0,217,41,55,54,199,5,16,17,0.2566481564515574
2010020013,2300,-2,0,206,5,6,8,104,0,2,3,0.052477064220183674
2010020013,2468,-3,0,114,0,1,3,42,0,0,0,0.025423728813559407
2010020013,2740,-4,1,0,2,0,0,0,117,0,1,0.00847457627118644
2010020013,3263,-3,0,0,135,0,0,1,208,7,3,0.0867579908675799
2010020013,3515,-2,1,8,0,0,0,15,0,0,0,0
2010020014,98,0,0,807,807,269,269,68,11,12,12,0.5449029126213591
2010020014,471,1,0,201,71,19,45,49,7,5,7,0.24772408963585424
2010020014,1698,2,0,158,7,18,14,81,1,2,1,0.10683786204837256
2010020014,2564,3,2,1,0,0,0,7,0,0,0,0
2010020014,2739,4,0,58,0,0,0,25,0,0,0,0
2010020014,2831,5,0,0,25,0,0,0,60,0,0,0
2010020015,592,0,-1,57,61,20,20,231,86,28,44,0.3434642543360126
2010020015,719,-1,-1,21,2,6,9,80,5,2,6,0.1700622524052066
2010020015,1581,-2,1,2,21,3,3,73,246,59,63,0.29322073657049025
2010020015,2025,-1,0,245,23,62,54,198,2,20,19,0.16418235704323586
2010020015,2124,-2,2,0,1,0,1,5,33,2,11,-0.009803921568627416
2010020015,2832,-1,0,237,20,69,49,224,1,4,14,0.1714897119341564
2010020015,2925,-2,0,1,205,6,5,21,261,54,65,0.4486019973108703
2010020015,3441,-1,1,0,33,2,5,23,23,218,218,1.2272821576763486
2010020016,924,0,0,282,282,115,115,255,104,62,67,0.29163913779576334
2010020016,1240,-1,0,91,240,53,67,261,261,112,112,0.3629943586786587
2010020016,2922,0,0,95,95,133,133,261,22,63,54,0.46333333333333343
2010020016,3468,1,0,1,346,30,24,17,17,223,223,1.250119492934331
2010020016,3492,0,0,14,14,226,226,367,0,22,25,0.4687801932367149
2010020017,109,0,0,777,777,263,263,78,22,15,12,0.4326128104179286
2010020017,144,-1,0,27,94,19,21,739,739,247,247,0.42339019565847336
2010020017,824,0,1,48,55,10,11,24,9,4,10,0.3800617707618394
2010020017,1319,-1,0,86,238,62,28,258,258,110,110,0.36684782608695654
2010020017,2071,0,0,155,155,106,106,247,42,60,53,0.4561388459998857
2010020017,2305,1,0,207,19,58,51,211,5,12,17,0.1554675601583919
2010020017,2352,2,0,199,3,15,15,113,0,1,3,0.06487621573828464
2010020017,2587,3,-1,18,0,0,0,5,0,0,0,0
2010020017,3027,4,1,12,0,0,0,26,0,0,0,0
2010020018,323,0,1,71,63,15,31,84,63,34,41,0.11996996996996995
2010020018,501,1,0,205,68,21,46,51,8,5,7,0.2113504556752278
2010020018,1340,2,1,13,0,0,1,51,1,2,1,0.0168831168831168
2010020018,1521,3,0,59,1,1,1,17,0,0,0,0.04838709677419349
2010020018,2191,4,-2,0,1,0,0,0,14,0,0,0
2010020018,2292,3,0,0,97,3,2,5,106,17,13,0.32582394659991654
2010020018,2861,2,0,1,212,16,7,19,260,51,68,0.34888425176731114
2010020018,3059,1,0,271,8,26,49,215,1,2,9,0.13515766942930388
2010020019,948,0,2,0,0,1,0,31,7,8,6,-0.3846153846153846
2010020019,2535,1,0,28,212,56,64,156,156,123,123,0.5759856630824373
2010020019,3707,0,0,0,0,246,246,0,0,0,0,0.5
2010020020,1450,0,0,214,214,103,103,252,74,59,58,0.37252814549494057
2010020020,1525,1,0,71,237,59,60,231,231,102,102,0.40373863324682996
2010020020,1713,0,1,35,31,9,20,120,67,68,49,0.2611842105263159
2010020020,2172,1,0,205,41,52,53,201,7,14,10,0.28116710875331563
2010020020,3159,2,0,196,0,2,6,139,0,0,0,0.029411764705882366
2010020021,779,0,0,317,317,122,122,263,94,55,51,0.3448491318872168
2010020021,1197,-1,1,9,36,8,7,251,251,107,107,0.46610800744878955
2010020021,1272,0,0,250,250,112,112,244,98,61,63,0.28950987598700595
2010020021,1309,-1,0,92,238,62,57,257,257,109,109,0.3359895091703482
2010020021,2761,0,-1,23,21,14,15,242,21,64,61,0.5153580002824458
2010020022,122,0,1,47,67,15,17,88,22,18,15,0.6216591627550532
2010020022,193,1,0,39,111,28,26,687,687,229,229,0.34068627450980393
2010020022,2707,0,-1,17,10,13,12,242,22,67,58,0.3531738184694483
2010020022,2825,-1,1,1,31,6,6,103,103,126,126,0.8205637157602224
2010020022,3716,0,0,0,0,240,240,0,0,0,0,0.5
2010020023,1918,0,1,24,25,11,21,230,53,67,56,0.4775284315514202
2010020023,3355,1,-1,0,27,6,6,35,35,214,214,0.9681804139635465
2010020024,1931,0,0,173,173,87,87,238,50,65,58,0.4482640838480254
2010020024,2367,-1,0,204,35,64,44,214,2,15,12,0.26268663796681735
2010020024,2954,-2,0,207,1,4,11,133,0,0,0,0.05829596412556063
2010020025,1891,0,-1,26,29,19,12,43,7,10,9,0.48062015503875954
2010020025,2480,1,0,205,30,62,61,228,4,13,12,0.26016781514249077
2010020025,3246,2,0,1,200,7,3,6,322,37,23,0.19088044168661747
2010020025,3577,1,1,23,0,0,0,17,0,0,0,0
2010020026,1293,0,0,244,244,106,106,254,97,58,63,0.3040799031476998
2010020026,1534,1,0,238,71,59,60,160,3,15,6,0.4067452255180821
2010020026,1571,2,0,3,156,5,8,75,247,59,63,0.6059606117745654
2010020026,1640,1,0,239,66,54,45,157,7,15,15,0.28863427579871387
2010020026,2271,2,0,5,201,15,11,44,215,49,56,0.44500757862826823
2010020027,1136,0,0,249,249,103,103,244,91,30,58,0.28631729529335925
2010020027,1352,-1,-1,37,13,8,9,162,10,8,8,0.37345188948872654
2010020027,2900,-2,0,1,214,15,6,21,257,54,61,0.37587872514771214
2010020027,3589,-1,0,287,0,5,2,207,0,0,0,0.0068027210884353895
2010020028,767,0,0,330,330,119,119,255,92,54,49,0.34970551843603065
2010020028,837,1,-1,12,35,11,4,323,323,126,126,0.3338601911056829
2010020028,1007,0,0,278,278,51,51,256,90,67,59,0.4161364690124155
2010020028,1708,1,-1,11,37,5,10,214,214,105,105,0.4979101358411704
2010020028,1981,0,0,167,167,95,95,251,50,63,58,0.4442947071379473
2010020028,2379,-1,0,35,208,42,60,152,152,116,116,0.5961280553752974
2010020028,3166,0,0,68,68,162,162,309,9,54,49,0.48868119384488273
2010020028,3336,-1,2,1,1,0,0,7,1,3,10,0.4285714285714285
2010020028,3394,0,1,5,1,14,12,349,3,33,28,0.35517554479418884
2010020028,3581,1,0,150,0,5,4,205,0,0,0,0.025157232704402503
2010020029,233,0,0,614,614,201,201,122,54,29,33,0.28425014177450114
2010020029,239,1,0,61,52,29,32,7,3,1,3,0.13875205254515585
2010020029,1510,2,-1,27,3,1,3,9,1,2,1,0.03393665158371047
2010020029,1568,3,-1,0,7,1,4,4,166,6,8,-0.3478260869565217
2010020029,2151,2,0,190,6,14,18,96,0,3,3,0.10216718266253869
2010020029,3438,3,1,12,0,0,0,71,0,0,0,0
2010020030,14,0,0,986,986,316,316,3,1,1,0,0.47864823348694324
2010020030,163,1,0,99,32,23,22,9,2,0,2,0.02709790209790197
2010020030,464,2,-1,2,6,1,0,71,213,47,39,0.07657657657657665
2010020030,1448,1,0,73,243,53,56,231,231,109,109,0.4355882352941177
2010020030,2327,0,0,156,156,101,101,220,19,31,49,0.5307746727980192
2010020030,2616,-1,0,216,23,63,59,240,4,11,4,0.24452667942972653
2010020030,2724,-2,0,2,217,8,9,21,244,61,66,0.46385333794534767
2010020031,733,0,-1,47,67,13,26,26,10,11,7,0.5457516339869282
2010020031,1053,1,0,121,88,56,51,111,14,8,9,0.4577910500980567
2010020031,1743,2,0,5,152,13,13,65,241,49,30,0.40237030728834006
2010020031,2432,1,0,34,217,56,61,166,166,110,110,0.5443840579710145
2010020031,3442,0,0,21,21,213,213,348,1,29,29,0.46870471870471864
2010020031,3529,1,0,351,0,16,9,195,0,1,0,0.023936170212765943
2010020032,1118,0,0,256,256,105,105,246,91,61,56,0.3303415622292458
2010020032,1797,1,0,61,229,46,60,209,209,108,108,0.47842781123538214
2010020032,1878,0,0,181,181,91,91,226,58,67,51,0.41729770266315475
2010020032,2840,1,0,19,238,48,33,103,103,133,133,0.7876968207802628
2010020032,3868,0,0,0,0,157,157,0,0,0,0,0.5
2010020033,759,0,0,334,334,120,120,254,89,52,49,0.3565801484303686
2010020033,2362,1,0,32,209,45,63,162,162,115,115,0.5858047231388288
2010020033,3292,0,0,50,50,189,189,322,4,43,39,0.48940643202887857
2010020034,154,0,0,716,716,237,237,48,28,22,22,0.2256558237145856
2010020034,1016,1,0,88,239,60,60,290,290,105,105,0.3364908107495823
2010020034,1370,0,1,31,34,16,15,243,87,64,59,0.35023454746136873
2010020034,1982,1,0,232,50,59,55,202,2,16,17,0.3028065464774325
2010020034,2351,2,0,3,199,15,15,17,216,48,64,0.3424912543728136
2010020034,2683,1,0,23,226,58,64,140,140,128,128,0.6296415496640785
2010020034,2872,0,-1,12,16,17,15,29,1,7,6,0.5972868217054265
2010020034,3084,1,0,8,271,52,55,81,81,160,160,0.8785823318212113
2010020035,1346,0,0,231,231,105,105,252,94,62,61,0.3128331556503198
2010020035,2633,-1,0,25,217,62,62,154,154,124,124,0.578212839564414
2010020035,2770,0,0,103,103,122,122,242,20,66,61,0.46924878606112547
2010020035,3570,1,0,301,0,6,9,208,0,0,0,0.02848101265822793
2010020036,3653,0,0,0,0,266,266,0,0,0,0,0.5
2010020037,194,0,0,659,659,224,224,113,42,27,28,0.3398263495658739
2010020037,2299,-1,0,39,198,53,57,159,159,102,102,0.5008778031733413
2010020037,3381,0,1,6,1,13,12,346,3,34,28,0.3547749391727494
2010020038,322,0,0,549,549,180,180,84,63,34,40,0.12541198815708618
2010020038,1087,1,0,248,84,49,55,116,8,8,4,0.3644090663788452
2010020038,1304,2,-1,2,22,2,3,93,255,67,59,0.4202677142441437
2010020038,3054,1,0,8,134,50,53,86,86,154,154,0.6310374149659864
2010020038,3085,0,0,77,77,155,155,285,8,58,52,0.49721378454693255
2010020038,3521,1,-1,0,34,6,3,8,8,245,245,1.1353525140178324
2010020038,3849,0,0,0,0,163,163,0,0,0,0,0.5
2010020039,318,0,0,548,548,179,179,167,63,34,38,0.3338449766344498
2010020039,687,-1,1,16,34,11,10,393,393,129,129,0.22215476768657927
2010020039,1053,0,0,274,274,99,99,268,92,60,52,0.36729222520107246
2010020039,1381,1,-1,5,24,4,10,242,242,108,108,0.5031229235880398
2010020039,1531,0,0,217,217,97,97,247,80,65,65,0.35320004459992477
2010020039,1830,-1,0,220,60,62,53,173,5,15,15,0.3177823758519961
2010020039,2356,-2,0,2,197,15,15,17,222,47,66,0.3371625645097261
2010020040,288,0,1,79,73,22,15,148,68,32,37,0.2448343079922026
2010020040,397,1,0,70,189,44,19,529,529,183,183,0.36143049061344124
2010020040,1018,0,0,273,273,100,100,264,93,65,58,0.3576184092940125
2010020040,2683,1,0,23,226,58,64,141,141,128,128,0.6287537951282076
2010020040,3573,0,-1,2,0,16,18,309,0,5,8,0.4751552795031055
2010020041,161,0,1,62,69,21,18,98,33,23,23,0.41482220006646736
2010020041,237,1,-1,4,18,1,2,640,640,206,206,0.6417494089834515
2010020041,254,0,0,593,593,194,194,131,63,33,31,0.2682200092589857
2010020041,2109,-1,2,1,0,0,0,14,28,11,12,-1.0461538461538462
2010020041,2723,0,-1,21,22,12,15,244,21,66,59,0.5838827838827838
2010020041,2934,-1,0,20,250,51,32,97,97,140,140,0.8024408027635338
2010020041,3012,0,0,92,92,139,139,279,12,57,48,0.5173160173160174
2010020042,911,0,0,292,292,116,116,261,97,59,65,0.32049873891465297
2010020042,1023,-1,0,89,238,56,59,294,294,103,103,0.3401301617333622
2010020042,2089,0,0,154,154,103,103,244,41,60,56,0.45547124406881623
2010020042,2487,-1,0,206,30,61,59,232,3,12,12,0.26477159342327883
2010020042,2999,-2,0,1,204,13,4,11,275,49,57,0.3073864681007538
2010020043,1059,0,0,271,271,99,99,271,91,58,55,0.3672688477951635
2010020043,1823,1,0,227,59,64,53,169,5,15,16,0.297488349573322
2010020043,2840,2,-1,0,30,2,1,19,261,51,66,0.36737653614227916
2010020043,2939,1,0,18,248,51,63,94,94,136,136,0.7667048054919908
2010020043,3243,0,1,4,2,9,23,323,6,45,37,0.5913049045972597
2010020044,56,0,0,904,904,290,290,36,10,7,7,0.42855946398659966
2010020044,674,1,2,1,1,1,0,4,1,0,1,0.16666666666666666
2010020044,817,2,0,8,85,9,7,94,266,51,63,0.3685789494057987
2010020044,832,1,0,245,92,61,52,94,10,9,5,0.3125800376647834
2010020044,1695,2,-1,0,30,3,1,66,239,49,63,0.4967555367470729
2010020044,2181,1,1,48,7,5,3,208,6,14,10,0.1774042950513539
2010020044,2713,2,-1,0,31,1,0,22,241,59,67,0.5261889460154242
2010020045,468,0,1,50,56,21,13,213,73,39,48,0.37274990425124477
2010020045,1377,1,-1,9,25,4,7,241,241,108,108,0.4213944603629418
2010020045,1704,0,0,202,202,101,101,245,68,65,49,0.4000780640124903
2010020045,2071,-1,1,3,37,7,5,159,159,107,107,0.7203585887796414
2010020045,2123,0,1,20,36,12,15,0,0,0,0,-0.9518072289156627
2010020045,2857,1,1,22,1,4,6,112,1,4,17,0.10063319764812298
2010020046,41,0,1,17,17,1,7,26,7,7,3,0.580841638981174
2010020046,1244,1,0,238,46,64,51,140,12,11,7,0.17604304879846674
2010020046,1623,2,0,155,4,7,13,77,1,2,0,0.09231843575418994
2010020046,2186,3,0,86,0,3,2,36,0,1,0,0.021978021978022042
2010020046,3085,4,-1,0,10,0,0,0,133,0,0,0
2010020047,260,0,0,581,581,194,194,137,65,33,31,0.26957555178268255
2010020047,445,-1,0,202,67,20,42,42,5,2,7,0.22815062580923612
2010020047,2997,-2,0,203,1,4,13,138,0,0,0,0.06787330316742081
2010020048,710,0,-1,67,25,26,12,237,82,49,50,-0.03503864556496135
2010020048,1908,-1,0,210,53,61,52,187,7,19,21,0.27064011638479724
2010020048,2088,-2,1,0,36,1,4,41,244,56,60,0.48707499543823374
2010020048,2671,-1,0,224,21,65,59,233,2,9,10,0.21859462689115067
2010020048,2929,-2,0,1,203,6,4,20,266,53,65,0.438165078190062
2010020049,478,0,0,474,474,164,164,213,69,38,47,0.36738616077148445
2010020049,1324,1,0,86,238,62,56,257,257,114,114,0.357258723518435
2010020049,1497,0,0,221,221,94,94,245,75,66,61,0.37875785661020556
2010020049,1670,-1,0,225,63,55,44,162,4,18,19,0.3062715596797393
2010020049,2530,-2,0,3,221,5,11,31,227,58,65,0.5252952755905512
2010020049,2779,-1,0,20,235,56,64,109,109,126,126,0.6920851063829787
2010020049,3788,0,-1,0,0,21,6,0,0,0,0,0.5
2010020050,1447,0,0,212,212,102,102,248,74,58,58,0.36725998313119856
2010020050,1617,1,0,232,68,55,53,162,6,15,15,0.32687165775401056
2010020050,1878,2,-1,0,27,0,1,6,38,12,9,0.6565934065934066
2010020050,1986,1,0,49,116,54,60,173,173,97,97,0.2262246117084827
2010020050,3711,0,1,0,0,15,9,0,0,0,0,0.5
2010020051,577,0,0,425,425,146,146,230,78,51,45,0.3746293631114424
2010020051,640,-1,0,222,77,52,42,73,5,2,12,0.25959730058634795
2010020051,1271,-2,-1,1,13,1,1,7,19,7,13,0.5788043478260869
2010020051,1786,-1,1,35,10,5,13,25,0,4,1,0.49047619047619057
2010020051,1908,-2,0,174,7,19,20,68,1,1,1,0.11229193341869396
2010020051,2415,-3,0,118,0,0,3,35,0,0,0,0.024793388429752122
2010020051,3219,-4,0,0,57,0,0,0,141,0,0,0
2010020052,1289,0,0,246,246,107,107,248,99,60,65,0.2912385365151007
2010020052,2335,-1,-1,30,2,5,9,206,3,15,14,0.1985750822067957
2010020052,2606,-2,0,3,226,9,12,26,223,61,68,0.49621164021164016
2010020053,17,0,0,974,974,315,315,6,3,3,1,0.3393507191024646
2010020053,523,-1,1,7,28,1,2,471,471,153,153,0.648911943319838
2010020053,1783,0,0,194,194,105,105,239,66,64,52,0.3873600838900848
2010020053,2001,1,-1,7,17,3,11,163,163,101,101,0.3754984051036683
2010020053,2348,0,1,21,15,12,13,219,17,64,48,0.4692858488788392
2010020053,2795,1,1,35,1,4,7,223,2,9,11,0.1302648719062094
2010020053,3035,2,-1,0,25,3,1,12,279,48,57,0.2055903866248694
2010020053,3278,1,-1,1,27,5,3,51,51,192,192,0.9783950617283952
2010020054,168,0,0,694,694,224,224,101,34,23,13,0.40431143217520915
2010020054,1416,1,0,241,73,55,53,155,9,16,8,0.3332661087022284
2010020054,2813,2,0,2,216,11,4,21,247,54,72,0.4346964118428792
2010020054,2863,1,0,240,18,65,47,217,1,7,17,0.14581192763010947
2010020054,3173,2,0,197,0,3,6,141,0,0,0,0.029126213592232983
2010020055,66,0,0,877,877,283,283,21,15,8,7,0.15252704530087896
2010020055,632,1,0,82,222,43,52,421,421,134,134,0.36382849014427965
2010020055,1820,0,0,193,193,101,101,240,63,64,55,0.3993213399103718
2010020055,1873,-1,0,203,57,61,51,179,4,15,15,0.33556716643949724
2010020055,2019,-2,0,2,189,17,17,49,256,57,65,0.4042674993494666
2010020055,2249,-1,0,40,222,43,49,154,154,108,108,0.598762237460646
2010020055,3361,0,0,30,30,208,208,344,4,39,29,0.4740829023917258
2010020056,1425,0,0,213,213,107,107,253,75,57,57,0.36448670814479633
2010020056,1538,1,0,71,235,60,61,239,239,102,102,0.39311983627160785
2010020056,1844,0,0,190,190,94,94,232,62,63,55,0.4000410228360454
2010020056,2203,-1,0,223,43,52,54,206,6,15,19,0.2503278258589036
2010020056,2289,-2,0,204,5,11,8,100,0,2,3,0.05037593984962395
2010020057,1986,0,-1,25,26,18,7,24,5,4,5,0.381578947368421
2010020057,2281,1,0,203,41,54,46,216,5,6,9,0.29158454867954287
2010020057,2340,2,1,24,1,2,1,113,0,1,3,0.0815018315018314
2010020057,2539,3,0,0,113,3,1,3,233,5,11,0.04731379731379731
2010020057,2651,2,0,226,2,11,7,120,0,1,2,0.02845528455284564
2010020057,3008,3,0,0,129,0,0,1,211,13,3,0.13596491228070173
2010020057,3580,2,0,211,0,0,0,176,0,0,0,0
2010020058,403,0,1,56,66,20,20,14,4,1,4,0.41653247450348907
2010020058,691,1,0,81,238,51,51,392,392,131,131,0.3770204784202232
2010020058,2355,0,0,161,161,109,109,222,17,66,47,0.5680345117845118
2010020058,2593,-1,-2,1,0,0,0,21,0,0,2,-0.08695652173913054
2010020058,2677,-2,-1,16,0,1,3,122,0,1,1,0.1419354838709678
2010020058,3396,-3,1,10,0,0,0,8,0,0,0,0
2010020059,110,0,0,777,777,263,263,79,22,15,14,0.42740384615384613
2010020059,865,1,0,241,90,52,50,91,4,5,11,0.3600066579281361
2010020059,913,2,0,94,4,7,9,11,1,1,0,-0.004723346828609837
2010020059,1095,3,1,5,0,0,0,8,0,0,0,0
2010020059,2869,4,0,62,0,0,0,25,0,0,0,0
2010020059,3445,5,0,32,0,0,0,16,0,0,0,0
2010020060,1027,0,0,269,269,100,100,265,94,64,57,0.3540819783197832
2010020060,1532,1,0,237,72,59,61,160,3,14,11,0.3874299459405842
2010020060,2673,2,-1,0,34,3,1,23,237,61,63,0.4173519736842105
2010020060,3134,1,0,7,282,47,54,79,79,170,170,0.9259808464627741
2010020060,3704,0,-1,0,0,16,10,0,0,0,0,0.5
2010020061,794,0,0,318,318,114,114,266,95,60,53,0.35539732770745436
2010020061,1492,-1,1,15,37,11,7,231,231,99,99,0.3071428571428571
2010020061,1773,0,0,190,190,108,108,244,65,63,51,0.39089596522125447
2010020061,2203,-1,0,43,223,54,52,144,144,107,107,0.5518570877779206
2010020061,3058,0,1,2,11,13,18,32,3,6,4,0.6868686868686869
2010020062,71,0,0,857,857,281,281,50,8,8,8,0.5522134612644278
2010020062,228,-1,-1,9,3,1,1,12,3,1,3,0.02631578947368421
2010020062,1080,-2,0,12,115,8,8,94,263,57,55,0.4255296941864106
2010020062,2083,-1,0,39,226,52,59,159,159,107,107,0.5601703727403615
2010020063,385,0,0,513,513,176,176,200,69,36,45,0.34942152187435205
2010020063,412,1,0,67,192,45,18,525,525,181,181,0.376634173807471
2010020063,427,0,0,498,498,171,171,202,69,21,45,0.32917060318558633
2010020063,1264,-1,0,92,238,57,62,262,262,121,121,0.35618170928143195
2010020063,2235,0,0,143,143,100,100,228,40,54,45,0.4536392280867001
2010020063,2976,-1,0,17,128,47,57,95,95,146,146,0.5599326767651519
2010020063,3172,0,1,12,5,14,16,310,9,53,49,0.3940465962500631
2010020064,1190,0,0,236,236,111,111,241,92,72,60,0.31532645409190907
2010020064,1623,1,0,67,230,52,53,230,230,104,104,0.43180802573956567
2010020064,3884,0,-1,0,0,13,12,0,0,0,0,0.5
2010020065,321,0,0,549,549,179,179,167,64,34,39,0.32771833429728175
2010020065,542,-1,0,73,202,45,43,456,456,155,155,0.3582462025402064
2010020065,1222,0,0,240,240,106,106,258,96,70,54,0.3321764577841198
2010020065,1377,-1,0,81,243,58,61,241,241,108,108,0.38949077338024796
2010020065,1456,0,0,215,215,104,104,249,73,59,58,0.3722981126955677
2010020065,2669,-1,0,22,223,58,65,143,143,125,125,0.6217959117456198
2010020065,2869,0,1,16,13,15,16,261,20,67,52,0.4699999999999998
2010020065,3599,1,0,266,0,0,0,0,0,0,0,-2
2010020066,920,0,2,1,1,1,0,30,9,8,5,0.22435897435897434
2010020066,941,1,0,242,96,58,67,101,9,7,11,0.33283274838012955
2010020066,1283,2,1,2,17,1,0,8,39,7,13,0.34179104477611943
2010020066,2038,1,0,44,122,50,60,168,168,107,107,0.29599472990777337
2010020066,3220,0,-1,10,2,10,23,315,7,46,41,0.4655256723716383
2010020066,3351,-1,0,328,4,37,30,207,0,3,6,0.06746031746031743
2010020067,1421,0,0,215,215,104,104,251,77,57,57,0.3596150300004255
2010020067,1784,1,0,225,64,60,47,174,5,13,15,0.3211462450592885
2010020067,2461,2,0,4,212,5,14,33,218,64,62,0.5428748800722388
2010020067,3079,1,0,8,272,52,26,79,79,157,157,0.9248058895937885
2010020067,3263,0,0,53,53,177,177,325,4,44,41,0.49685990338164243
2010020068,337,0,0,532,532,180,180,178,66,34,43,0.3284241660541145
2010020068,583,1,1,20,5,1,11,60,6,1,10,0.28185328185328196
2010020068,1778,2,0,161,3,14,13,71,1,1,1,0.05893589925003544
2010020068,2293,3,0,0,95,3,2,5,106,17,13,0.3242553191489362
2010020068,2785,2,0,213,2,9,9,126,0,0,1,0.04791997566827745
2010020068,3250,3,1,23,0,0,0,60,0,0,0,0
2010020069,1337,0,0,236,236,109,109,259,92,62,60,0.32617274872077706
2010020069,3475,-1,1,0,34,2,5,16,16,225,225,1.2472927841311607
2010020069,3806,0,-1,0,0,21,5,0,0,0,0,0.5
2010020070,761,0,-1,58,43,23,15,255,90,53,48,0.21540794270413258
2010020070,1089,-1,0,85,249,54,49,278,278,112,112,0.3953059907293317
