GameId,TotalElapsedTime,GD,MD,win_before,loss_before,tie-win_before,tie-loss_before,win_after,loss_after,tie-win_after,tie-loss_after,reward
2012020146,2913,0,-1,9,5,5,11,170,13,33,35,0.45697211155378475
2012020146,3060,-1,0,10,167,29,27,55,55,96,96,0.8672370178779525
2012020146,3667,0,0,0,0,154,154,0,0,0,0,0.5
2012020147,1083,0,0,172,172,71,71,178,56,43,24,0.4020822224956593
2012020147,1979,1,0,40,131,34,44,101,101,60,60,0.4152510663773105
2012020147,2164,0,0,99,99,57,57,133,43,39,36,0.33125191541526194
2012020147,3146,1,-1,1,17,4,4,26,26,97,97,0.8558474046278924
2012020147,3739,0,0,0,0,132,132,0,0,0,0,0.5
2012020148,1412,0,-1,16,25,11,9,21,11,2,3,0.29153743907842267
2012020148,1581,1,1,4,23,3,5,20,20,9,5,0.6238095238095239
2012020148,2626,0,0,98,98,65,65,155,21,38,15,0.5517051999892839
2012020148,3298,1,0,3,177,23,21,38,38,113,113,1.0482793282876064
2012020148,3352,0,-1,2,2,11,10,191,2,20,21,0.45316239316239315
2012020149,314,0,0,357,357,112,112,117,44,22,25,0.3373277841561423
2012020149,710,-1,0,157,55,26,27,42,4,6,6,0.2756018217306442
2012020149,2145,-2,1,3,25,1,2,39,139,33,40,0.4104870839223751
2012020149,2253,-1,0,131,40,35,29,127,11,12,7,0.27911641143786425
2012020149,2344,-2,0,108,3,7,5,68,0,1,0,0.08943089430894313
2012020149,3215,-3,0,85,0,0,0,37,0,0,0,0
2012020150,174,0,0,415,415,138,138,77,23,15,17,0.39795331251027466
2012020150,1621,1,0,152,55,46,36,87,8,3,6,0.29365184988022375
2012020150,1982,2,1,13,1,1,0,59,2,0,0,0.06775956284152995
2012020151,558,0,0,261,261,86,86,150,53,29,15,0.38620214913252976
2012020151,871,-1,0,149,53,32,25,57,9,6,5,0.2070902070902071
2012020151,2237,-2,-1,17,0,0,0,63,0,1,0,0
2012020151,2332,-3,0,65,0,1,0,28,0,0,0,0
2012020151,2845,-4,1,0,4,0,0,0,73,1,2,0.05263157894736842
2012020152,497,0,0,265,265,95,95,149,50,14,27,0.33888888888888896
2012020152,892,-1,-2,2,0,0,0,5,1,2,1,-0.3333333333333333
2012020152,1044,-2,0,59,7,3,6,20,0,0,0,0.26666666666666666
2012020152,1105,-3,-2,1,0,0,0,1,0,0,0,0
2012020152,1519,-4,1,0,3,0,0,1,30,1,1,0.15151515151515152
2012020152,1962,-3,0,53,2,0,0,18,0,1,0,0.07272727272727275
2012020152,2108,-4,0,22,0,1,0,6,0,0,0,0
2012020152,3515,-5,0,0,13,0,0,0,44,0,0,0
2012020153,528,0,1,24,38,4,14,150,52,28,27,0.6152723735408561
2012020153,779,1,1,16,4,4,3,5,0,0,1,0.2407407407407409
2012020153,2123,2,0,4,114,7,8,38,135,31,39,0.502831151953959
2012020153,3166,1,0,170,8,23,27,131,1,3,1,0.16653766769865858
2012020154,1462,0,0,146,146,62,62,168,49,44,43,0.38714574898785414
2012020154,2011,1,0,141,37,46,27,116,3,9,9,0.29290138715212144
2012020155,83,0,-1,26,20,5,5,39,14,5,9,0.25133262260127925
2012020155,2191,-1,0,40,133,31,34,102,102,66,66,0.45693277310924374
2012020155,3056,0,1,12,5,6,9,177,11,27,33,0.371975806451613
2012020155,3188,1,1,13,0,0,3,133,1,3,1,0.1657608695652175
2012020156,17,0,0,609,609,188,188,2,1,0,1,0.13205771643663738
2012020156,832,-1,0,51,149,32,26,218,218,79,79,0.38881058648500505
2012020156,1293,0,0,174,174,66,66,178,47,42,36,0.43345709570957097
2012020156,1877,1,0,40,137,31,48,130,130,60,60,0.41570723684210525
2012020156,1892,0,0,122,122,57,57,144,40,48,32,0.41653969866260376
2012020156,2878,1,0,14,161,19,34,77,77,79,79,0.814608636977058
2012020156,3707,0,0,0,0,143,143,0,0,0,0,0.5
2012020157,2757,0,0,89,89,73,73,161,21,34,20,0.5119794936179117
2012020158,1713,0,1,20,7,3,5,155,52,49,29,0.07619047619047621
2012020158,2275,1,-1,3,17,4,6,92,92,60,60,0.5307017543859649
2012020158,2768,0,1,5,3,7,9,164,20,33,39,0.31640625
2012020160,59,0,0,552,552,168,168,27,4,4,4,0.5756410256410256
2012020160,393,-1,0,138,44,19,28,15,2,1,1,0.24339232360376906
2012020160,1416,-2,0,77,10,2,4,31,1,1,1,0.16982922201138512
2012020160,2281,-3,-1,5,0,0,0,28,0,1,0,0
2012020160,2660,-4,0,31,0,0,0,8,0,0,0,0
2012020160,3195,-5,-2,1,0,0,0,1,0,0,0,0
2012020161,551,0,0,263,263,86,86,150,52,29,15,0.39305099354718476
2012020161,1158,-1,0,52,151,29,38,177,177,75,75,0.4080687830687831
2012020161,1941,0,0,113,113,57,57,144,41,48,31,0.40432263814616765
2012020161,2255,-1,0,40,129,29,35,99,99,60,60,0.44618997489675283
2012020161,2855,0,0,86,86,72,72,159,15,34,39,0.49279967201352953
2012020162,1065,0,0,172,172,70,70,183,54,45,21,0.42962932656902053
2012020162,1416,1,1,16,3,3,3,81,10,2,5,0.10489795918367356
2012020162,1915,2,0,104,3,4,4,51,2,0,0,0.011484823625922867
2012020162,2629,3,0,72,0,3,0,33,0,0,0,0
2012020162,2968,4,0,35,0,0,0,13,0,0,0,0
2012020163,381,0,1,20,32,16,5,132,44,20,32,0.41888968997837056
2012020163,669,1,0,54,154,28,29,226,226,91,91,0.4152312362359384
2012020163,930,0,0,200,200,73,73,169,51,34,31,0.39963369963369966
2012020163,1166,1,0,150,51,37,32,65,9,8,5,0.2319284802043423
2012020163,1960,2,0,8,103,10,8,41,139,33,51,0.4127026074700493
2012020163,2005,1,0,37,139,28,45,97,97,65,65,0.49780603897069753
2012020163,2061,0,0,94,94,58,58,146,18,44,31,0.5288757982823166
2012020163,2601,-1,0,24,155,35,35,98,98,66,66,0.5867616808698207
2012020163,3221,0,0,37,37,100,100,183,7,23,25,0.47117095013187765
2012020163,3326,-1,1,1,29,2,1,30,30,115,115,1.184430512016719
2012020164,611,0,0,238,238,87,87,153,59,33,30,0.327972027972028
2012020164,1979,-1,0,40,131,34,44,101,101,60,60,0.4152510663773105
2012020164,3861,0,1,0,0,6,6,0,0,0,0,0.5
2012020165,1098,0,0,175,175,67,67,177,57,42,25,0.39977622800032947
2012020165,1714,-1,0,49,147,27,44,130,130,58,58,0.4201729221451909
2012020165,1741,0,1,20,12,3,1,160,47,48,29,0.26134585289514883
2012020165,2257,1,0,128,41,35,28,127,11,11,8,0.2830551284867121
2012020165,2478,2,0,123,2,6,6,77,0,3,0,0.07299270072992708
2012020165,3341,3,0,87,0,0,0,47,0,0,0,0
2012020166,344,0,1,26,35,4,3,128,42,23,29,0.5645204027556969
2012020166,1048,1,0,175,53,39,22,63,9,7,7,0.15220889997585899
2012020166,1159,2,0,11,63,3,9,50,161,33,39,0.29414906730216117
2012020166,3547,1,0,0,209,10,2,7,7,147,147,1.37772521596051
2012020166,3595,0,0,1,1,159,159,163,0,0,1,0.4970274390243902
2012020167,838,0,0,211,211,76,76,158,57,31,32,0.3424159627002231
2012020167,2983,-1,0,13,157,33,31,65,65,91,91,0.7660256410256411
2012020167,3410,0,1,1,4,9,7,16,0,1,2,0.6090225563909775
2012020167,3587,-1,0,169,0,1,5,141,0,0,0,0.02857142857142859
2012020168,1630,0,0,128,128,54,54,159,54,49,34,0.371918621918622
2012020168,2281,-1,0,35,133,27,34,92,92,60,60,0.5074120891749023
2012020168,2872,0,-1,9,5,7,14,163,14,34,39,0.4177142857142858
2012020168,3551,-1,0,209,0,2,9,123,0,0,0,0.04090909090909088
2012020169,31,0,0,593,593,182,182,15,3,1,3,0.47348973607038125
2012020169,913,1,0,158,49,35,28,64,10,5,5,0.16904761904761903
2012020169,1798,2,0,99,6,11,7,45,1,0,0,0.110993283845882
2012020169,2082,3,0,1,57,0,0,7,116,4,10,0.19909388371507677
2012020169,3142,2,0,131,1,3,4,88,0,0,0,0.043165467625899276
2012020169,3591,3,0,115,0,0,0,39,0,0,0,0
2012020170,786,0,0,210,210,81,81,155,58,23,30,0.31195256181691344
2012020170,1887,-1,0,138,41,46,29,102,5,7,11,0.26900787401574794
2012020170,2000,-2,-1,8,1,1,0,58,2,0,0,0.1333333333333333
2012020170,2415,-3,1,0,4,0,0,3,115,7,7,0.20454545454545456
2012020171,1574,0,0,132,132,53,53,164,55,44,43,0.3567567567567568
2012020171,1640,-1,0,150,52,45,33,84,7,3,6,0.28928571428571437
2012020171,2667,-2,0,142,0,8,4,77,0,3,0,0.02597402597402599
2012020172,38,0,0,579,579,180,180,19,5,1,3,0.4171372106154715
2012020172,889,-1,0,52,151,14,31,210,210,81,81,0.48191719321582976
2012020172,1325,0,0,173,173,63,63,185,50,39,39,0.4224359668598039
2012020172,1353,1,0,173,49,36,39,69,12,5,4,0.15016835016835006
2012020172,1575,2,0,86,9,5,6,40,0,1,0,0.2264150943396226
2012020172,2471,3,0,75,0,3,0,34,0,0,0,0
2012020172,3568,4,0,0,37,0,0,0,118,0,0,0
2012020173,168,0,1,43,32,12,3,75,22,14,17,0.26788194444444435
2012020173,822,1,0,53,146,32,23,221,221,77,77,0.3693521111874438
2012020173,1523,0,1,13,18,8,8,165,52,44,42,0.45432202794747567
2012020173,1552,1,0,56,156,43,41,145,145,52,52,0.3245472629990396
2012020173,1666,0,1,21,19,1,10,155,51,47,30,0.47474537518187476
2012020173,2430,1,0,36,143,35,43,95,95,63,63,0.4795227306309412
2012020173,2733,0,0,92,92,69,69,155,21,38,39,0.46555618294748735
2012020173,2949,-1,0,162,15,33,33,136,2,3,3,0.21064814814814814
2012020173,3092,-2,1,0,19,0,1,10,179,31,27,0.39129554655870447
2012020173,3589,-1,0,169,0,1,5,142,0,0,0,0.02857142857142859
2012020174,43,0,0,572,572,178,178,23,6,1,4,0.4107450980392158
2012020174,1985,1,1,21,8,7,2,113,3,9,9,0.36174391201885314
2012020174,2056,2,0,108,8,9,3,69,1,0,0,0.11986607142857153
2012020174,2069,3,0,1,61,0,0,7,116,7,10,0.2391705069124424
2012020174,2421,2,0,109,3,4,5,77,0,3,0,0.09090909090909091
2012020174,2737,3,1,12,0,0,0,35,0,0,0,0
2012020174,2745,4,0,31,0,0,0,5,0,0,0,0
2012020174,3488,5,-1,0,5,0,0,0,45,0,0,0
2012020175,511,0,0,267,267,94,94,151,52,29,27,0.3640145883913198
2012020175,1403,-1,0,166,45,42,40,84,10,7,4,0.21511457825451002
2012020175,2002,-2,-1,8,1,1,0,59,2,0,0,0.1344262295081966
2012020175,2357,-3,1,0,6,0,0,3,112,6,6,0.1889763779527559
2012020175,2616,-2,0,142,0,9,9,73,0,3,0,0.05625000000000004
2012020176,550,0,0,262,262,88,88,150,52,30,15,0.3925043377674956
2012020176,1345,-1,0,46,177,39,38,171,171,68,68,0.4489260808926081
2012020176,1528,0,0,137,137,59,59,166,53,45,43,0.36414777637439333
2012020176,3099,1,0,10,168,31,25,58,58,93,93,0.8506820626025924
2012020176,3841,0,0,0,0,118,118,0,0,0,0,0.5
2012020177,2302,0,0,93,93,51,51,135,38,41,29,0.39081790123456794
2012020177,2488,-1,0,34,141,38,41,93,93,67,67,0.48102854330708666
2012020178,959,0,1,17,23,10,8,173,50,30,33,0.46599951772365567
2012020178,1296,1,-1,4,23,4,3,186,186,69,69,0.5764705882352941
2012020178,2309,0,0,93,93,50,50,136,39,41,30,0.3861504349309227
2012020178,2494,-1,0,35,141,38,40,96,96,66,66,0.47142023913677455
2012020178,2845,0,-1,8,3,7,13,156,17,36,39,0.31854838709677413
2012020178,3566,-1,0,196,0,2,8,129,0,0,0,0.03883495145631065
2012020179,637,0,0,232,232,88,88,150,60,33,27,0.31805555555555565
2012020179,1697,-1,0,146,47,44,27,93,6,5,7,0.28716216216216206
2012020179,2527,-2,0,136,1,9,3,79,0,3,0,0.033557046979865696
2012020179,2924,-3,0,0,69,1,1,2,134,3,2,0.04285286185196284
2012020179,3509,-2,0,0,125,1,1,1,217,15,9,0.1457994403592113
2012020179,3557,-1,0,0,205,8,3,4,4,153,153,1.3992981835338523
2012020180,2120,0,-1,14,15,8,11,24,5,7,1,0.5568693693693694
2012020180,2234,1,0,137,42,36,31,124,5,11,8,0.3458580531751264
2012020181,1157,0,-2,0,1,1,0,15,2,2,1,0.75
2012020181,1701,-1,0,144,47,42,26,99,6,7,7,0.3036565977742449
2012020181,2334,-2,0,111,3,10,6,68,0,1,0,0.09230769230769226
2012020181,3244,-3,0,0,84,0,0,0,136,1,2,0.02877697841726619
2012020181,3497,-2,0,0,125,1,2,1,216,15,5,0.12486814345991559
2012020181,3556,-1,1,0,11,3,3,4,4,153,153,0.9578493817909328
2012020182,266,0,-1,35,32,11,6,108,37,22,23,0.3228070175438596
2012020182,618,-1,0,58,147,30,32,244,244,90,90,0.3557043216936913
2012020182,789,0,0,209,209,81,81,154,58,23,32,0.3060377114813379
2012020182,1533,1,0,54,162,42,41,142,142,59,59,0.36750195510740613
2012020182,1727,0,0,126,126,56,56,153,48,47,32,0.389010989010989
2012020182,1821,1,0,43,153,17,41,124,124,58,58,0.5254823916241238
2012020182,2306,0,0,94,94,50,50,134,38,41,31,0.3878642987249544
2012020182,2785,1,0,160,20,33,33,134,0,4,5,0.2617829325146398
2012020182,3293,2,0,0,129,1,2,4,180,23,25,0.31021421107628
2012020182,3431,1,-1,0,23,3,0,23,23,137,137,1.1973557692307693
2012020182,3632,0,0,0,0,161,161,0,0,0,0,0.5
2012020183,487,0,0,274,274,94,94,141,48,14,28,0.33548607189911545
2012020183,852,-1,0,51,149,29,30,215,215,80,80,0.40200248674824945
2012020183,1028,0,-1,17,25,8,9,182,53,38,26,0.5585284280936454
2012020183,2657,-1,0,146,22,38,29,147,0,7,5,0.2791917569918373
2012020183,3553,-2,0,0,118,0,0,0,212,9,2,0.08968609865470852
2012020184,3728,0,0,0,0,138,138,0,0,0,0,0.5
2012020185,1413,0,-1,25,16,9,11,166,45,47,39,0.2705745984434509
2012020185,1817,-1,1,13,16,7,4,124,124,57,57,0.05745856353591158
2012020185,1845,0,0,121,121,55,55,151,49,48,31,0.38138440860215045
2012020185,3440,1,0,1,198,16,16,21,21,140,140,1.2183323922454357
2012020186,779,0,0,209,209,84,84,159,57,24,30,0.32332195676905584
2012020186,1463,1,0,45,159,39,44,155,155,63,63,0.4058194546558834
2012020186,2444,0,0,89,89,57,57,147,35,45,39,0.3950200844577195
2012020186,3325,-1,0,175,2,23,19,142,0,2,1,0.09812627932609046
2012020186,3437,-2,0,137,0,2,1,92,0,0,0,0.007142857142857092
2012020187,693,0,1,25,44,6,7,164,58,29,28,0.6424075531077891
2012020187,1743,1,0,151,44,43,26,101,7,9,9,0.24927849927849927
2012020187,1983,2,-1,1,19,1,1,43,142,31,45,0.5121908742598398
2012020188,983,0,0,196,196,67,67,180,51,35,33,0.4211185574220786
2012020188,1831,1,0,47,152,33,46,122,122,60,60,0.42382797059056054
2012020188,1855,0,0,123,123,53,53,144,48,48,33,0.3769043456543458
2012020188,2027,-1,1,5,21,5,4,101,101,62,62,0.5044697633654689
2012020188,2512,0,0,87,87,65,65,150,40,40,38,0.3458857030636293
2012020188,3102,1,0,171,10,24,30,133,1,3,6,0.1568219015027526
2012020189,137,0,0,451,451,148,148,67,24,9,15,0.32863468099005577
2012020189,474,1,0,140,43,26,29,27,7,4,3,0.06855913096946104
2012020189,918,2,1,1,5,1,1,9,14,6,8,0.4020270270270271
2012020189,1632,1,-1,5,17,8,7,135,135,58,58,0.25836717546562105
2012020189,1737,0,0,120,120,59,59,158,49,48,28,0.3899658487474583
2012020189,1959,-1,0,40,128,31,48,114,114,56,56,0.395475113122172
2012020189,3652,0,0,0,0,155,155,0,0,0,0,0.5
2012020190,191,0,0,415,415,131,131,80,25,15,9,0.42267228895135867
2012020190,404,1,1,14,7,4,1,17,2,1,1,0.33882783882783873
2012020190,595,2,1,3,0,0,1,8,0,0,0,0.25
2012020190,762,3,0,0,10,0,0,8,49,4,8,0.463768115942029
2012020190,1038,2,0,61,7,3,6,20,0,0,0,0.2597402597402596
2012020190,1245,3,-1,1,4,0,0,10,62,3,7,0.0024390243902438907
2012020190,1403,2,0,80,10,7,4,29,1,1,1,0.14387376237623764
2012020190,1427,3,0,1,30,1,1,9,81,4,3,0.14745392064979693
2012020190,1921,2,0,100,7,4,10,52,2,0,0,0.1242730333639423
2012020190,2465,3,-1,0,1,0,0,5,136,7,4,0.18421052631578946
2012020190,3514,2,0,125,0,0,1,98,0,0,0,0.00793650793650788
2012020191,216,0,0,398,398,122,122,88,27,16,21,0.3892712550607288
2012020191,688,1,0,154,56,29,27,41,5,5,7,0.2294529427015815
2012020191,1229,2,0,8,58,5,3,53,169,35,45,0.33989618757830675
2012020191,1605,1,0,56,150,38,48,135,135,58,58,0.34203988927532114
2012020191,1645,0,0,127,127,57,57,155,54,46,34,0.3537592146833158
2012020191,1874,-1,1,12,19,5,6,130,130,59,59,0.2037037037037037
2012020192,1566,0,0,134,134,53,53,161,55,43,41,0.3549554367201427
2012020192,1671,1,-1,7,17,9,10,138,138,60,60,0.1747709654686399
2012020192,1978,0,1,11,23,6,9,137,43,48,36,0.6603277674706247
2012020192,2109,1,0,134,37,37,13,120,4,9,4,0.3060739174951282
2012020193,160,0,-1,44,32,6,7,72,19,13,17,0.3432073544433094
2012020193,503,-1,0,50,146,27,27,282,282,99,99,0.4059212598425197
2012020193,1509,0,0,140,140,57,57,167,50,43,42,0.38513127374188993
2012020193,2542,-1,0,144,37,38,39,146,1,4,4,0.3992748187046762
2012020193,2849,-2,0,127,1,2,4,72,0,2,1,0.031442786069651785
2012020193,3122,-3,0,0,81,0,0,1,135,6,3,0.11724137931034483
2012020193,3407,-2,0,0,133,1,2,3,205,20,17,0.22773109243697479
2012020194,3730,0,0,0,0,137,137,0,0,0,0,0.5
2012020195,2560,0,1,8,11,5,7,149,34,38,39,0.5239454094292804
2012020195,2978,1,0,161,13,32,33,137,1,3,3,0.21213970246397013
2012020195,3496,2,0,126,0,2,1,94,0,0,0,0.007751937984496152
2012020196,1358,0,0,156,156,65,65,179,51,40,39,0.3966304968589378
2012020196,1732,-1,0,47,153,29,44,124,124,57,57,0.43950984558719364
2012020196,2246,0,-1,7,8,11,9,136,45,37,29,0.23250433776749568
2012020196,2550,-1,0,35,142,39,37,94,94,67,67,0.476849237718803
2012020196,3116,0,0,56,56,91,91,173,10,24,33,0.4696428571428571
2012020196,3162,1,0,9,171,14,23,25,25,97,97,1.0795686333761427
2012020197,204,0,0,401,401,128,128,86,25,16,9,0.44519348382074947
2012020197,1076,1,-1,5,25,9,6,175,175,74,74,0.3930388219544846
2012020197,1349,0,0,162,162,66,66,185,50,38,39,0.40975033738191635
2012020197,2523,-1,0,40,146,38,37,90,90,67,67,0.47391219464577683
2012020197,2942,0,0,69,69,84,84,169,15,34,20,0.5154061624649859
2012020197,3105,1,0,169,10,24,30,135,1,3,6,0.15941986088500823
2012020198,40,0,0,576,576,178,178,20,5,1,4,0.41529619805481865
2012020198,567,1,-1,7,18,3,4,274,274,89,89,0.3725895316804408
2012020198,675,0,0,213,213,90,90,161,57,31,28,0.33884976945347955
2012020198,723,-1,0,151,54,25,30,22,5,7,6,0.13076923076923064
2012020198,1226,-2,0,9,58,5,3,54,168,34,46,0.321766004415011
2012020198,2140,-1,0,36,134,30,36,101,101,63,63,0.48020876395204637
2012020198,3043,0,0,53,53,90,90,175,11,30,31,0.4707397865292601
2012020198,3504,1,0,209,1,5,15,131,0,1,1,0.06639424648577964
2012020199,199,0,0,406,406,129,129,83,25,16,9,0.43583022978005764
2012020199,3311,-1,-2,1,0,0,0,13,0,0,0,0
2012020199,3505,-2,0,0,126,1,1,1,216,15,5,0.1326806434599156
2012020199,3572,-1,0,189,0,1,8,133,0,0,0,0.04040404040404048
2012020200,1381,0,0,155,155,61,61,173,54,43,39,0.38306814095649055
2012020200,1407,1,0,45,162,40,43,160,160,62,62,0.40515688101895003
2012020200,1592,0,1,25,25,3,11,161,54,47,42,0.45970394736842113
2012020200,1657,1,0,51,147,29,45,135,135,60,60,0.4001696832579186
2012020200,2462,0,0,91,91,59,59,150,33,46,41,0.40703703703703714
2012020200,2510,-1,0,149,39,40,37,140,1,8,3,0.4010675273088383
2012020200,3491,-2,0,131,0,2,1,92,0,0,0,0.007462686567164222
2012020201,1156,0,0,171,171,73,73,160,52,40,33,0.3697080816796088
2012020201,1385,1,0,167,51,40,40,74,11,8,4,0.20846883000069177
2012020201,1503,2,0,5,85,5,1,49,163,42,43,0.5388257575757576
2012020201,2080,1,1,15,9,7,4,116,7,10,4,0.49718456725756
2012020201,2788,2,0,123,0,4,5,74,0,3,1,0.02505827505827508
2012020202,88,0,0,506,506,163,163,43,16,5,9,0.31653254704424916
2012020202,247,-1,0,96,29,18,21,8,1,0,0,0.2594850948509485
2012020202,829,-2,0,54,8,8,4,11,0,0,0,0.2702702702702703
2012020202,1032,-3,-1,3,0,0,0,2,0,0,0,0
2012020202,2137,-4,1,0,4,0,0,1,60,0,1,0.04838709677419355
2012020202,2566,-3,0,0,76,0,3,1,143,9,4,0.11489155849391276
2012020202,2648,-2,-1,6,0,1,0,76,0,4,0,0
2012020203,1011,0,0,194,194,69,69,174,53,41,30,0.41244545384949094
2012020203,1401,-1,0,45,166,39,43,161,161,60,60,0.4156100875635106
2012020203,1454,0,0,147,147,62,62,165,48,47,40,0.398341307814992
2012020203,1796,1,0,149,43,44,32,103,5,12,9,0.2930116857572602
2012020203,2270,2,0,5,119,7,11,40,137,30,35,0.47666162262833195
2012020203,3142,1,0,11,167,31,23,55,55,95,95,0.8554597701149426
2012020203,3419,0,0,23,23,131,131,208,3,17,20,0.46983661499790524
2012020204,2320,0,0,92,92,50,50,134,39,41,28,0.38592713304621123
2012020204,2494,1,2,1,0,0,0,8,0,1,2,-0.1818181818181817
2012020204,3455,2,0,0,137,1,2,1,203,15,7,0.14399494310998734
2012020205,194,0,0,410,410,131,131,82,25,15,9,0.42854623188610297
2012020205,2912,1,0,163,11,32,35,133,2,1,3,0.1861548105913609
2012020205,3562,2,0,124,0,0,0,113,0,0,0,0
2012020206,533,0,0,262,262,90,90,148,53,28,14,0.3783319304152638
2012020206,1275,1,0,157,44,42,34,68,12,5,4,0.1258264714233562
2012020206,2036,2,0,7,108,7,9,19,145,29,44,0.308274551486456
2012020206,2672,1,0,149,9,36,30,145,0,7,8,0.1642857142857143
2012020206,3536,2,0,117,0,0,0,104,0,0,0,0
2012020207,2206,0,0,97,97,60,60,139,43,39,33,0.3404132604443552
2012020207,2289,1,1,20,5,5,8,122,4,5,7,0.3649885583524026
2012020207,2346,2,1,23,1,3,1,71,0,1,0,0.10714285714285708
2012020207,2927,3,-1,0,19,0,0,2,135,3,2,0.08450704225352113
2012020207,3285,2,2,2,0,0,0,9,0,0,0,0
2012020207,3565,3,0,109,0,0,0,38,0,0,0,0
2012020208,48,0,0,564,564,175,175,24,6,3,5,0.43422833131543337
2012020208,288,1,0,39,108,24,20,373,373,118,118,0.3557650270310617
2012020208,411,0,0,302,302,99,99,144,46,24,33,0.37048572899734467
2012020208,1347,-1,0,46,177,39,37,169,169,69,69,0.45265029088558506
2012020208,1422,0,0,150,150,60,60,172,44,49,39,0.43937969924812037
2012020208,2395,-1,0,38,130,33,44,96,96,55,55,0.42293553182862553
2012020208,2513,0,0,86,86,63,63,150,40,41,39,0.3478498632861048
2012020208,2604,1,0,156,24,34,33,146,0,9,5,0.29668522267206465
2012020208,2848,2,-1,0,16,1,1,16,156,39,34,0.42108843537414964
2012020208,3589,1,0,0,169,5,1,2,2,158,158,1.4308928571428572
2012020208,3679,0,0,0,0,153,153,0,0,0,0,0.5
2012020209,811,0,0,212,212,79,79,150,59,28,35,0.30176116838487976
2012020209,1045,1,0,52,172,24,39,182,182,72,72,0.4762270569837307
2012020209,1771,0,0,122,122,58,58,156,47,47,30,0.39603174603174596
2012020209,2168,1,0,37,126,32,37,102,102,65,65,0.4403004336155275
2012020210,129,0,0,457,457,148,148,64,23,8,7,0.35807810727596834
2012020210,330,-1,0,39,120,27,22,352,352,116,116,0.38354700854700857
2012020210,420,0,0,294,294,96,96,144,43,24,33,0.38921815889029
2012020210,480,1,0,44,140,27,13,292,292,102,102,0.43747733865119653
2012020210,1060,0,0,173,173,70,70,185,55,43,24,0.41948499349874663
2012020210,1516,1,0,48,163,42,43,145,145,59,59,0.39122946475887654
2012020210,2898,0,1,8,5,2,11,167,12,33,39,0.5566962917560526
2012020210,3536,1,0,210,0,7,12,120,0,0,0,0.052401746724890855
2012020211,82,0,0,518,518,166,166,39,13,4,9,0.3401934322986954
2012020211,1127,-1,0,155,49,36,23,64,13,7,6,0.10452049007182083
2012020211,1151,-2,0,66,13,9,4,23,2,0,1,0.13377926421404684
2012020211,1196,-3,1,1,3,0,0,8,58,5,4,-0.09999999999999998
2012020211,1584,-2,-1,11,2,0,0,40,1,1,0,0.26007326007326004
2012020211,2159,-3,0,1,61,0,1,9,112,8,8,0.25895029544664583
2012020211,2218,-2,0,5,112,8,8,44,141,32,40,0.49144261431789593
2012020211,2938,-1,1,1,13,10,2,69,69,88,88,0.3571778539931406
2012020211,3506,0,0,11,11,141,141,217,1,8,15,0.46564479143917886
2012020211,3531,1,0,213,0,7,13,118,0,0,0,0.055793991416309044
2012020212,35,0,0,583,583,181,181,19,4,1,3,0.47413709521039354
2012020212,87,-1,-1,1,1,0,0,1,0,0,0,1
2012020212,392,-2,0,2,14,1,1,46,141,32,21,0.34861111111111115
2012020212,1756,-1,2,0,2,1,1,15,10,5,3,0.5530303030303031
2012020212,2717,0,0,93,93,68,68,150,23,37,37,0.45278748711243
2012020212,2826,1,0,21,152,34,33,87,87,71,71,0.6288502109704642
2012020212,3476,0,0,15,15,140,140,212,1,11,14,0.48116020601789106
2012020213,389,0,0,315,315,101,101,139,46,21,32,0.3575973658694248
2012020213,632,1,1,15,4,3,5,42,3,4,4,0.29280223619846274
2012020213,1256,2,0,60,9,6,4,27,1,1,1,0.17848101265822786
2012020213,2456,3,-1,0,3,0,0,5,137,7,4,0.1830065359477124
2012020213,3170,2,-1,0,17,2,0,8,176,29,23,0.20049063336306872
2012020214,1303,0,0,179,179,64,64,179,49,43,37,0.4300010688899577
2012020214,1857,1,0,43,139,30,45,129,129,54,54,0.4043503221279582
2012020214,2373,0,0,94,94,53,53,139,40,47,32,0.38561936402467956
2012020214,2398,1,0,40,132,32,44,97,97,56,56,0.4249420198186801
2012020214,2436,0,-1,13,18,9,10,146,35,45,38,0.510909090909091
2012020215,491,0,-1,27,40,9,14,143,49,14,27,0.5079637577491654
2012020215,1311,-1,0,45,171,37,41,181,181,68,68,0.43926727317433
2012020215,1367,0,0,154,154,61,61,175,53,41,39,0.38736031410450017
2012020215,2123,1,0,131,38,38,28,118,9,9,7,0.26772801666418683
2012020215,2499,2,0,3,131,3,6,37,148,37,42,0.5938228438228438
2012020215,2544,1,0,37,142,39,37,93,93,66,66,0.4663706992230855
2012020215,3030,0,0,55,55,88,88,170,11,31,15,0.529312097594036
2012020216,528,0,0,265,265,92,92,150,52,28,27,0.3614208329246095
2012020216,1220,-1,0,155,50,42,32,60,10,3,5,0.15260545905707198
2012020216,1775,-2,0,7,92,9,9,47,157,30,48,0.3658847063102382
2012020216,1993,-1,0,38,139,28,45,99,99,62,62,0.48454658385093163
2012020216,2025,0,0,93,93,61,61,145,40,44,28,0.38171458891303256
2012020217,79,0,0,521,521,167,167,39,6,4,9,0.5165647554129913
2012020217,1659,-1,0,49,146,28,45,136,136,60,60,0.41052391105696007
2012020217,2665,0,1,8,7,7,9,153,22,39,29,0.44152396123722276
2012020218,277,0,1,33,30,19,5,114,39,21,25,0.22953849708311674
