Rank_trad,Rank_w,Rank_diff,PlayerId,PlayerName,Position,PlusMinus,PlusMinus_w
498,484,14,8459454,"Jay Pandolfo",L,-2,-0.491
154,486,-332,8474125,"Carl Gunnarsson",D,5,-0.525
499,485,14,8475304,"Scott Timmins",C,-2,-0.525
596,487,109,8475220,"Marcus Foligno",L,-4,-0.535
448,488,-40,8475248,"Alexander Urbom",D,-1,-0.536
225,489,-264,8473426,"Mike Weber",D,3,-0.537
500,490,10,8474850,"Brandon Mashinter",L,-2,-0.543
501,491,10,8474661,"Michal Jordan",D,-2,-0.561
324,492,-168,8474121,"Colton Gillies",C,1,-0.568
597,493,104,8467977,"Brian McGrattan",R,-4,-0.575
743,494,249,8475213,"Drew Shore",C,-9,-0.576
449,495,-46,8470804,"Mathieu Roy",D,-1,-0.596
692,496,196,8474574,"Tyler Myers",D,-7,-0.602
450,497,-47,8474577,"Joe Colborne",C,-1,-0.611
451,498,-47,8471321,"Brett Carson",D,-1,-0.622
123,499,-376,8474068,"Kyle Turris",C,6,-0.623
545,500,45,8476205,"Stephane Da Costa",C,-3,-0.625
502,501,1,8471853,"Nicolas Blanchard",L,-2,-0.635
503,502,1,8474024,"Jim O'Brien",C,-2,-0.642
504,503,1,8476483,"Rickard Rakell",C,-2,-0.647
375,506,-131,8471231,"Kyle Chipchura",C,0,-0.649
505,504,1,8471262,"Carl Soderberg",C,-2,-0.649
506,505,1,8475619,"Aaron Volpatti",L,-2,-0.649
507,507,0,8467336,"Mike Rupp",L,-2,-0.65
546,508,38,8467463,"Mikael Samuelsson",R,-3,-0.658
598,509,89,8468635,"Travis Moen",L,-4,-0.663
155,510,-355,8467890,"Barret Jackman",D,5,-0.685
376,511,-135,8474743,"Zach Redmond",D,0,-0.695
27,512,-485,8471769,"Niklas Hjalmarsson",D,15,-0.705
377,513,-136,8474581,"Jake Gardiner",D,0,-0.708
452,514,-62,8458529,"Alex Kovalev",R,-1,-0.72
266,516,-250,8471296,"Alexei Emelin",D,2,-0.723
547,515,32,8467334,"Manny Malhotra",C,-3,-0.723
267,517,-250,8474168,"Joakim Andersson",C,2,-0.729
378,518,-140,8470886,"Clayton Stoner",D,0,-0.73
665,519,146,8459053,"Adrian Aucoin",D,-6,-0.739
508,520,-12,8474135,"Brett Bellemore",D,-2,-0.744
599,521,78,8471260,"Blake Comeau",L,-4,-0.747
379,523,-144,8476466,"Sven Baertschi",L,0,-0.775
509,522,-13,8471670,"Guillaume Latendresse",L,-2,-0.775
453,524,-71,8475266,"Tomas Vincour",C,-1,-0.779
548,525,23,8471266,"David Booth",L,-3,-0.779
549,526,23,8475733,"Max Reinhart",C,-3,-0.78
600,527,73,8458938,"Roman Hamrlik",D,-4,-0.786
380,528,-148,8475455,"Brenden Dillon",D,0,-0.791
550,529,21,8475792,"Brett Connolly",R,-3,-0.8
551,530,21,8477243,"Drew LeBlanc",C,-3,-0.813
552,531,21,8475958,"Michael Sgarbossa",C,-3,-0.816
454,532,-78,8475661,"Dave Dziurzynski",L,-1,-0.819
510,533,-23,8468639,"John-Michael Liles",D,-2,-0.846
693,534,159,8471669,"Paul Stastny",C,-7,-0.848
641,535,106,8476887,"Filip Forsberg",C,-5,-0.849
601,536,65,8474535,"Chris Mueller",C,-4,-0.851
455,537,-82,8462129,"Michal Handzus",C,-1,-0.856
602,538,64,8460492,"Ed Jovanovski",D,-4,-0.857
553,539,14,8475206,"Stefan Elliott",D,-3,-0.86
511,540,-29,8474049,"Akim Aliu",R,-2,-0.861
456,541,-85,8473463,"Leo Komarov",C,-1,-0.863
554,542,12,8474095,"Dana Tyrell",C,-3,-0.87
512,543,-31,8474744,"Sean Collins",C,-2,-0.875
268,544,-276,8470110,"Trevor Daley",D,2,-0.884
381,545,-164,8469483,"David Steckel",C,0,-0.885
694,546,148,8474089,"Brad Malone",C,-7,-0.89
603,547,56,8476465,"Ryan Murphy",D,-4,-0.894
642,548,94,8473610,"Bobby Sanguinetti",D,-5,-0.901
382,549,-167,8469508,"Jay McClement",C,0,-0.906
604,550,54,8474218,"Jason Demers",D,-4,-0.908
555,552,3,8475233,"David Savard",D,-3,-0.913
809,551,258,8466285,"Brian Campbell",D,-20,-0.913
513,553,-40,8474837,"Mark Cundari",D,-2,-0.93
725,554,171,8475170,"Brayden Schenn",C,-8,-0.933
556,555,1,8474616,"Patrice Cormier",C,-3,-0.938
666,556,110,8471859,"Sergei Kostitsyn",L,-6,-0.94
325,557,-232,8470666,"Daniel Carcillo",L,1,-0.949
514,558,-44,8475766,"Austin Watson",L,-2,-0.956
515,560,-45,8474666,"David Ullstrom",L,-2,-0.963
557,559,-2,8475118,"Matt Gilroy",D,-3,-0.963
643,561,82,8460496,"Ryan Smyth",L,-5,-0.966
457,562,-105,8468501,"Anton Volchenkov",D,-1,-0.978
558,563,-5,8471232,"Lauri Korpikoski",L,-3,-0.994
458,564,-106,8471409,"Andrew Gordon",R,-1,-1
667,565,102,8462042,"Jarome Iginla",R,-6,-1.015
516,566,-50,8471208,"Dustin Penner",R,-2,-1.027
517,567,-50,8476835,"Daniel Bang",L,-2,-1.036
459,568,-109,8470156,"Joey Crabb",R,-1,-1.045
460,569,-109,8474291,"Jay Beagle",R,-1,-1.047
695,570,125,8475796,"Mark Pysyk",D,-7,-1.059
605,571,34,8470719,"Alexandre Bolduc",C,-4,-1.075
559,572,-13,8467478,"Kent Huskins",D,-3,-1.081
461,573,-112,8471269,"Nicklas Grossmann",D,-1,-1.082
560,574,-14,8470054,"Keith Ballard",D,-3,-1.085
561,575,-14,8471216,"Cam Barker",D,-3,-1.086
771,576,195,8460626,"Bryce Salvador",D,-11,-1.095
156,577,-421,8470324,"Josh Gorges",D,5,-1.096
726,578,148,8471236,"Andrej Meszaros",D,-8,-1.096
518,579,-61,8471832,"Nick Drazenovic",C,-2,-1.099
383,580,-197,8468484,"Rostislav Klesla",D,0,-1.101
519,581,-62,8462033,"Wade Redden",D,-2,-1.124
462,582,-120,8475184,"Chris Kreider",L,-1,-1.145
727,583,144,8475760,"Nick Bjugstad",C,-8,-1.146
384,584,-200,8474551,"Ville Leino",L,0,-1.147
269,585,-316,8470740,"Lee Stempniak",R,2,-1.149
644,586,58,8467329,"Vincent Lecavalier",C,-5,-1.153
562,587,-25,8470180,"Eric Nystrom",L,-3,-1.168
645,588,57,8470616,"Ryan Kesler",C,-5,-1.169
189,589,-400,8475149,"Marcus Johansson",C,4,-1.186
772,590,182,8474707,"Philip Larsen",D,-11,-1.202
520,591,-71,8474709,"Matt Martin",L,-2,-1.209
668,592,76,8466149,"Daniel Cleary",R,-6,-1.211
606,593,13,8475798,"Mikael Granlund",C,-4,-1.214
646,594,52,8471701,"Joe Finley",D,-5,-1.22
563,595,-32,8469476,"Tim Gleason",D,-3,-1.224
758,596,162,8467351,"Scott Gomez",C,-10,-1.226
564,597,-33,8475764,"Cam Fowler",D,-3,-1.238
607,598,9,8471402,"Lennart Petrell",L,-4,-1.253
521,599,-78,8471299,"Peter Regin",C,-2,-1.269
385,600,-215,8467925,"Adam Hall",R,0,-1.272
565,601,-36,8471450,"Brandon Yip",R,-3,-1.273
226,602,-376,8467407,"Brian Gionta",R,3,-1.278
669,603,66,8474190,"Wayne Simmonds",R,-6,-1.305
227,604,-377,8475323,"Marcus Kruger",C,3,-1.307
566,605,-39,8468478,"Mike Weaver",D,-3,-1.322
647,606,41,8475264,"Roman Horak",C,-5,-1.335
696,607,89,8475178,"Zack Kassian",R,-7,-1.339
799,608,191,8468095,"George Parros",R,-15,-1.34
608,609,-1,8470662,"Colin Fraser",C,-4,-1.341
463,610,-147,8473558,"Cory Emmerton",C,-1,-1.342
697,611,86,8469812,"Chad LaRose",R,-7,-1.39
609,612,-3,8469470,"Carlo Colaiacovo",D,-4,-1.405
728,613,115,8470626,"Loui Eriksson",R,-8,-1.412
567,614,-47,8475314,"Anders Lee",C,-3,-1.416
464,615,-151,8470378,"Andre Benoit",D,-1,-1.419
465,616,-151,8475640,"Erik Gustafsson",D,-1,-1.422
648,617,31,8471851,"Matt D'Agostini",R,-5,-1.448
568,618,-50,8467988,"Ryan Malone",L,-3,-1.464
698,619,79,8457981,"Teemu Selanne",R,-7,-1.469
466,620,-154,8471504,"Rene Bourque",R,-1,-1.496
649,621,28,8470302,"Patrick Dwyer",R,-5,-1.503
569,622,-53,8464967,"Marty Reasoner",C,-3,-1.504
610,623,-13,8460720,"Eric Boulton",L,-4,-1.507
670,624,46,8474074,"Paul Postma",D,-6,-1.519
56,626,-570,8474151,"Ryan McDonagh",D,11,-1.523
467,625,-158,8468700,"Paul Gaustad",C,-1,-1.523
744,627,117,8474113,"TJ Brennan",D,-9,-1.535
522,628,-106,8474025,"Eric Tangradi",L,-2,-1.539
759,629,130,8474673,"TJ Brodie",D,-10,-1.54
570,630,-60,8474597,"Cody Goloubef",D,-3,-1.545
523,631,-108,8473646,"Ryan Carter",C,-2,-1.553
468,632,-164,8465166,"Craig Adams",R,-1,-1.562
611,633,-22,8470816,"Jay Rosehill",L,-4,-1.571
671,634,37,8471956,"Andrew Desjardins",C,-6,-1.598
650,635,15,8473867,"Greg Rallo",C,-5,-1.602
190,636,-446,8470273,"Ian White",D,4,-1.629
773,637,136,8475769,"Quinton Howden",C,-11,-1.635
571,638,-67,8474100,"Dwight King",L,-3,-1.653
699,639,60,8471371,"Mike Brown",R,-7,-1.662
729,640,89,8475755,"Alex Petrovic",D,-8,-1.663
326,641,-315,8474579,"Luca Sbisa",D,1,-1.67
87,642,-555,8467389,"Brad Richards",C,8,-1.691
612,643,-31,8474818,"Jordie Benn",D,-4,-1.695
572,644,-72,8471762,"Chris VandeVelde",C,-3,-1.703
651,645,6,8475325,"Jordan Nolan",C,-5,-1.72
386,646,-260,8471717,"Adam McQuaid",D,0,-1.726
327,647,-320,8459670,"Kimmo Timonen",D,1,-1.733
672,648,24,8473986,"Alex Killorn",C,-6,-1.738
613,649,-36,8469638,"Jussi Jokinen",L,-4,-1.742
524,650,-126,8468101,"Radek Martinek",D,-2,-1.753
387,651,-264,8467493,"Chris Neil",R,0,-1.777
614,652,-38,8469820,"Zenon Konopka",C,-4,-1.788
573,653,-80,8468704,"Antti Miettinen",R,-3,-1.799
700,654,46,8471326,"Patrick Bordeleau",L,-7,-1.802
574,655,-81,8470289,"Jim Slater",C,-3,-1.83
701,656,45,8471856,"Joe Vitale",C,-7,-1.833
615,657,-42,8475758,"Devante Smith-Pelly",R,-4,-1.841
616,658,-42,8471392,"Roman Polak",D,-4,-1.85
469,659,-190,8468520,"Kurtis Foster",D,-1,-1.854
745,660,85,8465122,"Brett Clark",D,-9,-1.854
702,661,41,8474161,"Jakub Voracek",R,-7,-1.855
388,662,-274,8474625,"Jimmy Hayes",R,0,-1.857
673,663,10,8473911,"Steven Pinizzotto",R,-6,-1.869
703,664,39,8471311,"Tyler Kennedy",R,-7,-1.881
575,665,-90,8473589,"Chris Summers",D,-3,-1.882
674,666,8,8460577,"Milan Hejduk",R,-6,-1.894
746,667,79,8470828,"Toby Enstrom",D,-9,-1.904
675,668,7,8471767,"Blair Jones",C,-6,-1.91
760,669,91,8475197,"Tyson Barrie",D,-10,-1.918
652,670,-18,8475182,"David Rundblad",D,-5,-1.941
730,671,59,8475637,"Bobby Butler",R,-8,-1.96
617,672,-55,8475169,"Evander Kane",L,-4,-1.967
704,673,31,8475793,"Ryan Johansen",C,-7,-1.995
731,674,57,8471346,"Kris Versteeg",L,-8,-1.997
525,675,-150,8468695,"Matthew Lombardi",C,-2,-2.02
270,676,-406,8470760,"Marc Methot",D,2,-2.022
328,677,-349,8474048,"Keith Aulie",D,1,-2.023
271,678,-407,8474091,"Brandon Sutter",C,2,-2.024
618,679,-61,8471388,"Patrick Kaleta",R,-4,-2.029
106,680,-574,8470724,"Kyle Quincey",D,7,-2.04
653,681,-28,8469501,"Chris Thorburn",R,-5,-2.054
774,682,92,8468482,"Dany Heatley",L,-11,-2.066
775,683,92,8469707,"Pierre-Alexandre Parenteau",R,-11,-2.07
389,684,-295,8468485,"Raffi Torres",L,0,-2.075
732,685,47,8464981,"Cory Sarich",D,-8,-2.136
619,686,-67,8474062,"Riley Nash",C,-4,-2.141
620,687,-67,8470672,"Ryan O'Byrne",D,-4,-2.162
576,688,-112,8474009,"Nick Bonino",C,-3,-2.172
705,689,16,8473991,"Karl Alzner",D,-7,-2.186
621,690,-69,8475768,"Jaden Schwartz",L,-4,-2.264
779,691,88,8469457,"Stephen Weiss",C,-12,-2.285
676,692,-16,8468064,"Martin Erat",R,-6,-2.294
706,693,13,8474668,"Dale Weise",R,-7,-2.3
329,694,-365,8468526,"Jarret Stoll",C,1,-2.324
577,695,-118,8459628,"Hal Gill",D,-3,-2.335
677,696,-19,8464966,"Derek Morris",D,-6,-2.37
622,697,-75,8470280,"Ben Eager",L,-4,-2.392
780,698,82,8468309,"Mark Streit",D,-12,-2.406
781,699,82,8475168,"Matt Duchene",C,-12,-2.421
654,700,-46,8476467,"Jamie Oleksiak",D,-5,-2.431
707,701,6,8467967,"Chris Kelly",C,-7,-2.46
747,702,45,8471681,"Jack Skille",R,-9,-2.462
470,703,-233,8471331,"Kevin Porter",C,-1,-2.475
623,704,-81,8464956,"Chris Phillips",D,-4,-2.497
655,705,-50,8466251,"Jason Chimera",L,-5,-2.533
776,706,70,8475225,"Craig Smith",C,-11,-2.544
708,707,1,8474497,"Michael Kostka",D,-7,-2.548
761,708,53,8471761,"Chris Butler",D,-10,-2.556
748,709,39,8473734,"Tim Wallace",R,-9,-2.563
228,710,-482,8469521,"Tomas Plekanec",C,3,-2.604
749,711,38,8469490,"Tim Jackman",R,-9,-2.616
709,712,-3,8476468,"J.T. Miller",C,-7,-2.665
804,713,91,8474602,"Justin Schultz",D,-17,-2.687
762,714,48,8474685,"Matt Calvert",L,-10,-2.694
656,715,-59,8474567,"Zach Bogosian",D,-5,-2.703
710,716,-6,8469626,"Andrew Alberts",D,-7,-2.715
624,717,-93,8475165,"Anton Lander",C,-4,-2.72
782,718,64,8470729,"Tyson Strachan",D,-12,-2.722
678,719,-41,8467396,"Erik Cole",L,-6,-2.733
679,720,-41,8470063,"Adam Burish",R,-6,-2.757
578,721,-143,8473468,"Eric Gryba",D,-3,-2.776
733,722,11,8474719,"Teemu Hartikainen",C,-8,-2.79
680,723,-43,8471246,"Chris Bourque",L,-6,-2.813
783,724,59,8471390,"Mike Santorelli",C,-12,-2.859
471,725,-254,8468535,"Antoine Vermette",C,-1,-2.896
579,726,-147,8477059,"Damien Brunner",R,-3,-2.955
763,727,36,8470601,"Braydon Coburn",D,-10,-2.966
625,728,-103,8470047,"Valtteri Filppula",C,-4,-2.97
784,729,55,8473465,"Jamie McGinn",L,-12,-2.971
734,730,4,8472394,"Peter Harrold",D,-8,-2.989
735,731,4,8471338,"Torrey Mitchell",C,-8,-3.001
711,732,-21,8474037,"James van Riemsdyk",L,-7,-3.042
795,733,62,8464975,"Daniel Briere",C,-14,-3.056
785,734,51,8473994,"Jamie Benn",L,-12,-3.058
681,735,-54,8469473,"Marcel Goc",C,-6,-3.061
626,736,-110,8470274,"Chris Higgins",L,-4,-3.083
580,737,-157,8466160,"Brenden Morrow",L,-3,-3.093
750,738,12,8474250,"Zack Smith",C,-9,-3.101
800,739,61,8469500,"Mike Cammalleri",L,-15,-3.11
657,740,-83,8473504,"Cal Clutterbuck",R,-5,-3.114
736,741,-5,8467831,"Jeff Halpern",C,-8,-3.15
712,742,-30,8474137,"Drayson Bowman",L,-7,-3.171
658,743,-85,8474674,"James Wright",C,-5,-3.174
526,744,-218,8471284,"Andrej Sekera",D,-2,-3.187
788,745,43,8469623,"Marek Zidlicky",D,-13,-3.209
737,746,-9,8473484,"Kaspars Daugavins",L,-8,-3.248
472,747,-275,8470630,"Kevin Klein",D,-1,-3.261
786,748,38,8470877,"David Jones",R,-12,-3.283
682,749,-67,8468611,"Matt Hendricks",L,-6,-3.286
751,750,1,8473992,"Justin Falk",D,-9,-3.307
777,751,26,8470854,"Tanner Glass",L,-11,-3.322
738,752,-14,8471514,"Rich Peverley",C,-8,-3.353
803,753,50,8476456,"Jonathan Huberdeau",L,-16,-3.388
473,754,-281,8474569,"Colin Wilson",C,-1,-3.441
789,755,34,8476834,"Roman Cervenka",C,-13,-3.457
527,756,-229,8474164,"Jonathon Blum",D,-2,-3.463
272,757,-485,8470171,"Maxime Talbot",C,2,-3.467
790,758,32,8468513,"Nick Schultz",D,-13,-3.485
713,759,-46,8474150,"Mikael Backlund",C,-7,-3.543
714,760,-46,8467917,"Jordan Leopold",D,-7,-3.549
796,761,35,8467338,"Alex Tanguay",L,-14,-3.659
659,762,-103,8471743,"Vladimir Sobotka",L,-5,-3.686
787,763,24,8460719,"Steve Sullivan",L,-12,-3.692
715,764,-49,8474739,"Tommy Wingels",C,-7,-3.696
797,765,32,8474589,"Tyler Ennis",C,-14,-3.697
683,766,-83,8470654,"Maxim Lapierre",C,-6,-3.716
752,767,-15,8473432,"Derek Dorsett",R,-9,-3.737
739,768,-29,8468114,"Douglas Murray",D,-8,-3.768
764,769,-5,8474873,"Brian Lashoff",D,-10,-3.823
740,770,-30,8470778,"Drew Miller",L,-8,-3.835
741,771,-30,8468493,"Ron Hainsey",D,-8,-3.849
810,772,38,8475790,"Erik Gudbranson",D,-21,-3.875
765,773,-8,8469770,"Dennis Wideman",D,-10,-3.879
791,774,17,8470201,"Jiri Hudler",C,-13,-3.908
766,775,-9,8469531,"Jay Harrison",D,-10,-3.952
753,776,-23,8473536,"James Sheppard",L,-9,-3.975
684,777,-93,8474649,"Tomas Kundratek",D,-6,-4.003
754,778,-24,8467496,"Andrei Markov",D,-9,-4.005
716,779,-63,8473512,"Claude Giroux",C,-7,-4.007
767,781,-14,8470104,"Tom Gilbert",D,-10,-4.07
812,780,32,8475784,"Jeff Skinner",L,-22,-4.07
581,782,-201,8471958,"Dan Girardi",D,-3,-4.131
755,783,-28,8470617,"Mike Richards",C,-9,-4.188
627,784,-157,8471303,"Alexander Edler",D,-4,-4.401
717,785,-68,8470609,"Steve Bernier",R,-7,-4.434
685,786,-101,8470602,"Dion Phaneuf",D,-6,-4.489
718,787,-69,8467452,"Rob Scuderi",D,-7,-4.546
756,788,-32,8476461,"Sean Couturier",C,-9,-4.57
229,789,-560,8474568,"Luke Schenn",D,3,-4.678
778,790,-12,8471362,"Mikhail Grabovski",C,-11,-4.694
801,791,10,8471226,"Drew Stafford",R,-15,-4.818
628,792,-164,8467344,"Robyn Regehr",D,-4,-4.893
686,793,-107,8471240,"Jeff Schultz",D,-6,-4.931
528,795,-267,8465951,"Matt Cooke",L,-2,-4.975
742,794,-52,8470966,"Mark Giordano",D,-8,-4.975
768,796,-28,8475185,"Jacob Josefson",C,-10,-5.026
805,797,8,8470803,"Kyle Brodziak",C,-17,-5.196
806,798,8,8462225,"Filip Kuba",D,-17,-5.284
769,799,-30,8474096,"Nick Spaling",C,-10,-5.36
798,800,-2,8466158,"Scott Hannan",D,-14,-5.389
719,801,-82,8470151,"Jay Bouwmeester",D,-7,-5.444
720,802,-82,8471245,"Dave Bolland",C,-7,-5.495
721,803,-82,8474736,"Zac Rinaldo",C,-7,-5.718
792,804,-12,8471683,"Brian Lee",D,-13,-5.766
757,805,-48,8471185,"Curtis Glencross",L,-9,-5.866
811,806,5,8466140,"Olli Jokinen",C,-21,-5.9
793,807,-14,8473560,"Korbinian Holzer",D,-13,-5.905
660,808,-148,8473579,"Nikolay Kulemin",L,-5,-5.973
629,809,-180,8473534,"Patrik Berglund",C,-4,-6.155
807,810,-3,8470774,"Bruno Gervais",D,-17,-6.362
802,811,-9,8468636,"Greg Zanon",D,-15,-7.399
794,812,-18,8470619,"Brian Boyle",C,-13,-7.498
