Rank_trad,Rank_w,Rank_diff,PlayerId,PlayerName,Position,PlusMinus,PlusMinus_w
200,273,-73,8469755,"Brandon Segal",R,4,0.629
255,274,-19,8473491,"Tomas Kana",C,2,0.626
292,275,17,8472379,"Tim Stapleton",C,1,0.617
256,276,-20,8470625,"Ryan Stone",C,2,0.613
293,277,16,8471842,"Tim Kennedy",L,1,0.612
257,278,-21,8475128,"Ilkka Heikkinen",D,2,0.603
345,279,66,8473482,"Jiri Tlusty",L,0,0.602
142,280,-138,8468427,"Brian Pothier",D,6,0.601
258,281,-23,8473459,"Arturs Kulda",D,2,0.575
625,282,343,8475098,"Tyler Bozak",C,-5,0.572
229,283,-54,8468523,"Matt Pettinger",L,3,0.554
259,284,-25,8466232,"Quintin Laing",L,2,0.546
162,285,-123,8469638,"Jussi Jokinen",L,5,0.544
538,287,251,8471385,"Adam Pardy",D,-3,0.535
736,286,450,8458529,"Alex Kovalev",R,-9,0.535
294,288,6,8468887,"Warren Peters",C,1,0.513
686,289,397,8462041,"Radek Dvorak",R,-7,0.513
626,290,336,8471699,"Andrew Cogliano",C,-5,0.512
687,291,396,8470054,"Keith Ballard",D,-7,0.508
260,292,-32,8474571,"Mikkel Boedker",L,2,0.504
230,293,-63,8471663,"Mike Blunden",R,3,0.495
346,294,52,8459429,"Jason Arnott",C,0,0.49
163,295,-132,8464956,"Chris Phillips",D,5,0.48
472,296,176,8464975,"Daniel Briere",C,-2,0.472
295,297,-2,8473438,"Mathieu Carle",D,1,0.454
400,298,102,8470047,"Valtteri Filppula",C,-1,0.454
539,299,240,8467583,"Dean Arsene",D,-3,0.448
261,300,-39,8471223,"Boris Valabik",D,2,0.447
347,301,46,8473999,"Nick Palmieri",R,0,0.443
348,302,46,8462042,"Jarome Iginla",R,0,0.434
349,303,46,8473610,"Bobby Sanguinetti",D,0,0.434
164,304,-140,8468509,"Niklas Kronwall",D,5,0.429
60,305,-245,8465185,"Willie Mitchell",D,13,0.418
296,306,-10,8471327,"Wes O'Neill",D,1,0.417
297,307,-10,8470086,"Joe Callahan",D,1,0.401
262,309,-47,8468463,"Mathieu Darche",L,2,0.387
401,308,93,8473997,"Luca Caputi",L,-1,0.387
123,310,-187,8473432,"Derek Dorsett",R,7,0.382
350,311,39,8471521,"Brad Staubitz",R,0,0.378
165,312,-147,8474520,"Jason Garrison",D,5,0.373
298,313,-15,8471261,"Dane Byers",L,1,0.369
627,314,313,8470803,"Kyle Brodziak",C,-5,0.368
299,315,-16,8471352,"Jake Dowell",C,1,0.366
300,316,-16,8470232,"Kris Newbury",C,1,0.363
263,317,-54,8473546,"Michael Grabner",R,2,0.343
351,318,33,8474566,"Nikita Filatov",L,0,0.338
264,319,-55,8473673,"David Schlemko",D,2,0.332
301,320,-19,8474045,"Zach Hamill",C,1,0.324
302,321,-19,8474046,"Alex Plante",D,1,0.318
265,322,-57,8475613,"Nate Prosser",D,2,0.314
402,323,79,8470309,"Ryan Whitney",D,-1,0.308
352,324,28,8471895,"Shaun Heshka",D,0,0.299
708,325,383,8474040,"Sam Gagner",C,-8,0.284
403,326,77,8467370,"Mike Fisher",C,-1,0.274
688,327,361,8470750,"John Mitchell",C,-7,0.267
166,329,-163,8471321,"Brett Carson",D,5,0.259
303,328,-25,8471265,"Raymond Sawada",R,1,0.259
266,330,-64,8464966,"Derek Morris",D,2,0.244
628,331,297,8470634,"Matt Smaby",D,-5,0.239
231,332,-101,8470729,"Tyson Strachan",D,3,0.228
404,333,71,8467412,"Alexei Ponikarovsky",L,-1,0.22
689,334,355,8471215,"Evgeni Malkin",C,-7,0.21
267,335,-68,8469547,"Jordin Tootoo",R,2,0.196
593,336,257,8470988,"Bryan Rodney",D,-4,0.193
822,337,485,8466202,"Maxim Afinogenov",R,-16,0.193
68,338,-270,8471279,"Sami Lepisto",D,12,0.185
353,339,14,8468927,"Steve Montador",D,0,0.178
304,340,-36,8474056,"P.K. Subban",D,1,0.171
201,341,-140,8470159,"Boyd Gordon",C,4,0.17
834,342,492,8474584,"Michael Del Zotto",D,-18,0.162
305,343,-38,8470223,"Yan Stastny",C,1,0.14
61,344,-283,8471686,"Marc Staal",D,13,0.138
69,345,-276,8458637,"Sean O'Donnell",D,12,0.126
268,346,-78,8471829,"Justin Mercier",C,2,0.12
629,347,282,8470329,"Chris Campoli",D,-5,0.117
405,348,57,8469812,"Chad LaRose",R,-1,0.107
202,350,-148,8466309,"Mike Mottau",D,4,0.104
306,349,-43,8471718,"Marc-Andre Cliche",C,1,0.104
354,351,3,8472338,"Jaime Sifers",D,0,0.103
798,352,446,8470599,"Milan Michalek",L,-14,0.095
473,353,120,8468575,"Dominic Moore",C,-2,0.087
307,354,-47,8468568,"Kurt Sauer",D,1,0.084
540,355,185,8471628,"Rick Rypien",C,-3,0.075
308,356,-48,8474589,"Tyler Ennis",C,1,0.072
541,357,184,8470225,"Ilkka Pikkarainen",R,-3,0.068
709,358,351,8469492,"Fedor Tyutin",D,-8,0.063
542,359,183,8473722,"John Scott",L,-3,0.06
355,360,-5,8473580,"Matthew Corrente",D,0,0.052
356,361,-5,8471753,"T.J. Hensick",C,0,0.045
232,362,-130,8468515,"Brad Winchester",L,3,0.041
474,363,111,8471284,"Andrej Sekera",D,-2,0.039
269,364,-95,8468252,"Eric Godard",R,2,0.034
309,365,-56,8470877,"David Jones",R,1,0.032
310,366,-56,8470644,"Colin McDonald",R,1,0.024
406,367,39,8470899,"Triston Grant",L,-1,0.021
407,368,39,8471263,"Enver Lisin",R,-1,0.019
690,369,321,8474578,"Erik Karlsson",D,-7,0.017
408,370,38,8474184,"Keaton Ellerby",D,-1,0.015
311,372,-61,8470705,"Corey Locke",C,1,0
312,375,-63,8470697,"Philippe Dupuis",C,1,0
357,373,-16,8471429,"Tyler Eckford",D,0,0
358,374,-16,8471451,"Aaron Gagnon",C,0,0
409,371,38,8471972,"Ryan Keller",R,-1,0
410,376,34,8474195,"Maksim Mayorov",L,-1,0
313,377,-64,8474153,"Michal Repik",R,1,-0.001
314,378,-64,8474250,"Zack Smith",C,1,-0.002
359,379,-20,8470018,"Matt Ellis",L,0,-0.003
411,381,30,8470203,"Greg Mauldin",L,-1,-0.005
543,380,163,8474569,"Colin Wilson",C,-3,-0.005
412,382,30,8470970,"Drew Larman",C,-1,-0.007
413,383,30,8475170,"Brayden Schenn",C,-1,-0.015
414,384,30,8468213,"Jim Vandermeer",D,-1,-0.017
475,385,90,8471365,"Steven Zalewski",C,-2,-0.018
476,386,90,8474166,"Alec Martinez",D,-2,-0.02
630,387,243,8474157,"Max Pacioretty",L,-5,-0.025
315,388,-73,8470996,"Danny Syvret",D,1,-0.027
415,389,26,8465028,"Boyd Kane",L,-1,-0.029
477,390,87,8471636,"Tim Sestito",L,-2,-0.033
360,391,-31,8470622,"Patrick Eaves",R,0,-0.038
416,392,24,8471840,"Brett Sutter",L,-1,-0.039
316,393,-77,8471810,"Derek Joslin",D,1,-0.043
544,394,150,8470615,"Marc-Antoine Pouliot",C,-3,-0.045
417,396,21,8472215,"Ryan Vesce",R,-1,-0.046
478,395,83,8470317,"Nate Guenin",D,-2,-0.046
361,397,-36,8471188,"Andy Wozniewski",D,0,-0.05
362,398,-36,8460502,"Wade Belak",R,0,-0.05
545,399,146,8471266,"David Booth",L,-3,-0.051
479,400,79,8473550,"Andrew Bodnarchuk",D,-2,-0.052
270,401,-131,8458525,"Brian Rolston",R,2,-0.056
271,402,-131,8473446,"Erik Johnson",D,2,-0.058
418,403,15,8469584,"Joel Perrault",C,-1,-0.058
98,404,-306,8468498,"Brooks Orpik",D,9,-0.061
691,405,286,8467964,"Mike Comrie",C,-7,-0.062
419,406,13,8471976,"David Desharnais",C,-1,-0.065
420,407,13,8474149,"Evgenii Dadonov",L,-1,-0.069
317,408,-91,8474576,"Zach Boychuk",L,1,-0.071
631,409,222,8471767,"Blair Jones",C,-5,-0.072
421,410,11,8472368,"Chris Conner",R,-1,-0.073
422,411,11,8474579,"Luca Sbisa",D,-1,-0.077
657,412,245,8468700,"Paul Gaustad",C,-6,-0.089
423,413,10,8460720,"Eric Boulton",L,-1,-0.095
546,414,132,8475087,"Christian Hanson",C,-3,-0.099
547,415,132,8467928,"Doug Janik",D,-3,-0.102
363,416,-53,8471396,"Derek Peltier",D,0,-0.107
424,417,7,8470058,"Staffan Kronwall",D,-1,-0.118
480,418,62,8468517,"Andy Hilbert",L,-2,-0.119
481,419,62,8465025,"Arron Asham",R,-2,-0.124
318,420,-102,8470886,"Clayton Stoner",D,1,-0.128
319,421,-102,8471483,"Kyle Wilson",C,1,-0.132
632,422,210,8468789,"Jason Williams",C,-5,-0.134
320,423,-103,8471804,"Nathan Gerbe",L,1,-0.137
425,424,1,8469666,"Brandon Bochenski",R,-1,-0.148
838,425,413,8469623,"Marek Zidlicky",D,-19,-0.161
482,426,56,8467579,"Trevor Gillies",L,-2,-0.172
321,427,-106,8470289,"Jim Slater",C,1,-0.181
364,428,-64,8471303,"Alexander Edler",D,0,-0.193
272,429,-157,8470063,"Adam Burish",R,2,-0.199
124,430,-306,8467361,"Blair Betts",C,7,-0.2
365,432,-67,8474511,"Jeff Penner",D,0,-0.21
781,431,350,8449895,"Owen Nolan",R,-12,-0.21
143,433,-290,8471310,"Dustin Boyd",C,6,-0.219
483,434,49,8473924,"Cory Murphy",D,-2,-0.232
484,435,49,8473573,"Artem Anisimov",C,-2,-0.238
108,436,-328,8456283,"Adam Foote",D,8,-0.245
658,437,221,8460661,"Shane Hnidy",D,-6,-0.251
659,438,221,8469575,"Christoph Schubert",D,-6,-0.253
233,439,-206,8471724,"Kris Letang",D,3,-0.257
485,440,45,8475602,"Casey Wellman",C,-2,-0.27
594,441,153,8473412,"Bryan Little",C,-4,-0.28
426,442,-16,8474220,"Jerome Samson",R,-1,-0.281
273,443,-170,8459001,"Kirk Maltby",L,2,-0.287
799,444,355,8471634,"Ryan Shannon",R,-14,-0.288
737,445,292,8467396,"Erik Cole",L,-9,-0.292
109,446,-337,8469665,"Johnny Oduya",D,8,-0.293
427,447,-20,8470004,"Jeff Hoggan",R,-1,-0.298
428,448,-20,8470671,"Danny Irmen",C,-1,-0.307
767,449,318,8469477,"Lukas Krajicek",D,-11,-0.307
429,450,-21,8468846,"Tyler Sloan",D,-1,-0.311
322,451,-129,8471733,"Rich Clune",L,1,-0.312
366,452,-86,8471689,"Ryan O'Marra",C,0,-0.312
430,454,-24,8474662,"Johan Motin",D,-1,-0.313
486,453,33,8471863,"Mario Bliznak",C,-2,-0.313
830,455,375,8470608,"Robert Nilsson",C,-17,-0.317
431,456,-25,8471747,"Mikko Lehtonen",R,-1,-0.318
432,457,-25,8474436,"Brock Trotter",L,-1,-0.318
660,458,202,8469480,"Jeff Woywitka",D,-6,-0.319
234,460,-226,8459427,"Rob Niedermayer",C,3,-0.32
487,459,28,8470366,"Martin St Pierre",C,-2,-0.32
754,461,293,8473492,"Matt Beleskey",L,-10,-0.321
367,462,-95,8470324,"Josh Gorges",D,0,-0.326
433,463,-30,8475172,"Nazem Kadri",C,-1,-0.327
595,464,131,8474094,"Matt Halischuk",R,-4,-0.333
434,465,-31,8471411,"Chad Kolarik",C,-1,-0.335
435,466,-31,8472248,"Jared Ross",C,-1,-0.347
436,467,-31,8471282,"Casey Borer",D,-1,-0.348
488,468,20,8474383,"Joel Rechlicz",R,-2,-0.354
489,469,20,8468626,"David Koci",L,-2,-0.364
368,470,-102,8468518,"Tomas Kopecky",R,0,-0.365
167,472,-305,8470638,"Patrice Bergeron",C,5,-0.383
437,471,-34,8465113,"Brian Willsie",R,-1,-0.383
438,473,-35,8475637,"Bobby Butler",R,-1,-0.392
235,474,-239,8470144,"Frans Nielsen",C,3,-0.393
490,475,15,8473582,"Ivan Vishnevskiy",D,-2,-0.394
439,476,-37,8468881,"Jason Jaffray",L,-1,-0.396
548,477,71,8459640,"Michael Grier",R,-3,-0.397
596,478,118,8471428,"Pierre-Luc Letourneau-Leblond",R,-4,-0.399
323,479,-156,8471336,"David Laliberte",R,1,-0.405
738,480,258,8460556,"Freddy Modin",L,-9,-0.413
491,481,10,8473991,"Karl Alzner",D,-2,-0.414
492,482,10,8471671,"Dustin Kohn",D,-2,-0.423
236,483,-247,8467543,"Toby Petersen",C,3,-0.424
493,484,9,8471312,"JT Wyman",R,-2,-0.432
168,485,-317,8465059,"Matt Bradley",R,5,-0.436
597,486,111,8469490,"Tim Jackman",R,-4,-0.44
661,487,174,8469462,"Tuomo Ruutu",L,-6,-0.443
692,488,204,8458537,"Ray Whitney",L,-7,-0.447
440,489,-49,8474291,"Jay Beagle",R,-1,-0.451
441,491,-50,8470301,"Andre Deveaux",C,-1,-0.464
710,490,220,8460503,"Mattias Ohlund",D,-8,-0.464
494,492,2,8468674,"Deryk Engelland",D,-2,-0.465
598,493,105,8468778,"Colton Orr",R,-4,-0.475
442,494,-52,8474709,"Matt Martin",L,-1,-0.477
782,495,287,8468636,"Greg Zanon",D,-12,-0.479
237,496,-259,8467466,"Trent Hunter",R,3,-0.481
443,497,-54,8470578,"Freddy Meyer",D,-1,-0.488
369,498,-129,8471482,"Grant Clitsome",D,0,-0.493
203,499,-296,8466398,"Tom Kostopoulos",R,4,-0.502
495,500,-5,8459064,"Derek Armstrong",C,-2,-0.517
144,501,-357,8471338,"Torrey Mitchell",C,6,-0.521
549,502,47,8472394,"Peter Harrold",D,-3,-0.522
550,503,47,8474230,"Micheal Haley",C,-3,-0.53
324,504,-180,8470170,"Ole-Kristian Tollefsen",D,1,-0.531
551,505,46,8464967,"Marty Reasoner",C,-3,-0.532
496,506,-10,8471741,"Teemu Laakso",D,-2,-0.547
599,507,92,8473574,"Shawn Matthias",C,-4,-0.552
497,508,-11,8465056,"Trent Whitfield",C,-2,-0.554
370,509,-139,8467428,"Krys Barch",R,0,-0.58
693,510,183,8464989,"Matt Cullen",C,-7,-0.58
238,511,-273,8468504,"Brad Boyes",R,3,-0.585
444,513,-69,8470636,"Josh Hennessy",C,-1,-0.593
498,512,-14,8459514,"Jamal Mayers",R,-2,-0.593
499,514,-15,8471324,"Liam Reddox",L,-2,-0.627
500,515,-15,8474177,"Jon Kalinski",L,-2,-0.632
501,516,-15,8469779,"Keith Aucoin",C,-2,-0.636
600,517,83,8470780,"Mark Flood",D,-4,-0.637
502,518,-16,8459053,"Adrian Aucoin",D,-2,-0.647
552,519,33,8459670,"Kimmo Timonen",D,-3,-0.674
503,520,-17,8470064,"Steven Goertzen",R,-2,-0.69
633,521,112,8470101,"Tim Conboy",D,-5,-0.699
634,522,112,8467519,"Karlis Skrastins",D,-5,-0.701
504,523,-19,8471696,"Matt Lashoff",D,-2,-0.707
274,524,-250,8470595,"Eric Staal",C,2,-0.709
739,525,214,8470274,"Chris Higgins",L,-9,-0.725
553,526,27,8473453,"Trevor Lewis",C,-3,-0.737
601,527,74,8467338,"Alex Tanguay",L,-4,-0.74
505,528,-23,8446053,"Chris Chelios",D,-2,-0.741
755,529,226,8474102,"David Perron",L,-10,-0.742
554,530,24,8459547,"Scott Walker",R,-3,-0.744
555,531,24,8467371,"Mike Ribeiro",C,-3,-0.745
371,533,-162,8460507,"Wayne Primeau",C,0,-0.747
445,532,-87,8464962,"Ruslan Salei",D,-1,-0.747
556,534,22,8466300,"Ben Guite",R,-3,-0.753
446,535,-89,8474557,"Anssi Salmela",D,-1,-0.757
635,536,99,8471683,"Brian Lee",D,-5,-0.764
636,537,99,8470169,"Gregory Campbell",C,-5,-0.777
506,538,-32,8446485,"Kris Draper",C,-2,-0.781
169,539,-370,8471346,"Kris Versteeg",L,5,-0.785
239,540,-301,8462045,"Jay McKee",D,3,-0.789
27,541,-514,8465012,"Tom Poti",D,20,-0.797
507,542,-35,8471693,"Jakub Kindl",D,-2,-0.806
110,543,-433,8460626,"Bryce Salvador",D,8,-0.813
557,544,13,8470896,"Steve MacIntyre",L,-3,-0.814
558,545,13,8471681,"Jack Skille",R,-3,-0.824
559,546,13,8470302,"Patrick Dwyer",R,-3,-0.825
325,547,-222,8462129,"Michal Handzus",C,1,-0.829
447,548,-101,8468510,"Jeff Taffe",L,-1,-0.836
145,549,-404,8469619,"Dennis Seidenberg",D,6,-0.845
508,550,-42,8475086,"Corey Elkins",C,-2,-0.847
560,551,9,8471941,"Mike Duco",R,-3,-0.857
509,552,-43,8470230,"Daniel Paille",L,-2,-0.877
637,553,84,8474154,"Andreas Thuresson",R,-5,-0.878
510,554,-44,8473992,"Justin Falk",D,-2,-0.88
448,555,-107,8470131,"Dwight Helminen",C,-1,-0.881
99,556,-457,8469472,"Shaone Morrisonn",D,9,-0.884
511,557,-46,8470623,"Shawn Belle",D,-2,-0.903
275,558,-283,8459443,"Anders Eriksson",D,2,-0.909
662,559,103,8470575,"Tom Preissing",D,-6,-0.911
326,560,-234,8470852,"Matt Moulson",L,1,-0.917
561,561,0,8474042,"Cody Almond",C,-3,-0.919
602,562,40,8473488,"Sergei Shirokov",L,-4,-0.933
603,563,40,8471238,"Rob Schremp",C,-4,-0.945
800,564,236,8471514,"Rich Peverley",C,-14,-0.946
512,566,-54,8471280,"Nick Johnson",R,-2,-0.949
604,565,39,8470294,"DJ King",L,-4,-0.949
638,567,71,8471498,"Jannik Hansen",R,-5,-0.952
513,568,-55,8469672,"Aaron Voros",L,-2,-0.96
514,569,-55,8473568,"Andreas Nodl",R,-2,-0.961
449,570,-121,8474137,"Drayson Bowman",L,-1,-0.963
605,571,34,8472355,"Rod Pelley",C,-4,-0.969
515,572,-57,8471409,"Andrew Gordon",R,-2,-0.987
562,573,-11,8471331,"Kevin Porter",C,-3,-1.003
327,574,-247,8471399,"Robbie Earl",L,1,-1.008
768,575,193,8468485,"Raffi Torres",L,-11,-1.01
516,576,-60,8470072,"Petr Prucha",R,-2,-1.044
204,577,-373,8475158,"Ryan O'Reilly",C,4,-1.047
328,578,-250,8469488,"Mark Popovic",D,1,-1.051
639,579,60,8467355,"Andrew Peters",L,-5,-1.053
517,580,-63,8470816,"Jay Rosehill",L,-2,-1.073
563,581,-18,8471708,"Ryan Stoa",C,-3,-1.089
372,582,-210,8474009,"Nick Bonino",C,0,-1.093
564,583,-19,8468500,"Alex Frolov",L,-3,-1.107
565,584,-19,8473562,"John McCarthy",L,-3,-1.118
170,585,-415,8471216,"Cam Barker",D,5,-1.131
373,586,-213,8469521,"Tomas Plekanec",C,0,-1.131
566,587,-21,8470383,"Chris Minard",L,-3,-1.143
567,588,-21,8473510,"Jonas Junland",D,-3,-1.148
640,589,51,8470370,"Charles Linglet",L,-5,-1.151
111,590,-479,8470039,"Tomas Fleischmann",L,8,-1.173
694,591,103,8469534,"Aaron Johnson",D,-7,-1.185
568,592,-24,8468502,"David Hale",D,-3,-1.199
569,593,-24,8471457,"Gregory Stewart",L,-3,-1.212
86,594,-508,8472382,"Andy Greene",D,10,-1.251
570,595,-25,8470719,"Alexandre Bolduc",C,-3,-1.253
205,596,-391,8470580,"Jed Ortmeyer",R,4,-1.275
606,597,9,8459004,"Craig Rivet",D,-4,-1.282
518,598,-80,8473493,"Ben Maxwell",C,-2,-1.286
374,599,-225,8468224,"Sean Avery",L,0,-1.294
375,601,-226,8471187,"Brett Lebda",D,0,-1.298
695,600,95,8468660,"Darcy Hordichuk",L,-7,-1.298
276,602,-326,8469684,"Milan Jurcina",D,2,-1.321
641,603,38,8472262,"Clay Wilson",D,-5,-1.321
663,604,59,8470619,"Brian Boyle",C,-6,-1.326
450,605,-155,8470136,"Nathan Oystrick",D,-1,-1.341
376,606,-230,8470678,"Alexandre Picard",D,0,-1.348
571,607,-36,8470655,"David Backes",C,-3,-1.355
451,608,-157,8467931,"Matt Carkner",D,-1,-1.363
572,609,-37,8473419,"Brad Marchand",L,-3,-1.367
452,610,-158,8468101,"Radek Martinek",D,-1,-1.369
329,611,-282,8471807,"Tom Wandell",C,1,-1.376
607,612,-5,8471704,"Vladimir Mihalik",D,-4,-1.381
519,613,-94,8470713,"Paul Bissonnette",L,-2,-1.398
608,614,-6,8468503,"Nathan Smith",C,-4,-1.409
711,615,96,8469457,"Stephen Weiss",C,-8,-1.415
573,616,-43,8474552,"Fabian Brunnstrom",L,-3,-1.418
520,617,-97,8468534,"Andreas Lilja",D,-2,-1.422
696,618,78,8466260,"Kyle Calder",L,-7,-1.478
609,619,-10,8473953,"Derek Smith",D,-4,-1.497
697,620,77,8460465,"Petr Sykora",R,-7,-1.514
80,621,-541,8468083,"Henrik Zetterberg",L,11,-1.521
330,622,-292,8471371,"Mike Brown",R,1,-1.528
769,623,146,8468113,"Jeff Finger",D,-11,-1.53
712,624,88,8468090,"Garnet Exelby",D,-8,-1.536
331,625,-294,8471794,"Darren Helm",C,1,-1.539
171,626,-455,8472370,"Jordan Hendry",D,5,-1.573
377,627,-250,8470176,"Sean Bergenheim",L,0,-1.579
642,628,14,8474134,"Yannick Weber",D,-5,-1.58
378,629,-251,8471682,"Devin Setoguchi",R,0,-1.613
643,630,13,8474161,"Jakub Voracek",R,-5,-1.619
610,631,-21,8460527,"Ryan Johnson",C,-4,-1.63
783,632,151,8466292,"Todd Fedoruk",L,-12,-1.639
206,633,-427,8466140,"Olli Jokinen",C,4,-1.645
277,634,-357,8465914,"Francis Bouillon",D,2,-1.652
713,635,78,8471390,"Mike Santorelli",C,-8,-1.665
698,636,62,8467491,"Rickard Wallin",C,-7,-1.674
574,637,-63,8468577,"Niclas Wallin",D,-3,-1.676
644,638,6,8465026,"Mark Parrish",R,-5,-1.682
575,639,-64,8469509,"Nathan Paetsch",D,-3,-1.686
125,640,-515,8467478,"Kent Huskins",D,7,-1.718
740,641,99,8456464,"Bill Guerin",R,-9,-1.741
611,642,-31,8469543,"Evgeny Artyukhin",R,-4,-1.751
453,643,-190,8462823,"Glen Metropolit",C,-1,-1.761
379,644,-265,8470616,"Ryan Kesler",C,0,-1.762
576,645,-69,8471221,"Alexandre Picard",L,-3,-1.767
577,646,-69,8470123,"Cam Janssen",R,-3,-1.775
454,647,-193,8467346,"Simon Gagne",L,-1,-1.787
664,648,16,8469460,"Mike Komisarek",D,-6,-1.789
521,649,-128,8471269,"Nicklas Grossmann",D,-2,-1.806
665,650,15,8459122,"Stephane Yelle",C,-6,-1.822
578,651,-73,8470672,"Ryan O'Byrne",D,-3,-1.829
666,652,14,8471314,"Mike Lundin",D,-6,-1.837
667,653,14,8473466,"Ryan White",C,-6,-1.853
645,654,-9,8470876,"Nick Tarnasky",L,-5,-1.883
668,655,13,8471246,"Chris Bourque",L,-6,-1.895
579,656,-77,8473465,"Jamie McGinn",L,-3,-1.949
522,657,-135,8471764,"Patrick Davis",R,-2,-1.967
523,658,-135,8470085,"Paul Ranger",D,-2,-1.968
455,659,-204,8474037,"James van Riemsdyk",L,-1,-1.973
